list,n_ts,n_serie,ref,sim
1,6,1,1.5475845271150515e-06,8.164195585806273e-07
1,6,1,1.5370732218768e-06,8.166918986246188e-07
1,6,1,1.5258378939424662e-06,8.165392480751631e-07
1,6,1,1.5138677942243395e-06,8.159614245437103e-07
1,6,1,1.5011294655842236e-06,8.149584174212258e-07
1,6,1,1.487494255089289e-06,8.135303888740078e-07
1,6,1,1.4731060538638215e-06,8.116776748700671e-07
1,6,1,1.45801549946257e-06,8.094007862320057e-07
1,6,1,1.4421384291843168e-06,8.067004097122532e-07
1,6,1,1.4254087875044343e-06,8.035774090864339e-07
1,6,1,1.4077796620136053e-06,8.000328262605732e-07
1,6,1,1.389286306320373e-06,7.960678823877579e-07
1,6,1,1.3699354311109451e-06,7.916839789897901e-07
1,6,1,1.349688214177829e-06,7.868826990792795e-07
1,6,1,1.3286154367828509e-06,7.816658082775279e-07
1,6,1,1.3066816901886296e-06,7.760352559234526e-07
1,6,1,1.2839639623421308e-06,7.699931761686839e-07
1,6,1,1.260527993661594e-06,7.635418890538498e-07
1,6,1,1.2363470305583468e-06,7.566839015609288e-07
1,6,1,1.2114988729742064e-06,7.494219086364008e-07
1,6,1,1.186107690983931e-06,7.417587941797765e-07
1,6,1,1.160304027450427e-06,7.336976319919067e-07
1,6,1,1.1338855937502296e-06,7.252416866772921e-07
1,6,1,1.106844738410382e-06,7.163944144944178e-07
1,6,1,1.0793432872039691e-06,7.071594641479157e-07
1,6,1,1.0514926820943605e-06,6.975406775161435e-07
1,6,1,1.0232305005042037e-06,6.875420903075172e-07
1,6,1,9.946244660852134e-07,6.771679326386894e-07
1,6,1,9.657264012736762e-07,6.664226295273963e-07
1,6,1,9.364747722719512e-07,6.5531080129252e-07
1,6,1,9.069036537254924e-07,6.438372638536291e-07
1,6,1,8.769004851016194e-07,6.320070289219629e-07
1,6,1,8.465107441410283e-07,6.198253040745318e-07
1,6,1,8.159139246727779e-07,6.072974927026937e-07
1,6,1,7.850783977481629e-07,5.944291938262778e-07
1,6,1,7.539018460988995e-07,5.812262017640176e-07
1,6,1,7.22549587214099e-07,5.67694505650772e-07
1,6,1,6.911457763044672e-07,5.538402887917355e-07
1,6,1,6.596876663850744e-07,5.396699278435807e-07
1,6,1,6.281009165828857e-07,5.251899918122419e-07
1,6,1,5.96320514100755e-07,5.104072408568482e-07
1,6,1,5.644431324947074e-07,4.953286248891513e-07
1,6,1,5.324995550288338e-07,4.799612819576751e-07
1,6,1,5.004091842122219e-07,4.6431253640575583e-07
1,6,1,4.682006367470119e-07,4.4838989679264014e-07
1,6,1,4.3583821297394886e-07,4.322010535668924e-07
1,6,1,4.0316805462247685e-07,4.1575387648151703e-07
1,6,1,3.701577944676486e-07,3.9905641174046226e-07
1,6,1,3.369881407755937e-07,3.82116878866531e-07
1,6,1,3.036136525014429e-07,3.649436672811987e-07
1,6,1,2.700473990198187e-07,3.475453325874416e-07
1,6,1,2.3643330707979507e-07,3.299305925474127e-07
1,6,1,2.028322053384597e-07,3.1210832274768187e-07
1,6,1,1.6927394112793962e-07,2.9408755194578684e-07
1,6,1,1.3577717903635436e-07,2.758774570930292e-07
1,6,1,1.0245916612164417e-07,2.574873580297954e-07
1,6,1,6.927364314543564e-08,2.3892671185119714e-07
1,6,1,3.61254201871666e-08,2.2020510694249718e-07
1,6,1,2.927787891064102e-09,2.0133225668562076e-07
1,6,1,-3.037784237836456e-08,1.8231799284003847e-07
1,6,1,-6.364091380250691e-08,1.631722586034337e-07
1,6,1,-9.68650064626285e-08,1.439051013598239e-07
1,6,1,-1.3010255939088032e-07,1.2452666512516893e-07
1,6,1,-1.6325012112445233e-07,1.0504718270295332e-07
1,6,1,-1.96271888627888e-07,8.547696756474151e-08
1,6,1,-2.2920127252162245e-07,6.58264054732495e-08
1,6,1,-2.620097291163024e-07,4.6105945868016695e-08
1,6,1,-2.947284127272494e-07,2.6326093036262255e-08
1,6,1,-3.2733734879051105e-07,6.4973970939301696e-09
1,6,1,-3.598569256737754e-07,-1.3369555195773483e-08
1,6,1,-3.924426308371819e-07,-3.3264149736913003e-08
1,6,1,-4.252009962559074e-07,-5.3175754517058445e-08
1,6,1,-4.580807552007487e-07,-7.309372909217642e-08
1,6,1,-4.910439182126591e-07,-9.300743410573478e-08
1,6,1,-5.242943153492244e-07,-1.1290624080650851e-07
1,6,1,-5.578541550271439e-07,-1.3277954052885632e-07
1,6,1,-5.916882643032582e-07,-1.5261675409889952e-07
1,6,1,-6.257030012243408e-07,-1.7240734113009458e-07
1,6,1,-6.597975839860396e-07,-1.9214080917216069e-07
1,6,1,-6.938804107345823e-07,-2.1180672267820658e-07
1,6,1,-7.278820537035579e-07,-2.31394711756193e-07
1,6,1,-7.615953446271656e-07,-2.5089448067255283e-07
1,6,1,-7.949562698148887e-07,-2.7029581607785196e-07
1,6,1,-8.279840269774704e-07,-2.8958859492677604e-07
1,6,1,-8.604632202016437e-07,-3.087627920674396e-07
1,6,1,-8.925379756340052e-07,-3.278084874779861e-07
1,6,1,-9.241885169375128e-07,-3.4671587313163716e-07
1,6,1,-9.554031636585475e-07,-3.654752594746991e-07
1,6,1,-9.86229653061223e-07,-3.840770815054935e-07
1,6,1,-1.0167009369297251e-06,-4.025119044456906e-07
1,6,1,-1.0468270323668482e-06,-4.207704289990295e-07
1,6,1,-1.0765051534598035e-06,-4.38843496195862e-07
1,6,1,-1.105849400646816e-06,-4.56722091825297e-07
1,6,1,-1.1347738129878734e-06,-4.743973504599135e-07
1,6,1,-1.1633416000754525e-06,-4.918605590810052e-07
1,6,1,-1.191589327486466e-06,-5.091031603150815e-07
1,6,1,-1.2192095442040826e-06,-5.2611675529486e-07
1,6,1,-1.2461390827531952e-06,-5.428931061602087e-07
1,6,1,-1.272332970275225e-06,-5.594241382164258e-07
1,6,1,-1.2977907909780524e-06,-5.757019417688747e-07
1,6,1,-1.3226228110606144e-06,-5.917187736543047e-07
1,6,1,-1.3469175467509028e-06,-6.074670584902106e-07
1,6,1,-1.370689977792634e-06,-6.229393896643013e-07
1,6,1,-1.3939156724025403e-06,-6.381285300865895e-07
1,6,1,-1.4165965374273107e-06,-6.530274127267917e-07
1,6,1,-1.4388155652796392e-06,-6.676291409596593e-07
1,6,1,-1.460649975098172e-06,-6.819269887405711e-07
1,6,1,-1.4819159940151646e-06,-6.959144006332321e-07
1,6,1,-1.502511562767214e-06,-7.095849917106616e-07
1,6,1,-1.5224816898892872e-06,-7.229325473498454e-07
1,6,1,-1.5418722127703595e-06,-7.359510229394935e-07
1,6,1,-1.5605766026260196e-06,-7.486345435193158e-07
1,6,1,-1.578642112795451e-06,-7.609774033681149e-07
1,6,1,-1.5960468917237151e-06,-7.729740655568345e-07
1,6,1,-1.6125631004553486e-06,-7.846191614814997e-07
1,6,1,-1.6283135256354136e-06,-7.959074903897633e-07
1,6,1,-1.6433436521769934e-06,-8.068340189135573e-07
1,6,1,-1.6575110116961783e-06,-8.173938806191291e-07
1,6,1,-1.6709180313933588e-06,-8.275823755845613e-07
1,6,1,-1.6834658483008528e-06,-8.373949700137174e-07
1,6,1,-1.6950235715843017e-06,-8.468272958944381e-07
1,6,1,-1.7056960590396312e-06,-8.558751507077546e-07
1,6,1,-1.7155345294842103e-06,-8.645344971938662e-07
1,6,1,-1.7244498182070272e-06,-8.728014631796772e-07
1,6,1,-1.732451243163803e-06,-8.806723414717885e-07
1,6,1,-1.7396102025679917e-06,-8.881435898180022e-07
1,6,1,-1.7458458689966846e-06,-8.952118309396225e-07
1,6,1,-1.7512617083739552e-06,-9.018738526361142e-07
1,6,1,-1.7558729255506802e-06,-9.081266079630266e-07
1,6,1,-1.759648207390385e-06,-9.13967215483485e-07
1,6,1,-1.7627674062688222e-06,-9.193929595930063e-07
1,6,1,-1.765111906638609e-06,-9.244012909168982e-07
1,6,1,-1.7666393296935457e-06,-9.289898267790562e-07
1,6,1,-1.7672619333655012e-06,-9.3315635174057e-07
1,6,1,-1.7668844920150988e-06,-9.368988182061975e-07
1,6,1,-1.7654909232923353e-06,-9.40215347096438e-07
1,6,1,-1.7630194892428915e-06,-9.43104228582662e-07
1,6,1,-1.7595803110564949e-06,-9.455639228825005e-07
1,6,1,-1.7551553951593811e-06,-9.475930611124785e-07
1,6,1,-1.7498859966097134e-06,-9.491904461946831e-07
1,6,1,-1.7438263652861673e-06,-9.503550538140883e-07
1,6,1,-1.7370624818563186e-06,-9.510860334230065e-07
1,6,1,-1.7296442277381955e-06,-9.513827092890071e-07
1,6,1,-1.7216105009575874e-06,-9.512445815825253e-07
1,6,1,-1.71294492279999e-06,-9.506713275002794e-07
1,6,1,-1.7035642749946385e-06,-9.496628024205189e-07
1,6,1,-1.693473781160854e-06,-9.482190410860445e-07
1,6,1,-1.6825957086494628e-06,-9.463402588108525e-07
1,6,1,-1.6710316749048149e-06,-9.44026852706184e-07
1,6,1,-1.6585733672182865e-06,-9.412794029216803e-07
1,6,1,-1.645133857704156e-06,-9.380986738972725e-07
1,6,1,-1.6307448813676455e-06,-9.344856156213498e-07
1,6,1,-1.6153633628676592e-06,-9.304413648906747e-07
1,6,1,-1.5990249439064487e-06,-9.259672465674221e-07
1,6,1,-1.5818309474938026e-06,-9.210647748286293e-07
1,6,1,-1.5639752969217084e-06,-9.157356544032397e-07
1,6,1,-1.5455196742195387e-06,-9.099817817918139e-07
1,6,1,-1.5264551828607203e-06,-9.038052464638655e-07
1,6,1,-1.5067742278840772e-06,-8.972083320276411e-07
1,6,1,-1.486515127418004e-06,-8.901935173670276e-07
1,6,1,-1.4655074001527113e-06,-8.827634777401122e-07
1,6,1,-1.443684208788604e-06,-8.749210858337519e-07
1,6,1,-1.4209992192464504e-06,-8.666694127683296e-07
1,6,1,-1.3975017332163868e-06,-8.580117290466735e-07
1,6,1,-1.3732038292325811e-06,-8.489515054409158e-07
1,6,1,-1.3480758311972163e-06,-8.39492413810832e-07
1,6,1,-1.3223833739550798e-06,-8.296383278469744e-07
1,6,1,-1.296223584299696e-06,-8.193933237316601e-07
1,6,1,-1.2696111012734837e-06,-8.087616807106083e-07
1,6,1,-1.2426578786619629e-06,-7.977478815677537e-07
1,6,1,-1.2154351444029294e-06,-7.863566129954771e-07
1,6,1,-1.1879449868916297e-06,-7.745927658522018e-07
1,6,1,-1.1602643162024138e-06,-7.624614352990114e-07
1,6,1,-1.132502025551771e-06,-7.499679208066416e-07
1,6,1,-1.104474085591685e-06,-7.371177260239017e-07
1,6,1,-1.0762332815145427e-06,-7.239165584982849e-07
1,6,1,-1.047807901086195e-06,-7.103703292392373e-07
1,6,1,-1.0190243775705226e-06,-6.96485152114285e-07
1,6,1,-9.898914635913477e-07,-6.822673430679581e-07
1,6,1,-9.60437009854027e-07,-6.677234191532201e-07
1,6,1,-9.306386964333484e-07,-6.5286009736491e-07
1,6,1,-9.005039771257012e-07,-6.376842932645404e-07
1,6,1,-8.700990324930676e-07,-6.222031193856802e-07
1,6,1,-8.394940447386833e-07,-6.064238834090858e-07
1,6,1,-8.087557413389058e-07,-5.903540860967508e-07
1,6,1,-7.778937686803648e-07,-5.740014189741129e-07
1,6,1,-7.468085453531521e-07,-5.573737617498257e-07
1,6,1,-7.155199861671255e-07,-5.404791794627471e-07
1,6,1,-6.84146969788827e-07,-5.233259193461574e-07
1,6,1,-6.525803031373191e-07,-5.059224073996916e-07
1,6,1,-6.208271890580863e-07,-4.882772446600666e-07
1,6,1,-5.889679178766553e-07,-4.7039920316241385e-07
1,6,1,-5.570845992384825e-07,-4.5229722158490306e-07
1,6,1,-5.250434636800214e-07,-4.339804005703646e-07
1,6,1,-4.926716555382818e-07,-4.154579977198001e-07
1,6,1,-4.600901413534356e-07,-3.9673942225401296e-07
1,6,1,-4.273147283454626e-07,-3.778342293410938e-07
1,6,1,-3.943131813259333e-07,-3.5875211408916425e-07
1,6,1,-3.610059983531509e-07,-3.3950290520561083e-07
1,6,1,-3.27520147662279e-07,-3.200965583260187e-07
1,6,1,-2.940861546446131e-07,-3.00543149018138e-07
1,6,1,-2.606237338438419e-07,-2.8085286546846925e-07
1,6,1,-2.272221508905982e-07,-2.610360008614118e-07
1,6,1,-1.9390342692246628e-07,-2.411029454633752e-07
1,6,1,-1.606031184245617e-07,-2.2106417842676086e-07
1,6,1,-1.273578248890129e-07,-2.0093025933127136e-07
1,6,1,-9.4120861110151e-08,-1.807118194825456e-07
1,6,1,-6.089542342348405e-08,-1.6041955299062525e-07
1,6,1,-2.7590715921065897e-08,-1.40064207653185e-07
1,6,1,5.7164570243395635e-09,-1.1965657567076853e-07
1,6,1,3.9120718122745695e-08,-9.920748422341856e-08
1,6,1,7.268362445434588e-08,-7.872778594003271e-08
1,6,1,1.0628408304312945e-07,-5.822834929347409e-08
1,6,1,1.4002106176052014e-07,-3.772004895587824e-08
1,6,1,1.7382989953508413e-07,-1.7213756149689574e-08
1,6,1,2.0764703038199202e-07,3.2796709692999046e-09
1,6,1,2.414601301816013e-07,2.374939686027545e-08
1,6,1,2.752576471401412e-07,4.4184618040490066e-08
1,6,1,3.091777536153653e-07,6.457457238696814e-08
1,6,1,3.432003418294392e-07,8.49085482615285e-08
1,6,1,3.7732368647190426e-07,1.0517589342510134e-07
1,6,1,4.115964815648265e-07,1.2536602370897678e-07
1,6,1,4.4594348093963494e-07,1.454684314126621e-07
1,6,1,4.803406438378606e-07,1.6547269340040776e-07
1,6,1,5.148039591199079e-07,1.8536847887115608e-07
1,6,1,5.493122288182126e-07,2.051455567796244e-07
1,6,1,5.83613979546936e-07,2.2479380288941164e-07
1,6,1,6.175321168841355e-07,2.443032064423587e-07
1,6,1,6.510414790096012e-07,2.6366387643184625e-07
1,6,1,6.840189937139026e-07,2.8286604747122174e-07
1,6,1,7.164840968858851e-07,3.019000852520545e-07
1,6,1,7.484947172090283e-07,3.2075649159037217e-07
1,6,1,7.799437943837179e-07,3.3942590906237863e-07
1,6,1,8.108243046952049e-07,3.57899125234355e-07
1,6,1,8.412230580320096e-07,3.7616707649444563e-07
1,6,1,8.711781609266802e-07,3.9422085149681146e-07
1,6,1,9.005275593741972e-07,4.1205169423115226e-07
1,6,1,9.292774885560976e-07,4.296510067328396e-07
1,6,1,9.575459508009969e-07,4.4701035145084814e-07
1,6,1,9.852311014020749e-07,4.6412145329231534e-07
1,6,1,1.0122008946063946e-06,4.809762013638938e-07
1,6,1,1.038413660755773e-06,4.975666504310929e-07
1,6,1,1.064060647229983e-06,5.138850221175427e-07
1,6,1,1.0892423633757285e-06,5.299237058665689e-07
1,6,1,1.1138972882380598e-06,5.456752596876561e-07
1,6,1,1.1379419250056532e-06,5.611324107103217e-07
1,6,1,1.1612879758069472e-06,5.762880555676451e-07
1,6,1,1.1840895330909303e-06,5.911352606312187e-07
1,6,1,1.2064428120972384e-06,6.056672621186343e-07
1,6,1,1.2282313186656445e-06,6.198774660938195e-07
1,6,1,1.2493942538337916e-06,6.337594483796102e-07
1,6,1,1.269958397723316e-06,6.473069544009196e-07
1,6,1,1.289924734724965e-06,6.605138989757553e-07
1,6,1,1.3092207142756945e-06,6.733743660701822e-07
1,6,1,1.3276864217088766e-06,6.858826085321196e-07
1,6,1,1.345215884141006e-06,6.980330478176485e-07
1,6,1,1.3617790155947237e-06,7.09820273722283e-07
1,6,1,1.3774550316933788e-06,7.212390441284464e-07
1,6,1,1.392290596098136e-06,7.322842847792031e-07
1,6,1,1.4062415963120672e-06,7.429510890871439e-07
1,6,1,1.4192775373241382e-06,7.532347179862055e-07
1,6,1,1.4314888971642863e-06,7.631305998331363e-07
1,6,1,1.4429849973186528e-06,7.726343303643055e-07
1,6,1,1.4535835586968127e-06,7.817416727125968e-07
1,6,1,1.4633023795995374e-06,7.904485574882235e-07
1,6,1,1.4722427991755444e-06,7.987510829264654e-07
1,6,1,1.4803383619913116e-06,8.066455151045455e-07
1,6,1,1.4875701401127708e-06,8.141282882291484e-07
1,6,1,1.4938949842890388e-06,8.211960049954159e-07
1,6,1,1.4992525439138292e-06,8.278454370176576e-07
1,6,1,1.5036224820873343e-06,8.340735253314592e-07
1,6,1,1.5068511499273574e-06,8.398773809663799e-07
1,6,1,1.5088612145166418e-06,8.452542855879734e-07
1,6,1,1.509826384813155e-06,8.502016922074753e-07
1,6,1,1.50973678372762e-06,8.54717225957135e-07
1,6,1,1.5086086702922426e-06,8.587986849288482e-07
1,6,1,1.506549957915719e-06,8.624440410734715e-07
1,6,1,1.5036501972245952e-06,8.656514411579426e-07
1,6,1,1.499895790984493e-06,8.684192077771141e-07
1,6,1,1.49543338854295e-06,8.707458404170142e-07
1,6,1,1.490462108866592e-06,8.726300165660775e-07
1,6,1,1.4848064450184396e-06,8.740705928707419e-07
1,6,1,1.4784013939267912e-06,8.750666063316753e-07
1,6,1,1.4711850903927087e-06,8.756172755367774e-07
1,6,1,1.4631275473667554e-06,8.75722001927006e-07
1,6,1,1.4541784741402412e-06,8.753803710909759e-07
1,6,1,1.4441882921559095e-06,8.745921540841962e-07
1,6,1,1.433267248751976e-06,8.733573087687363e-07
1,6,1,1.4214331482915782e-06,8.716759811690277e-07
1,6,1,1.408587454207742e-06,8.695485068394407e-07
1,6,1,1.3946520535513126e-06,8.669754122391965e-07
1,6,1,1.3797604040655149e-06,8.639574161101018e-07
1,6,1,1.364092717260571e-06,8.604954308525131e-07
1,6,1,1.347649568167492e-06,8.565905638948486e-07
1,6,1,1.330513638740094e-06,8.522441190518835e-07
1,6,1,1.3127378654701829e-06,8.474575978669582e-07
1,6,1,1.2942967347713582e-06,8.422327009331239e-07
1,6,1,1.2753302992600633e-06,8.365713291881362e-07
1,6,1,1.2557419336440663e-06,8.304755851780742e-07
1,6,1,1.2353727155216563e-06,8.239477742842249e-07
1,6,1,1.2142221766781864e-06,8.169904059077247e-07
1,6,1,1.1922962418246355e-06,8.096061946062748e-07
1,6,1,1.1696099472085098e-06,8.01798061177081e-07
1,6,1,1.1459913246481208e-06,7.93569133679964e-07
1,6,1,1.1214461192061889e-06,7.8492274839439e-07
1,6,1,1.0960669889591516e-06,7.758624507039431e-07
1,6,1,1.0699114949688637e-06,7.663919959015331e-07
1,6,1,1.0431200110716726e-06,7.565153499083811e-07
1,6,1,1.0157307840471803e-06,7.462366898995688e-07
1,6,1,9.877587479164755e-07,7.355604048286661e-07
1,6,1,9.59343711533859e-07,7.244910958436704e-07
1,6,1,9.30631853966322e-07,7.130335765862056e-07
1,6,1,9.016274260887132e-07,7.011928733656314e-07
1,6,1,8.722375534493116e-07,6.889742251994205e-07
1,6,1,8.425510694549378e-07,6.763830837108604e-07
1,6,1,8.127700976493428e-07,6.634251128748444e-07
1,6,1,7.827867796834787e-07,6.501061886022364e-07
1,6,1,7.524260178272923e-07,6.364323981530071e-07
1,6,1,7.217757258141025e-07,6.224100393681026e-07
1,6,1,6.909173258021419e-07,6.080456197097586e-07
1,6,1,6.598031716100409e-07,5.933458550997844e-07
1,6,1,6.283642645920163e-07,5.78317668545171e-07
1,6,1,5.967611015508142e-07,5.629681885402648e-07
1,6,1,5.651237717333965e-07,5.473047472346843e-07
1,6,1,5.333695288969065e-07,5.313348783561584e-07
1,6,1,5.014229826145682e-07,5.150663148775371e-07
1,6,1,4.692528083334981e-07,4.985069864173863e-07
1,6,1,4.367414237067768e-07,4.816650163638234e-07
1,6,1,4.039369216822455e-07,4.645487187116077e-07
1,6,1,3.709722465572073e-07,4.4716659460296573e-07
1,6,1,3.378129126983393e-07,4.295273285632248e-07
1,6,1,3.043487126928545e-07,4.1163978442305157e-07
1,6,1,2.705643822106542e-07,3.9351300091996085e-07
1,6,1,2.365397160836607e-07,3.751561869727807e-07
1,6,1,2.0237620865141106e-07,3.565787166239292e-07
1,6,1,1.679669479441142e-07,3.377901236456979e-07
1,6,1,1.332346469286866e-07,3.1880009580823264e-07
1,6,1,9.828545164681281e-08,2.996184688085653e-07
1,6,1,6.31934735185168e-08,2.802552198618692e-07
1,6,1,2.7941257817604105e-08,2.6072046095808664e-07
1,6,1,-7.4046772702687784e-09,2.4102443178919304e-07
1,6,1,-4.2888479987099934e-08,2.2117749235461062e-07
1,6,1,-7.859098953567244e-08,2.011901152546413e-07
1,6,1,-1.1433714718005453e-07,1.8107287768423883e-07
1,6,1,-1.5012891046612898e-07,1.6083645314195131e-07
1,6,1,-1.859980560733179e-07,1.4049160287141256e-07
1,6,1,-2.2198424793887922e-07,1.2004916705530695e-07
1,6,1,-2.58046665473553e-07,9.952005578424375e-08
1,6,1,-2.940254433987204e-07,7.891523982541204e-08
1,6,1,-3.298370514399451e-07,5.824574121820502e-08
1,6,1,-3.656334409352116e-07,3.7522623726162147e-08
1,6,1,-4.0148190443723485e-07,1.6756983176534008e-08
1,6,1,-4.374093574787068e-07,-4.040062279511322e-09
1,6,1,-4.7346586724782454e-07,-2.4857381951590977e-08
1,6,1,-5.096702144627737e-07,-4.5683842404157665e-08
1,6,1,-5.460462698910838e-07,-6.650831722357534e-08
1,6,1,-5.826045692562164e-07,-8.731969672151361e-08
1,6,1,-6.193534838067854e-07,-1.0810689753796682e-07
1,6,1,-6.562337674303764e-07,-1.2885887210762497e-07
1,6,1,-6.931310288174489e-07,-1.4956461795415907e-07
1,6,1,-7.299770287618277e-07,-1.702131867782271e-07
1,6,1,-7.66725945556295e-07,-1.9079369330664878e-07
1,6,1,-8.034378092827708e-07,-2.1129532387221452e-07
1,6,1,-8.401245334895226e-07,-2.317073446959587e-07
1,6,1,-8.76752075256718e-07,-2.520191098464027e-07
1,6,1,-9.132360203435196e-07,-2.7222006885321864e-07
1,6,1,-9.49609660764175e-07,-2.922997739559279e-07
1,6,1,-9.85859763576223e-07,-3.122478869715833e-07
1,6,1,-1.0219300905470367e-06,-3.320541857688298e-07
1,6,1,-1.0580160300654348e-06,-3.51708570339245e-07
1,6,1,-1.093997772282403e-06,-3.7120106846036855e-07
1,6,1,-1.1298846809672213e-06,-3.9052184094828545e-07
1,6,1,-1.1656538062538425e-06,-4.0966118650098615e-07
1,6,1,-1.201039008792778e-06,-4.286095461369284e-07
1,6,1,-1.2358890899287875e-06,-4.473575072362447e-07
1,6,1,-1.2700999849135107e-06,-4.658958071948284e-07
1,6,1,-1.3035584911382216e-06,-4.842153367040645e-07
1,6,1,-1.3362288532716688e-06,-5.023071426712275e-07
1,6,1,-1.3680754105064129e-06,-5.201624307975321e-07
1,6,1,-1.3990456266367208e-06,-5.377725678324767e-07
1,6,1,-1.429161837415402e-06,-5.55129083524474e-07
1,6,1,-1.4585542606169644e-06,-5.722236722888122e-07
1,6,1,-1.487232094468893e-06,-5.890481946147366e-07
1,6,1,-1.5152338951198502e-06,-6.055946782339193e-07
1,6,1,-1.5426762639337029e-06,-6.218553190727808e-07
1,6,1,-1.569540664863288e-06,-6.37822482011089e-07
1,6,1,-1.5958592540717363e-06,-6.534887014689938e-07
1,6,1,-1.6216413658498191e-06,-6.68846681844186e-07
1,6,1,-1.646896259798253e-06,-6.83889297820228e-07
1,6,1,-1.671604759646192e-06,-6.986095945663126e-07
1,6,1,-1.6955921517219962e-06,-7.130007878477782e-07
1,6,1,-1.7188079471948003e-06,-7.270562640656969e-07
1,6,1,-1.7413293647891786e-06,-7.40769580242743e-07
1,6,1,-1.7632238462048429e-06,-7.541344639713943e-07
1,6,1,-1.7843836697514e-06,-7.671448133393202e-07
1,6,1,-1.8046667224508825e-06,-7.797946968455922e-07
1,6,1,-1.824247460324681e-06,-7.920783533201337e-07
1,6,1,-1.843165403627028e-06,-8.039901918576104e-07
1,6,1,-1.8613867444502383e-06,-8.155247917757777e-07
1,6,1,-1.878978941342748e-06,-8.266769026071373e-07
1,6,1,-1.895921915601678e-06,-8.374414441316465e-07
1,6,1,-1.9120968842163123e-06,-8.478135064571463e-07
1,6,1,-1.9273199046887e-06,-8.577883501531614e-07
1,6,1,-1.941440581249755e-06,-8.673614064427648e-07
1,6,1,-1.9545257377981623e-06,-8.765282774562934e-07
1,6,1,-1.966436980067272e-06,-8.852847365498643e-07
1,6,1,-1.9772382844032e-06,-8.936267286908535e-07
1,6,1,-1.986958249896625e-06,-9.015503709117834e-07
1,6,1,-1.995573086103857e-06,-9.090519528333982e-07
1,6,1,-2.003274732402677e-06,-9.161279372571007e-07
1,6,1,-2.009961160487844e-06,-9.227749608263749e-07
1,6,1,-2.0156969037370084e-06,-9.289898347563202e-07
1,6,1,-2.020546153596165e-06,-9.347695456299708e-07
1,6,1,-2.0245025637190924e-06,-9.401112562596746e-07
1,6,1,-2.0275857517775923e-06,-9.450123066114433e-07
1,6,1,-2.029784979758945e-06,-9.494702147898677e-07
1,6,1,-2.031105206430605e-06,-9.534826780809074e-07
1,6,1,-2.031463342715633e-06,-9.570475740496155e-07
1,6,1,-2.0308543987846933e-06,-9.601629616896372e-07
1,6,1,-2.029246075486552e-06,-9.628270826211306e-07
1,6,1,-2.026550892293132e-06,-9.650383623335867e-07
1,6,1,-2.022793458886806e-06,-9.66795411469879e-07
1,6,1,-2.0179521763472324e-06,-9.680970271477429e-07
1,6,1,-2.0121928689394827e-06,-9.689421943147681e-07
1,6,1,-2.005559737465784e-06,-9.69330087132889e-07
1,6,1,-1.998016156014213e-06,-9.692600703882634e-07
1,6,1,-1.9896413958187445e-06,-9.687317009223479e-07
1,6,1,-1.9803811758740924e-06,-9.677447290798998e-07
1,6,1,-1.9702530770540203e-06,-9.662991001695604e-07
1,6,1,-1.9592529554209976e-06,-9.643949559326058e-07
1,6,1,-1.9473678818344613e-06,-9.620326360153748e-07
1,6,1,-1.9346023193818684e-06,-9.592126794408135e-07
1,6,1,-1.920853994486244e-06,-9.559358260744952e-07
1,6,1,-1.906228258902338e-06,-9.522030180803948e-07
1,6,1,-1.890804147837867e-06,-9.480154013616077e-07
1,6,1,-1.8744626513565693e-06,-9.433743269811109e-07
1,6,1,-1.8572523967788037e-06,-9.382813525575485e-07
1,6,1,-1.8392870185237237e-06,-9.327382436309263e-07
1,6,1,-1.8205522115497764e-06,-9.26746974992958e-07
1,6,1,-1.8009402323608983e-06,-9.203097319766842e-07
1,6,1,-1.7804803431265163e-06,-9.13428911699822e-07
1,6,1,-1.7592178074263063e-06,-9.061071242561532e-07
1,6,1,-1.7371284961399962e-06,-8.983471938490762e-07
1,6,1,-1.7142872411808263e-06,-8.901521598612589e-07
1,6,1,-1.69068743484925e-06,-8.81525277854129e-07
1,6,1,-1.666239182184217e-06,-8.724700204907172e-07
1,6,1,-1.6411021208983963e-06,-8.629900783751431e-07
1,6,1,-1.6153448248186931e-06,-8.530893608017832e-07
1,6,1,-1.5887906509214002e-06,-8.427719964069114e-07
1,6,1,-1.561578792931022e-06,-8.320423337153302e-07
1,6,1,-1.5338411057387626e-06,-8.209049415742346e-07
1,6,1,-1.5056257306943516e-06,-8.093646094662679e-07
1,6,1,-1.476990940977597e-06,-7.974263476934335e-07
1,6,1,-1.4479673806115489e-06,-7.850953874232364e-07
1,6,1,-1.4186520847834736e-06,-7.7237718058813e-07
1,6,1,-1.3889673747923334e-06,-7.592773996290557e-07
1,6,1,-1.3588848230438207e-06,-7.458019370735767e-07
1,6,1,-1.328419956083569e-06,-7.31956904938838e-07
1,6,1,-1.2975900336273035e-06,-7.17748633949329e-07
1,6,1,-1.2663677366591203e-06,-7.03183672559196e-07
1,6,1,-1.2346968645928086e-06,-6.882687857686538e-07
1,6,1,-1.2026744832494082e-06,-6.730109537238779e-07
1,6,1,-1.170359896400573e-06,-6.574173700896465e-07
1,6,1,-1.1377201994434743e-06,-6.414954401839381e-07
1,6,1,-1.1047714696492727e-06,-6.252527788636853e-07
1,6,1,-1.0716420492462285e-06,-6.086972081509632e-07
1,6,1,-1.0383240377854614e-06,-5.918367545890411e-07
1,6,1,-1.0048399379571365e-06,-5.746796463179742e-07
