list,n_ts,n_serie,ref,sim
1,6,1,3.219988299193557e-05,0.0001368275806300454
1,6,1,3.252313284046184e-05,0.00014128552018097954
1,6,1,3.283176976254304e-05,0.0001456558835908843
1,6,1,3.312560524203784e-05,0.00014993618202556558
1,6,1,3.340475599327806e-05,0.0001541239868673335
1,6,1,3.366883283882147e-05,0.00015821693231535548
1,6,1,3.391763989813176e-05,0.00016221271785070738
1,6,1,3.415119754138563e-05,0.00016610911055534345
1,6,1,3.4369306206252705e-05,0.0001699039472753756
1,6,1,3.457183771538095e-05,0.00017359513662032678
1,6,1,3.475876833650752e-05,0.00017718066079138055
1,6,1,3.493007601733489e-05,0.00018065857723306757
1,6,1,3.508548077281504e-05,0.00018402702010428636
1,6,1,3.5224925368598195e-05,0.0001872842015660271
1,6,1,3.534843016782006e-05,0.00019042841288463032
1,6,1,3.5456111324098195e-05,0.00019345802535084583
1,6,1,3.554797474462294e-05,0.00019637149101633873
1,6,1,3.562364074306809e-05,0.00019916734325060235
1,6,1,3.5683087221450925e-05,0.0002018441971224648
1,6,1,3.572648024149623e-05,0.00020440074961150206
1,6,1,3.57537047864093e-05,0.000206835779655687
1,6,1,3.57648035948384e-05,0.00020914814804249914
1,6,1,3.5759884341136074e-05,0.00021133679715149267
1,6,1,3.5738756660466945e-05,0.00021340075055696327
1,6,1,3.5701251904546446e-05,0.00021533911249986993
1,6,1,3.564750494294013e-05,0.00021715106723855905
1,6,1,3.557761738774369e-05,0.00021883587828810505
1,6,1,3.5491632965660635e-05,0.00022039288755823651
1,6,1,3.5389669918565794e-05,0.00022182151439986065
1,6,1,3.527168087952324e-05,0.0002231212545701448
1,6,1,3.513788582932665e-05,0.00022429167912597006
1,6,1,3.4988302137945554e-05,0.00022533243325534785
1,6,1,3.482278488290552e-05,0.0002262432350560984
1,6,1,3.464127409348298e-05,0.00022702387427073583
1,6,1,3.444403037599958e-05,0.00022767421098610782
1,6,1,3.423118369631669e-05,0.00022819417430589397
1,6,1,3.400257704848807e-05,0.0002285837610036024
1,6,1,3.3758373890188854e-05,0.00022884303416321062
1,6,1,3.3498669381395104e-05,0.00022897212181409665
1,6,1,3.3223613069875096e-05,0.00022897121556639613
1,6,1,3.293328469099963e-05,0.0002288405692524136
1,6,1,3.262760447550716e-05,0.00022858049757921447
1,6,1,3.2306737074469715e-05,0.00022819137479703112
1,6,1,3.197087790742099e-05,0.00022767363338764302
1,6,1,3.1620091997659774e-05,0.0002270277627764278
1,6,1,3.125462051094091e-05,0.00022625430807134535
1,6,1,3.0874604384392606e-05,0.00022535386883169902
1,6,1,3.0480152065867148e-05,0.00022432709786912518
1,6,1,3.00714897314379e-05,0.00022317470008289528
1,6,1,2.964887309327914e-05,0.00022189743133127057
1,6,1,2.9212265972427372e-05,0.00022049609734033107
1,6,1,2.876182118744194e-05,0.00021897155265140607
1,6,1,2.8297946853363958e-05,0.00021732469960796422
1,6,1,2.7820720321980253e-05,0.00021555648738257285
1,6,1,2.733030273278548e-05,0.00021366791104431257
1,6,1,2.6827048641999106e-05,0.00021166001066682708
1,6,1,2.6311053616870457e-05,0.0002095338704770062
1,6,1,2.578243504406341e-05,0.00020729061804413202
1,6,1,2.5241597753592085e-05,0.00020493142350917014
1,6,1,2.4688750244147777e-05,0.00020245749885375503
1,6,1,2.4124196383524e-05,0.000199870097208298
1,6,1,2.3548249823451472e-05,0.00019717051219854235
1,6,1,2.29611686173825e-05,0.0001943600773297944
1,6,1,2.2363143793746844e-05,0.0001914401654079752
1,6,1,2.1754240328526623e-05,0.00018841218799656352
1,6,1,2.113497531599673e-05,0.0001852775949084322
1,6,1,2.0505724389418625e-05,0.0001820378737315208
1,6,1,1.9866476659889628e-05,0.00017869454938723175
1,6,1,1.921756287754284e-05,0.00017524918372038685
1,6,1,1.8559410677346472e-05,0.00017170337511953463
1,6,1,1.789237877121905e-05,0.00016805875816635444
1,6,1,1.7216687981969702e-05,0.00016431700331286084
1,6,1,1.6532699246189265e-05,0.00016047981658507017
1,6,1,1.5840869550846798e-05,0.00015654893931174978
1,6,1,1.5141304079434409e-05,0.00015252614787682807
1,6,1,1.4434298097883928e-05,0.00014841325349400044
1,6,1,1.3720408351085922e-05,0.00014421210200202015
1,6,1,1.2999859229535946e-05,0.00013992457367911575
1,6,1,1.2272947171259883e-05,0.00013555258307492533
1,6,1,1.154016546017665e-05,0.00013109807885828287
1,6,1,1.0801689632800238e-05,0.00012656304367913342
1,6,1,1.005776581855836e-05,0.0001219494940427903
1,6,1,9.308821099458645e-06,0.0001172594801946791
1,6,1,8.555051187455447e-06,0.0001124950860136396
1,6,1,7.79668374269868e-06,0.0001076584289117779
1,6,1,7.034243420586408e-06,0.00010275165973877622
1,6,1,6.268141446136668e-06,9.777696268847636e-05
1,6,1,5.498458895632834e-06,9.273655520545733e-05
1,6,1,4.725612504760297e-06,8.763268788922393e-05
1,6,1,3.949979087278108e-06,8.246764439351486e-05
1,6,1,3.171748776609908e-06,7.724374131812497e-05
1,6,1,2.3911182261448487e-06,7.196332809051563e-05
1,6,1,1.60830789212333e-06,6.662878683436355e-05
1,6,1,8.238240276843155e-07,6.124253222206821e-05
1,6,1,3.8092966786136206e-08,5.580701130810539e-05
1,6,1,-7.484788963134117e-07,5.032470333997833e-05
1,6,1,-1.5355865634344735e-06,4.4798119543379976e-05
1,6,1,-2.3228727985435263e-06,3.9229802878041225e-05
1,6,1,-3.1098187974722566e-06,3.362232776060215e-05
1,6,1,-3.896047155130208e-06,2.797829975070777e-05
1,6,1,-4.681168749459719e-06,2.2300355196398634e-05
1,6,1,-5.464752678224219e-06,1.6591160834741864e-05
1,6,1,-6.246355443217227e-06,1.0853413343532263e-05
1,6,1,-7.025558285151416e-06,5.089838839788802e-06
1,6,1,-7.80204688331062e-06,-6.968076793180899e-07
1,6,1,-8.575402769865504e-06,-6.503742957545253e-06
1,6,1,-9.345187225258273e-06,-1.2328156167149316e-05
1,6,1,-1.0111203966534136e-05,-1.816720966746694e-05
1,6,1,-1.0873182053989752e-05,-2.4018039839013927e-05
1,6,1,-1.163062016031318e-05,-2.9877757997578664e-05
1,6,1,-1.2383026001481628e-05,-3.5743451392712345e-05
1,6,1,-1.3130171447527472e-05,-4.161218429490387e-05
1,6,1,-1.3871764734586316e-05,-4.7480999175566734e-05
1,6,1,-1.4607366400584162e-05,-5.334691798375445e-05
1,6,1,-1.5336664446933573e-05,-5.920694352325571e-05
1,6,1,-1.605926102160631e-05,-6.505806093339731e-05
1,6,1,-1.677498215112102e-05,-7.089723927649728e-05
1,6,1,-1.7483614929389694e-05,-7.672143323446157e-05
1,6,1,-1.8184683898857763e-05,-8.252758491650075e-05
1,6,1,-1.8877672373145417e-05,-8.83126257793589e-05
1,6,1,-1.956239462123408e-05,-9.407347866079369e-05
1,6,1,-2.023867396335252e-05,-9.980705992632648e-05
1,6,1,-2.0906025834533493e-05,-0.00010551028172849458
1,6,1,-2.1564171575387302e-05,-0.00011118005437699026
1,6,1,-2.2212946241292027e-05,-0.00011681328881716625
1,6,1,-2.28519262182939e-05,-0.00012240689921343207
1,6,1,-2.348082347732568e-05,-0.00012795780563307064
1,6,1,-2.409932638470396e-05,-0.0001334629368249752
1,6,1,-2.4707087247526097e-05,-0.0001389192330867614
1,6,1,-2.530386442037456e-05,-0.00014432364921265552
1,6,1,-2.5889268085139963e-05,-0.00014967315751351654
1,6,1,-2.6463240433796096e-05,-0.00015496475089933048
1,6,1,-2.7025602101320092e-05,-0.00016019544601354036
1,6,1,-2.757595346081364e-05,-0.00016536228640765644
1,6,1,-2.8114135520495605e-05,-0.00017046234574375524
1,6,1,-2.8640049294864425e-05,-0.00017549273101172996
1,6,1,-2.915352841873249e-05,-0.00018045058574752513
1,6,1,-2.965453503274656e-05,-0.00018533309323808458
1,6,1,-3.014272213212636e-05,-0.00019013747969838095
1,6,1,-3.0617880470114896e-05,-0.00019486101740568782
1,6,1,-3.1079923001995084e-05,-0.0001995010277762106
1,6,1,-3.152827572776246e-05,-0.00020405488436931916
1,6,1,-3.196269042830971e-05,-0.00020852001580492244
1,6,1,-3.2383077771712754e-05,-0.0002128939085799958
1,6,1,-3.278917494854319e-05,-0.00021717410977091116
1,6,1,-3.3180622876278595e-05,-0.00022135822960901797
1,6,1,-3.355719275199875e-05,-0.0002254439439178741
1,6,1,-3.3918816877790084e-05,-0.0002294289964016087
1,6,1,-3.426521344030662e-05,-0.00023331120077510462
1,6,1,-3.459622596822274e-05,-0.00023708844272798819
1,6,1,-3.491175275250329e-05,-0.00024075868171579757
1,6,1,-3.521169995618862e-05,-0.0002443199525731357
1,6,1,-3.549596567926607e-05,-0.0002477703669450816
1,6,1,-3.576443498152411e-05,-0.00025110811453461215
1,6,1,-3.601711400382933e-05,-0.00025433146416524834
1,6,1,-3.62538957058564e-05,-0.00025743876465956686
1,6,1,-3.647445697883266e-05,-0.0002604284455355888
1,6,1,-3.667876413908022e-05,-0.00026329901752435245
1,6,1,-3.686679812306512e-05,-0.0002660490729131847
1,6,1,-3.7038271709941534e-05,-0.0002686772857202851
1,6,1,-3.719310875679242e-05,-0.0002711824117072275
1,6,1,-3.7331296019154805e-05,-0.0002735632882368489
1,6,1,-3.7452716276882025e-05,-0.00027581883398473554
1,6,1,-3.755731234459064e-05,-0.0002779480485131289
1,6,1,-3.764514732163311e-05,-0.000279950011716555
1,6,1,-3.771613762516269e-05,-0.0002818238831488413
1,6,1,-3.777026548032054e-05,-0.00028356890124142084
1,6,1,-3.780747245706944e-05,-0.0002851843824229473
1,6,1,-3.782770371619336e-05,-0.0002866697201502612
1,6,1,-3.7831061499252696e-05,-0.0002880243838606677
1,6,1,-3.781749636964665e-05,-0.00028924791785531933
1,6,1,-3.778704642742393e-05,-0.0002903399401232504
1,6,1,-3.773983316170043e-05,-0.00029130014111530106
1,6,1,-3.76757588389301e-05,-0.0002921282824767989
1,6,1,-3.759482486445901e-05,-0.00029282419574745315
1,6,1,-3.7497138498445294e-05,-0.00029338778103646677
1,6,1,-3.738256966972482e-05,-0.0002938190056803931
1,6,1,-3.725102006511547e-05,-0.00029411790289076843
1,6,1,-3.710260040149626e-05,-0.00029428457039804435
1,6,1,-3.693746043942463e-05,-0.0002943191690978333
1,6,1,-3.67556336878388e-05,-0.0002942219217049706
1,6,1,-3.655709885252013e-05,-0.00029399311142039574
1,6,1,-3.634182695583762e-05,-0.00029363308061536596
1,6,1,-3.610984418385469e-05,-0.0002931422295370407
1,6,1,-3.5861429025782905e-05,-0.00029252101503902104
1,6,1,-3.559671072780669e-05,-0.0002917699493399937
1,6,1,-3.531561024021751e-05,-0.0002908895988132187
1,6,1,-3.501841030885044e-05,-0.0002898805828092108
1,6,1,-3.470535439779168e-05,-0.0002887435725136044
1,6,1,-3.437630106427352e-05,-0.0002874792898418525
1,6,1,-3.4031390114988755e-05,-0.0002860885063720978
1,6,1,-3.367090121437265e-05,-0.0002845720423172658
1,6,1,-3.329496119392224e-05,-0.0002829307655371658
1,6,1,-3.2903604680479536e-05,-0.0002811655905911427
1,6,1,-3.249703759026994e-05,-0.0002792774778316045
1,6,1,-3.207540099698286e-05,-0.0002772674325385492
1,6,1,-3.163880195680293e-05,-0.00027513650409503735
1,6,1,-3.1187476246994415e-05,-0.0002728857852033934
1,6,1,-3.072175920788246e-05,-0.00027051641114177454
1,6,1,-3.024191437327139e-05,-0.00026802955906061673
1,6,1,-2.974811437697775e-05,-0.00026542644731835155
1,6,1,-2.9240638860406425e-05,-0.0002627083348556846
1,6,1,-2.871967032397193e-05,-0.0002598765206076353
1,6,1,-2.8185469394020183e-05,-0.00025693234295245607
1,6,1,-2.763819016397484e-05,-0.0002538771791964746
1,6,1,-2.707814360474993e-05,-0.0002507124450938407
1,6,1,-2.650577871239765e-05,-0.00024743959440009687
1,6,1,-2.5921136351743665e-05,-0.00024406011845844115
1,6,1,-2.5324365359331294e-05,-0.00024057554581749911
1,6,1,-2.4715837434432847e-05,-0.00023698744187937757
1,6,1,-2.409572121510425e-05,-0.00023329740857672824
1,6,1,-2.3464262899139383e-05,-0.0002295070840775073
1,6,1,-2.282177365346209e-05,-0.00022561814251607538
1,6,1,-2.2168533752877957e-05,-0.00022163229374924203
1,6,1,-2.1504940057166187e-05,-0.00021755128313581397
1,6,1,-2.0831398945611912e-05,-0.00021337689133816556
1,6,1,-2.0148174222454376e-05,-0.00020911093414430077
1,6,1,-1.9455477848004945e-05,-0.00020475526230883003
1,6,1,-1.875369847392246e-05,-0.00020031176141123089
1,6,1,-1.804333602531909e-05,-0.00019578235172970727
1,6,1,-1.7324555811348202e-05,-0.0001911689881289015
1,6,1,-1.6597646111566905e-05,-0.00018647365995964785
1,6,1,-1.5863122521693756e-05,-0.0001816983909688879
1,6,1,-1.5121175347895447e-05,-0.00017684523921779221
1,6,1,-1.437206757988979e-05,-0.00017191629700605182
1,6,1,-1.3616105776529486e-05,-0.00016691369080021754
1,6,1,-1.2853623054389517e-05,-0.00016183958116387198
1,6,1,-1.2085122317871017e-05,-0.00015669616268732052
1,6,1,-1.1310807843732522e-05,-0.0001514856639143841
1,6,1,-1.0530925612255583e-05,-0.0001462103472637658
1,6,1,-9.745731650851925e-06,-0.00014087250894234658
1,6,1,-8.955637925975216e-06,-0.00013547447884764568
1,6,1,-8.161098987939265e-06,-0.00013001862045655395
1,6,1,-7.362326708151398e-06,-0.0001245073306973177
1,6,1,-6.559730421744335e-06,-0.00011894303980161712
1,6,1,-5.753669854080126e-06,-0.00011332821113344587
1,6,1,-4.944382426374606e-06,-0.00010766534099135997
1,6,1,-4.132340518526866e-06,-0.00010195695838052498
1,6,1,-3.3179761853908e-06,-9.620562475085308e-05
1,6,1,-2.501516554840762e-06,-9.04139336973859e-05
1,6,1,-1.6833711617713588e-06,-8.458451061894929e-05
1,6,1,-8.63962532739777e-07,-7.872001233098255e-05
1,6,1,-4.3734366664394086e-08,-7.282312662833108e-05
1,6,1,7.767821926881876e-07,-6.689657179368967e-05
1,6,1,1.5974507052296757e-06,-6.094309604729762e-05
1,6,1,2.41794453113686e-06,-5.496547693341847e-05
1,6,1,3.237532342680054e-06,-4.896652063909232e-05
1,6,1,4.055849713009097e-06,-4.2949061240627896e-05
1,6,1,4.872607144720646e-06,-3.691595987331233e-05
1,6,1,5.687329759516311e-06,-3.0870103819860296e-05
1,6,1,6.499576208804939e-06,-2.481440551320653e-05
1,6,1,7.308851966080036e-06,-1.875180144937117e-05
1,6,1,8.114698974962983e-06,-1.268525100629931e-05
1,6,1,8.916708395610559e-06,-6.6177351647999195e-06
1,6,1,9.71463256288145e-06,-5.522551279882178e-07
1,6,1,1.0508139280982267e-05,5.508169164026099e-06
1,6,1,1.129688350618095e-05,1.1560500627061746e-05
1,6,1,1.2080468423085952e-05,1.7601686735790704e-05
1,6,1,1.2858608640568102e-05,2.3628661338522697e-05
1,6,1,1.3630958135897545e-05,2.963834658510517e-05
1,6,1,1.4397182452393693e-05,3.562765496852458e-05
1,6,1,1.5157041074149696e-05,4.159349148005725e-05
1,6,1,1.5910086919819973e-05,4.753275587701561e-05
1,6,1,1.665607834259651e-05,5.344234506127237e-05
1,6,1,1.739469356668721e-05,5.931915556582637e-05
1,6,1,1.8125586795318272e-05,6.516008614570696e-05
1,6,1,1.884839754496605e-05,7.09620404685078e-05
1,6,1,1.956277991187873e-05,7.672192989880566e-05
1,6,1,2.026840326617518e-05,8.243667636966954e-05
1,6,1,2.096500340230061e-05,8.810321533341139e-05
1,6,1,2.165228098441842e-05,9.371849878268939e-05
1,6,1,2.232997804538022e-05,9.927949833206325e-05
1,6,1,2.2997605067715983e-05,0.00010478320834913656
1,6,1,2.3654827808594304e-05,0.00011022664912352023
1,6,1,2.4301422573152106e-05,0.00011560687006103304
1,6,1,2.493710680353245e-05,0.00012092095288983693
1,6,1,2.5561627321621805e-05,0.0001261660148646021
1,6,1,2.6174575515693763e-05,0.00013133921195432712
1,6,1,2.677591566876329e-05,0.0001364377419991137
1,6,1,2.736546000038964e-05,0.00014145884782102832
1,6,1,2.7942817433612526e-05,0.0001463998202741792
1,6,1,2.8507810829513578e-05,0.00015125800121930556
1,6,1,2.9060248668297995e-05,0.00015603078640851723
1,6,1,2.9599705238956062e-05,0.0001607156282663352
1,6,1,3.0126012322068658e-05,0.00016531003855386423
1,6,1,3.063915207171216e-05,0.00016981159090376683
1,6,1,3.113876831113597e-05,0.0001742179232146937
1,6,1,3.162458921021569e-05,0.0001785267398949426
1,6,1,3.209635331625953e-05,0.00018273581394634983
1,6,1,3.2553785776018185e-05,0.0001868429888807442
1,6,1,3.2996658713264e-05,0.00019084618046269134
1,6,1,3.3424753193982e-05,0.0001947433782737062
1,6,1,3.3837651255972444e-05,0.00019853264709458355
1,6,1,3.4235111754792784e-05,0.00020221212810397703
1,6,1,3.461715680474043e-05,0.00020578003989281228
1,6,1,3.4983569182670173e-05,0.0002092346792955381
1,6,1,3.533417200130691e-05,0.00021257442204057468
1,6,1,3.566880370336555e-05,0.00021579772322359353
1,6,1,3.5987275166601526e-05,0.00021890311760844837
1,6,1,3.628960753721353e-05,0.00022188921976165044
1,6,1,3.657555485731088e-05,0.00022475472402724237
1,6,1,3.684484898664845e-05,0.00022749840434976097
1,6,1,3.709755876715981e-05,0.0002301191139536875
1,6,1,3.733363347161719e-05,0.0002326157848883646
1,6,1,3.7552845635305184e-05,0.0002349874274478107
1,6,1,3.775518436978462e-05,0.0002372331294751905
1,6,1,3.794071677225491e-05,0.00023935205556190742
1,6,1,3.8109285541791984e-05,0.00024134344615138126
1,6,1,3.826068749796178e-05,0.0002432066165575632
1,6,1,3.8394715664682185e-05,0.00024494095590814
1,6,1,3.851156094297399e-05,0.00024654592602218713
1,6,1,3.861116970650949e-05,0.0002480210602317711
1,6,1,3.869338542148687e-05,0.0002493659621566703
1,6,1,3.875820808713703e-05,0.0002505803044410056
1,6,1,3.8805594483662654e-05,0.0002516638274601446
1,6,1,3.883554702321734e-05,0.0002526163380057864
1,6,1,3.8847883232558017e-05,0.0002534377079566478
1,6,1,3.884264431706234e-05,0.00025412787294167374
1,6,1,3.881988958999017e-05,0.0002546868310021818
1,6,1,3.87794255465352e-05,0.0002551146412588413
1,6,1,3.87212352847591e-05,0.0002554114225888772
1,6,1,3.864549204749563e-05,0.0002555773523183887
1,6,1,3.855222141974797e-05,0.0002556126649341874
1,6,1,3.844132026096913e-05,0.00025551765081908707
1,6,1,3.831286257055853e-05,0.0002552926550141275
1,6,1,3.81669095383394e-05,0.0002549380760107853
1,6,1,3.800340840310287e-05,0.00025445436457581733
1,6,1,3.782244649243629e-05,0.0002538420226110019
1,6,1,3.762436410027305e-05,0.00025310160204968413
1,6,1,3.740924740709349e-05,0.00025223370379170095
1,6,1,3.7176978445027065e-05,0.00025123897667795274
1,6,1,3.692769172624479e-05,0.00025011811650560645
1,6,1,3.666141721591106e-05,0.00024887186508465496
1,6,1,3.637804616496928e-05,0.0002475010093363213
1,6,1,3.607773267480322e-05,0.00024600638043358015
1,6,1,3.576068644309218e-05,0.00024438885298387554
1,6,1,3.5426919472019745e-05,0.00024264934425393685
1,6,1,3.5076640250787426e-05,0.00024078881343643827
1,6,1,3.4710103781115224e-05,0.00023880826095810446
1,6,1,3.4327428985984226e-05,0.00023670872782873985
1,6,1,3.392881921938911e-05,0.00023449129503054446
1,6,1,3.351450726975073e-05,0.0002321570829469808
1,6,1,3.308477002637406e-05,0.00022970725083036465
1,6,1,3.263982982067031e-05,0.0002271429963072742
1,6,1,3.2179938125464815e-05,0.00022446555492079982
1,6,1,3.1705414778449335e-05,0.0002216761997085923
1,6,1,3.121636332777968e-05,0.00021877624081561022
1,6,1,3.0712984491932055e-05,0.00021576702514041352
1,6,1,3.019540822789153e-05,0.00021264993601380068
1,6,1,2.966370203469236e-05,0.00020942639290854234
1,6,1,2.911809097522137e-05,0.00020609785117891937
1,6,1,2.8558902408932732e-05,0.00020266580182873092
1,6,1,2.7986311836487136e-05,0.00019913177130639637
1,6,1,2.740055903021341e-05,0.0001954973213257323
1,6,1,2.6801918001668764e-05,0.00019176404871094224
1,6,1,2.6190815834192688e-05,0.0001879335852643123
1,6,1,2.5567554925261925e-05,0.00018400759765505766
1,6,1,2.4932319008377705e-05,0.0001799877873277156
1,6,1,2.4285501505623507e-05,0.0001758758904284262
1,6,1,2.3627353789111382e-05,0.00017167367774738494
1,6,1,2.295831337400283e-05,0.00016738295467568927
1,6,1,2.227861028737056e-05,0.000163005561174734
1,6,1,2.1588447268105064e-05,0.00015854337175624005
1,6,1,2.0888116799026536e-05,0.00015399829547092206
1,6,1,2.017805076801758e-05,0.00014937227590371894
1,6,1,1.9458564731309306e-05,0.00014466729117342163
1,6,1,1.8729783709918108e-05,0.00013988535393443896
1,6,1,1.7992088429932634e-05,0.00013502851137834048
1,6,1,1.724581915083792e-05,0.00013009884523270914
1,6,1,1.649124825788591e-05,0.0001250984717547242
1,6,1,1.5728927421924263e-05,0.00012002954171677635
1,6,1,1.495922931462324e-05,0.00011489424038129376
1,6,1,1.4182366200029883e-05,0.00010969478746182956
1,6,1,1.3398627769350956e-05,0.00010443343706732876
1,6,1,1.260843787707895e-05,9.911247762635638e-05
1,6,1,1.1812158661371852e-05,9.373423178793124e-05
1,6,1,1.1009970744468398e-05,8.830105629546904e-05
1,6,1,1.0202295159261066e-05,8.281534183019895e-05
1,6,1,9.389536401748486e-06,7.727951282028003e-05
1,6,1,8.571927448336432e-06,7.169602721170832e-05
1,6,1,7.749781626139256e-06,6.606737619697573e-05
1,6,1,6.923518142511326e-06,6.0396083897320287e-05
1,6,1,6.093378174942366e-06,5.468470699429448e-05
1,6,1,5.259763834296415e-06,4.8935834306279944e-05
1,6,1,4.423302736330147e-06,4.3152086305493334e-05
1,6,1,3.5843719554624643e-06,3.7336114570964765e-05
1,6,1,2.743442269957635e-06,3.1490601172929185e-05
1,6,1,1.9009544607462052e-06,2.561825798405754e-05
1,6,1,1.057266014791514e-06,1.9721825912971152e-05
1,6,1,2.128087426737308e-07,1.3804074055535183e-05
1,6,1,-6.320166953143384e-07,7.867798759518222e-06
1,6,1,-1.476729129388836e-06,1.9158225983407266e-06
1,6,1,-2.3208809215046925e-06,-4.049006750181909e-06
1,6,1,-3.164080643917455e-06,-1.0023817723959672e-05
1,6,1,-4.006006012336356e-06,-1.600571619917758e-05
1,6,1,-4.846347814318278e-06,-2.19917869184881e-05
1,6,1,-5.684496417536921e-06,-2.7979095027644202e-05
1,6,1,-6.519963979486835e-06,-3.3964687722889306e-05
1,6,1,-7.35248550344253e-06,-3.994559601087125e-05
1,6,1,-8.181684809722643e-06,-4.591883658222947e-05
1,6,1,-9.00728768321244e-06,-5.188141379931852e-05
1,6,1,-9.828889888234796e-06,-5.7830321797777824e-05
1,6,1,-1.064604254336409e-05,-6.376254670084034e-05
1,6,1,-1.1458416280412857e-05,-6.967506894439562e-05
1,6,1,-1.226570077631458e-05,-7.556486570989187e-05
1,6,1,-1.3067454830623789e-05,-8.14289134611843e-05
1,6,1,-1.3863234660468107e-05,-8.726419058042293e-05
1,6,1,-1.465285784529026e-05,-9.306768009703317e-05
1,6,1,-1.543609983674435e-05,-9.88363725027894e-05
1,6,1,-1.621267849728278e-05,-0.00010456726864492948
1,6,1,-1.6982195153690863e-05,-0.0001102573826882233
1,6,1,-1.7744129909825198e-05,-0.00011590374513590635
1,6,1,-1.8498376837881776e-05,-0.00012150340589843775
1,6,1,-1.9244639341142915e-05,-0.00012705343739816022
1,6,1,-1.9982375344432e-05,-0.00013255093769714297
1,6,1,-2.0711500923453e-05,-0.00013799303363479633
1,6,1,-2.143175270525707e-05,-0.00014337688396127523
1,6,1,-2.214266798874597e-05,-0.00014869968245225182
1,6,1,-2.2843911950541746e-05,-0.0001539586609903493
1,6,1,-2.3535125196507964e-05,-0.00015915109259840047
1,6,1,-2.421602538951754e-05,-0.00016427429440973122
1,6,1,-2.4886152839344003e-05,-0.00016932563056088084
1,6,1,-2.554508825510915e-05,-0.00017430251499255195
1,6,1,-2.619271313226704e-05,-0.00017920241414513813
1,6,1,-2.6828727756562947e-05,-0.00018402284953589727
1,6,1,-2.745274567157664e-05,-0.00018876140020571223
1,6,1,-2.806466937499966e-05,-0.00019341570502440242
1,6,1,-2.866434690637967e-05,-0.0001979834648446943
1,6,1,-2.925134785376011e-05,-0.00020246244449621754
1,6,1,-2.9825329247086687e-05,-0.00020685047461223866
1,6,1,-3.0386233330885663e-05,-0.0002111454532832574
1,6,1,-3.093374571327357e-05,-0.00021534534753304857
1,6,1,-3.146760707909416e-05,-0.00021944819461420972
1,6,1,-3.198768950659069e-05,-0.00022345210312175068
1,6,1,-3.2493697495175775e-05,-0.0002273552539247107
1,6,1,-3.298523251535033e-05,-0.00023115590091719336
1,6,1,-3.3462104764319005e-05,-0.00023485237159154672
1,6,1,-3.392418275177914e-05,-0.0002384430674376723
1,6,1,-3.4371216820382334e-05,-0.0002419264641736044
1,6,1,-3.480293406393857e-05,-0.00024530111181354916
1,6,1,-3.521898956578081e-05,-0.0002485656345805036
1,6,1,-3.561929410094985e-05,-0.00025171873067137985
1,6,1,-3.60036600885753e-05,-0.00025475917188323705
1,6,1,-3.637177150799818e-05,-0.0002576858031097718
1,6,1,-3.672353019444096e-05,-0.00026049754171763857
1,6,1,-3.705886053435028e-05,-0.0002631933768124688
1,6,1,-3.737759702455397e-05,-0.0002657723684046366
1,6,1,-3.767945881912009e-05,-0.0002682336464848877
1,6,1,-3.79643805745942e-05,-0.00027057641001991485
1,6,1,-3.82324505910905e-05,-0.00027279992587783637
1,6,1,-3.848349133129324e-05,-0.0002749035276933258
1,6,1,-3.871734564996986e-05,-0.00027688661468185956
1,6,1,-3.893406057296087e-05,-0.00027874865041220667
1,6,1,-3.913346796769985e-05,-0.00028048916154589036
1,6,1,-3.931549763901451e-05,-0.00028210773655191633
1,6,1,-3.9480205019078566e-05,-0.0002836040244045939
1,6,1,-3.962730369303618e-05,-0.0002849777332717872
1,6,1,-3.975680490713493e-05,-0.0002862286292004269
1,6,1,-3.986863641840578e-05,-0.0002873565348056019
1,6,1,-3.9962584129807534e-05,-0.0002883613279690349
1,6,1,-4.0038755747399054e-05,-0.00028924294055223884
1,6,1,-4.009712464014021e-05,-0.00029000135712915027
1,6,1,-4.013745720374274e-05,-0.00029063661374255264
1,6,1,-4.015969566370206e-05,-0.0002911487966881328
1,6,1,-4.016379165731297e-05,-0.00029153804132956736
1,6,1,-4.0149677078562445e-05,-0.00029180453094760923
1,6,1,-4.011742996564633e-05,-0.00029194849562574215
1,6,1,-4.006705486984093e-05,-0.00029197021117459334
1,6,1,-3.999848161282349e-05,-0.00029186999809694124
1,6,1,-3.9911785019984975e-05,-0.0002916482205948269
1,6,1,-3.980704458982531e-05,-0.0002913052856199745
1,6,1,-3.968420162688584e-05,-0.00029084164196844717
1,6,1,-3.9543389101092096e-05,-0.00029025777942020767
1,6,1,-3.938473069902013e-05,-0.00028955422792402153
1,6,1,-3.920827500191406e-05,-0.0002887315568279264
1,6,1,-3.901399883098893e-05,-0.00028779037415529996
1,6,1,-3.880192037691905e-05,-0.0002867313259263859
1,6,1,-3.857222107798693e-05,-0.00028555509552498056
1,6,1,-3.8324934485318e-05,-0.00028426240310984343
1,6,1,-3.8060012247694434e-05,-0.0002828540050702697
1,6,1,-3.7777813698429146e-05,-0.0002813306935251505
1,6,1,-3.747862870251301e-05,-0.0002796932958647473
1,6,1,-3.716235575637453e-05,-0.00027794267433431657
1,6,1,-3.682919209174974e-05,-0.0002760797256586419
1,6,1,-3.647930293192298e-05,-0.0002741053807064574
1,6,1,-3.611267917425104e-05,-0.0002720206041936837
1,6,1,-3.572952316224346e-05,-0.00026982639442433545
1,6,1,-3.533011746664463e-05,-0.00026752378306790856
