list,n_ts,ref
1,6,4.2743512718091854e-05
1,6,4.246434658089567e-05
1,6,4.2171358304338775e-05
1,6,4.186478046989582e-05
1,6,4.154530562878844e-05
1,6,4.121346159364253e-05
1,6,4.086939827984247e-05
1,6,4.051351003443461e-05
1,6,4.014632927607897e-05
1,6,3.9768051669482735e-05
1,6,3.937933633409478e-05
1,6,3.898068664923435e-05
1,6,3.857202917514032e-05
1,6,3.815367643249938e-05
1,6,3.772603611937603e-05
1,6,3.728965100692684e-05
1,6,3.6845122905299176e-05
1,6,3.639328262601286e-05
1,6,3.593474156132515e-05
1,6,3.5469480937289216e-05
1,6,3.4998175960545816e-05
1,6,3.4521647109715886e-05
1,6,3.403987838930733e-05
1,6,3.3553098237283145e-05
1,6,3.306187697090953e-05
1,6,3.256641683178823e-05
1,6,3.206680091278872e-05
1,6,3.1563061145599654e-05
1,6,3.1055639071063145e-05
1,6,3.054556973498982e-05
1,6,3.0033233748883976e-05
1,6,2.951878055518912e-05
1,6,2.9002901241165028e-05
1,6,2.84862615053202e-05
1,6,2.7969124244442235e-05
1,6,2.7451892029022512e-05
1,6,2.6935223110259165e-05
1,6,2.641942199171178e-05
1,6,2.5904739622783275e-05
1,6,2.539115144499405e-05
1,6,2.4878902159169057e-05
1,6,2.43683996885736e-05
1,6,2.385973582647393e-05
1,6,2.3353256958279688e-05
1,6,2.2849698232288263e-05
1,6,2.234945447635555e-05
1,6,2.185267441088833e-05
1,6,2.1359939684290547e-05
1,6,2.0871419426201036e-05
1,6,2.0387407021300263e-05
1,6,1.990833293490008e-05
1,6,1.943449332547012e-05
1,6,1.896606670099552e-05
1,6,1.8503091842905357e-05
1,6,1.8045841448889394e-05
1,6,1.7594304998240498e-05
1,6,1.714850538611119e-05
1,6,1.6708486592963198e-05
1,6,1.6274279156246296e-05
1,6,1.584555014006992e-05
1,6,1.542210899020846e-05
1,6,1.500417189559248e-05
1,6,1.4591519754481926e-05
1,6,1.418400632926998e-05
1,6,1.3781605038485597e-05
1,6,1.3384256772909072e-05
1,6,1.2991803910517965e-05
1,6,1.2604108984495045e-05
1,6,1.2221198987663668e-05
1,6,1.1842599422969586e-05
1,6,1.1467600908828571e-05
1,6,1.1096038341592168e-05
1,6,1.0727569143871428e-05
1,6,1.0361741920209726e-05
1,6,9.998398339212343e-06
1,6,9.637251975459987e-06
1,6,9.27823826846796e-06
1,6,8.921445299776605e-06
1,6,8.566968281656993e-06
1,6,8.215002649138843e-06
1,6,7.86601578141251e-06
1,6,7.519963096334307e-06
1,6,7.176553544980229e-06
1,6,6.835729457730536e-06
1,6,6.497135424762956e-06
1,6,6.160564305913918e-06
1,6,5.825867433811607e-06
1,6,5.492599499859164e-06
1,6,5.160356493070262e-06
1,6,4.828938844395492e-06
1,6,4.497994487483696e-06
1,6,4.16738394621278e-06
1,6,3.837123634127508e-06
1,6,3.507303151489399e-06
1,6,3.1776733708048234e-06
1,6,2.8482451567534024e-06
1,6,2.519256682334715e-06
1,6,2.1903014827980445e-06
1,6,1.8611481592038367e-06
1,6,1.5316962854330857e-06
1,6,1.2016352819214457e-06
1,6,8.709021481571659e-07
1,6,5.390492430574373e-07
1,6,2.0583352328701146e-07
1,6,-1.2870698858134772e-07
1,6,-4.646362578492925e-07
1,6,-8.019494333251098e-07
1,6,-1.140686049050701e-06
1,6,-1.480877904582063e-06
1,6,-1.8226807331873224e-06
1,6,-2.165856212374654e-06
1,6,-2.510590604410574e-06
1,6,-2.857524406114046e-06
1,6,-3.20682150265494e-06
1,6,-3.558543318172324e-06
1,6,-3.912978474690051e-06
1,6,-4.270312393848023e-06
1,6,-4.630901470341074e-06
1,6,-4.995171464362969e-06
1,6,-5.363175591926606e-06
1,6,-5.7347199950486046e-06
1,6,-6.109913173355804e-06
1,6,-6.488813774087437e-06
1,6,-6.871327043404986e-06
1,6,-7.257493504597004e-06
1,6,-7.647201288110992e-06
1,6,-8.040067281176594e-06
1,6,-8.435958828080326e-06
1,6,-8.834920088025008e-06
1,6,-9.236837704466064e-06
1,6,-9.641795452948528e-06
1,6,-1.0049835344303766e-05
1,6,-1.0460989498075268e-05
1,6,-1.0875611470110424e-05
1,6,-1.1293772484070283e-05
1,6,-1.1715363613325898e-05
1,6,-1.2140832908535693e-05
1,6,-1.2570136487046405e-05
1,6,-1.3003060035585296e-05
1,6,-1.3439905627952656e-05
1,6,-1.3880139270897287e-05
1,6,-1.4323103342410575e-05
1,6,-1.4768763884461025e-05
1,6,-1.521698137536305e-05
1,6,-1.566747779036113e-05
1,6,-1.611972644751875e-05
1,6,-1.6573745228850142e-05
1,6,-1.7029590135595727e-05
1,6,-1.7486612535317015e-05
1,6,-1.794461238155856e-05
1,6,-1.8403674676281426e-05
1,6,-1.8863316050562524e-05
1,6,-1.932297232409195e-05
1,6,-1.9782445771994517e-05
1,6,-2.0241037828538247e-05
1,6,-2.0698051445162987e-05
1,6,-2.115343716926174e-05
1,6,-2.160691088145512e-05
1,6,-2.205841101746637e-05
1,6,-2.2507886542994435e-05
1,6,-2.2955194972804066e-05
1,6,-2.3400221837455716e-05
1,6,-2.3842511951420763e-05
1,6,-2.42820287965422e-05
1,6,-2.4718812622126432e-05
1,6,-2.5152277610014643e-05
1,6,-2.5581911874777928e-05
1,6,-2.6007427170853093e-05
1,6,-2.642844858446756e-05
1,6,-2.6844779757626987e-05
1,6,-2.725610665570135e-05
1,6,-2.7662082112758583e-05
1,6,-2.806244618847465e-05
1,6,-2.845672145871933e-05
1,6,-2.884451750755301e-05
1,6,-2.9225748933654584e-05
1,6,-2.9600049996946647e-05
1,6,-2.9966944999563408e-05
1,6,-3.0326083772188585e-05
1,6,-3.067700633756806e-05
1,6,-3.1019225249473874e-05
1,6,-3.135267171256415e-05
1,6,-3.167735785334059e-05
1,6,-3.199268687474297e-05
1,6,-3.229833129129827e-05
1,6,-3.259426792506122e-05
1,6,-3.288043685896962e-05
1,6,-3.315653123664921e-05
1,6,-3.342221302278597e-05
1,6,-3.36772904181767e-05
1,6,-3.3921291208140226e-05
1,6,-3.4153792177613434e-05
1,6,-3.437440484040192e-05
1,6,-3.458273578258905e-05
1,6,-3.477825192949805e-05
1,6,-3.496067505810187e-05
1,6,-3.51297238483601e-05
1,6,-3.528517208129931e-05
1,6,-3.5426824411539845e-05
1,6,-3.555388197250557e-05
1,6,-3.566578296860139e-05
1,6,-3.576217499109991e-05
1,6,-3.5842916917234536e-05
1,6,-3.5907571754041044e-05
1,6,-3.595554460389694e-05
1,6,-3.5986360686487815e-05
1,6,-3.599944066920907e-05
1,6,-3.599427065663159e-05
1,6,-3.597038038500441e-05
1,6,-3.592747414170304e-05
1,6,-3.5864912018087564e-05
1,6,-3.5781869217581486e-05
1,6,-3.567800795283983e-05
1,6,-3.555292855216075e-05
1,6,-3.5406110992280565e-05
1,6,-3.5237213163160105e-05
1,6,-3.50456933658062e-05
1,6,-3.483115852853475e-05
1,6,-3.45935379376681e-05
1,6,-3.433274486351878e-05
1,6,-3.404860090268262e-05
1,6,-3.374115560367376e-05
1,6,-3.341012255685286e-05
1,6,-3.305542314168613e-05
1,6,-3.2677284942892685e-05
1,6,-3.227544491061987e-05
1,6,-3.1849835204586995e-05
1,6,-3.140044452647095e-05
1,6,-3.0927404769314444e-05
1,6,-3.0430775717717188e-05
1,6,-2.9910428876768345e-05
1,6,-2.9366469531173832e-05
1,6,-2.8798934857327636e-05
1,6,-2.8207685837538097e-05
1,6,-2.7592501928877496e-05
1,6,-2.695341288351013e-05
1,6,-2.629076540816189e-05
1,6,-2.5604576056786878e-05
1,6,-2.489482427500533e-05
1,6,-2.4161780227861477e-05
1,6,-2.340547690568332e-05
1,6,-2.2626212675695028e-05
1,6,-2.182434729712586e-05
1,6,-2.1000052961832903e-05
1,6,-2.0153452647705964e-05
1,6,-1.9284342749782e-05
1,6,-1.839271762715419e-05
1,6,-1.747905944694336e-05
1,6,-1.6543679890550696e-05
1,6,-1.5586724069225885e-05
1,6,-1.4608907350715456e-05
1,6,-1.3611123042506263e-05
1,6,-1.25939825220829e-05
1,6,-1.1557982830353751e-05
1,6,-1.0503749513738926e-05
1,6,-9.431570487357909e-06
1,6,-8.34177997215892e-06
1,6,-7.234955437412241e-06
1,6,-6.111322141446687e-06
1,6,-4.971041385022031e-06
1,6,-3.814216776684099e-06
1,6,-2.640988710494153e-06
1,6,-1.451860003171171e-06
1,6,-2.473160028816148e-07
1,6,9.720120561010088e-07
1,6,2.2051511400452623e-06
1,6,3.450953217811794e-06
1,6,4.708882035612681e-06
1,6,5.978387933861643e-06
1,6,7.258470021494789e-06
1,6,8.54835734442245e-06
1,6,9.847267017946967e-06
1,6,1.1154428641091683e-05
1,6,1.2469553246786412e-05
1,6,1.3792191428191494e-05
1,6,1.5121163567504296e-05
1,6,1.645572672910254e-05
1,6,1.7795282699114597e-05
1,6,1.913894728392404e-05
1,6,2.0485715588670948e-05
1,6,2.18347105616887e-05
1,6,2.318494704122733e-05
1,6,2.453570609999193e-05
1,6,2.5886202597541912e-05
1,6,2.723523922676815e-05
1,6,2.8582221330453566e-05
1,6,2.992621381284599e-05
1,6,3.1266370542161e-05
1,6,3.260194524518951e-05
1,6,3.393201020344064e-05
1,6,3.525577898250201e-05
1,6,3.657211517181566e-05
1,6,3.788045994030526e-05
1,6,3.917966423346454e-05
1,6,4.046833020592456e-05
1,6,4.1745478727929085e-05
1,6,4.300987954774231e-05
1,6,4.426045040254876e-05
1,6,4.54961485325118e-05
1,6,4.671593950674855e-05
1,6,4.791853023565273e-05
1,6,4.9102754577081366e-05
1,6,5.026796594905713e-05
1,6,5.141354394991129e-05
1,6,5.2538846922034345e-05
1,6,5.364327214912659e-05
1,6,5.4725975083519606e-05
1,6,5.578648669837982e-05
1,6,5.682432702900399e-05
1,6,5.783879774053116e-05
1,6,5.882928858870493e-05
1,6,5.979489740797139e-05
1,6,6.073467921395304e-05
1,6,6.16476713963494e-05
1,6,6.253284502544674e-05
1,6,6.338926536034677e-05
1,6,6.421622664514658e-05
1,6,6.501329038292824e-05
1,6,6.577998978579181e-05
1,6,6.651531874388588e-05
1,6,6.7218659501013e-05
1,6,6.788981606183422e-05
1,6,6.852811170691819e-05
1,6,6.913312720177069e-05
1,6,6.970433944504291e-05
1,6,7.02409338008815e-05
1,6,7.074232485591456e-05
1,6,7.120814572973984e-05
1,6,7.163784506730305e-05
1,6,7.203087824507494e-05
1,6,7.238704719398293e-05
1,6,7.270580371559697e-05
1,6,7.298659992452024e-05
1,6,7.322934793528085e-05
1,6,7.343375095763691e-05
1,6,7.359935608282403e-05
1,6,7.37261352935518e-05
1,6,7.381393941571127e-05
1,6,7.386242408331637e-05
1,6,7.387133244481275e-05
1,6,7.384040529131231e-05
1,6,7.376909763616324e-05
1,6,7.36568961615447e-05
1,6,7.350367917628225e-05
1,6,7.330920627690022e-05
1,6,7.307323913381049e-05
1,6,7.279516788395723e-05
1,6,7.247447450599363e-05
1,6,7.211118784874309e-05
1,6,7.170517898066863e-05
1,6,7.125605247409947e-05
1,6,7.076379753555222e-05
1,6,7.022862386257421e-05
1,6,6.9650672512386e-05
1,6,6.902982996759237e-05
1,6,6.836591301012342e-05
1,6,6.76588201756215e-05
1,6,6.690859345184495e-05
1,6,6.611556891754346e-05
1,6,6.527989056803025e-05
1,6,6.440161244840722e-05
1,6,6.3480905867822e-05
1,6,6.251810079507365e-05
1,6,6.151343447021846e-05
1,6,6.046746839516136e-05
1,6,5.938062241685087e-05
1,6,5.825335668059553e-05
1,6,5.708640622762526e-05
1,6,5.588015693729372e-05
1,6,5.4635089608220334e-05
1,6,5.33519609045206e-05
1,6,5.203148333496543e-05
1,6,5.0674393604545166e-05
1,6,4.9281552224947314e-05
1,6,4.785379619151991e-05
1,6,4.639193447583872e-05
1,6,4.489674204205135e-05
1,6,4.336906147281733e-05
1,6,4.181009391095516e-05
1,6,4.022045346165656e-05
1,6,3.860058839226672e-05
1,6,3.695124853815162e-05
1,6,3.5273167567695125e-05
1,6,3.356716437857116e-05
1,6,3.183362802296656e-05
1,6,3.007376898622364e-05
1,6,2.8288968412893107e-05
1,6,2.647988346952813e-05
1,6,2.464743199788221e-05
1,6,2.279285427386328e-05
1,6,2.091744054884432e-05
1,6,1.9022006364438743e-05
1,6,1.710770029798681e-05
1,6,1.5176050013555477e-05
1,6,1.3227822210509088e-05
1,6,1.1264150081651982e-05
1,6,9.286280575546953e-06
1,6,7.295306344617709e-06
1,6,5.29270962262613e-06
1,6,3.2798109099835272e-06
1,6,1.2577843970404849e-06
1,6,-7.721949532700723e-07
1,6,-2.809024004787026e-06
1,6,-4.851632273831759e-06
1,6,-6.898873639416871e-06
1,6,-8.949505355798329e-06
1,6,-1.1002513328069664e-05
1,6,-1.3056674778557403e-05
1,6,-1.511056027627111e-05
1,6,-1.7162717388358417e-05
1,6,-1.9211834433206616e-05
1,6,-2.125697220382135e-05
1,6,-2.3296535020955045e-05
1,6,-2.532911987146088e-05
1,6,-2.735378575817257e-05
1,6,-2.936919737826104e-05
1,6,-3.1373963974520866e-05
1,6,-3.336689642460029e-05
1,6,-3.534675402827521e-05
1,6,-3.731207887594349e-05
1,6,-3.926132831254455e-05
1,6,-4.119305777013488e-05
1,6,-4.310562125924707e-05
1,6,-4.49974894189103e-05
1,6,-4.686726173537897e-05
1,6,-4.871348880281727e-05
1,6,-5.053505120749424e-05
1,6,-5.2331051175704e-05
1,6,-5.410015218914173e-05
1,6,-5.584114855971057e-05
1,6,-5.7553061973577165e-05
1,6,-5.923471546315965e-05
1,6,-6.0885037182325473e-05
1,6,-6.250270527619968e-05
1,6,-6.408645132707341e-05
1,6,-6.563521711577641e-05
1,6,-6.714767579553551e-05
1,6,-6.862236268853228e-05
1,6,-7.005830368174589e-05
1,6,-7.145419887457196e-05
1,6,-7.280862608881188e-05
1,6,-7.412069547914059e-05
1,6,-7.538923162002013e-05
1,6,-7.661315601889146e-05
1,6,-7.779142989403423e-05
1,6,-7.892268689687658e-05
1,6,-8.000610508006221e-05
1,6,-8.104097072494258e-05
1,6,-8.20262654966135e-05
1,6,-8.29613436970302e-05
1,6,-8.384604614355485e-05
1,6,-8.468003993615385e-05
1,6,-8.546246397228788e-05
1,6,-8.619277308406372e-05
1,6,-8.687053906363036e-05
1,6,-8.749527786878407e-05
1,6,-8.806673037611428e-05
1,6,-8.858446049684136e-05
1,6,-8.904769013498772e-05
1,6,-8.945592041363457e-05
1,6,-8.980871796871233e-05
1,6,-9.010572823948276e-05
1,6,-9.03467256508517e-05
1,6,-9.053121777243433e-05
1,6,-9.065899166586647e-05
1,6,-9.073012209905894e-05
1,6,-9.074446034992548e-05
1,6,-9.070163161297623e-05
1,6,-9.060148318562057e-05
1,6,-9.044393079675424e-05
1,6,-9.022888140077492e-05
1,6,-8.995626166535674e-05
1,6,-8.962577804700952e-05
1,6,-8.923693519151614e-05
1,6,-8.879005915274636e-05
1,6,-8.828569961281485e-05
1,6,-8.772391524067756e-05
1,6,-8.71050244907422e-05
1,6,-8.642956614457508e-05
1,6,-8.569790405797807e-05
1,6,-8.491071771654883e-05
1,6,-8.406844384891828e-05
1,6,-8.317155633838474e-05
1,6,-8.222067665382287e-05
1,6,-8.121562139350851e-05
1,6,-8.015651660411769e-05
1,6,-7.904380521661061e-05
1,6,-7.78775123010317e-05
1,6,-7.665759550444536e-05
1,6,-7.53846426465024e-05
1,6,-7.40594054215584e-05
1,6,-7.268210399791941e-05
1,6,-7.125354337480392e-05
1,6,-6.977475554944813e-05
1,6,-6.824629876605e-05
1,6,-6.666930068853975e-05
1,6,-6.504472257434049e-05
1,6,-6.337302495749872e-05
1,6,-6.165503991856115e-05
1,6,-5.989152290089237e-05
1,6,-5.808300427087615e-05
1,6,-5.623039577237219e-05
1,6,-5.433474431489568e-05
1,6,-5.239684555296924e-05
1,6,-5.041759059163833e-05
1,6,-4.839822953188384e-05
1,6,-4.6340101683723135e-05
1,6,-4.424467245797682e-05
1,6,-4.211340215484156e-05
1,6,-3.994747032665283e-05
1,6,-3.774855374962364e-05
1,6,-3.551818508472848e-05
1,6,-3.3257592568376505e-05
1,6,-3.096824692930104e-05
1,6,-2.865137579074092e-05
1,6,-2.63083541249722e-05
1,6,-2.394093608096465e-05
1,6,-2.155061667796537e-05
1,6,-1.913858955330809e-05
1,6,-1.670630392842937e-05
1,6,-1.4255398577059647e-05
1,6,-1.1787474443805077e-05
1,6,-9.30391620032909e-06
1,6,-6.8063782022080526e-06
1,6,-4.296703742775557e-06
1,6,-1.7763573365359598e-06
1,6,7.531378473097884e-07
1,6,3.2901280425091163e-06
1,6,5.833038057438959e-06
1,6,8.38031640293862e-06
1,6,1.0930553488254422e-05
1,6,1.3482178505342056e-05
1,6,1.6033620193038673e-05
1,6,1.8583598836390335e-05
1,6,2.1130735000159188e-05
1,6,2.3673437408230484e-05
1,6,2.621005487578417e-05
1,6,2.8738903019253715e-05
1,6,3.125819845077413e-05
1,6,3.3766253521131004e-05
1,6,3.626132773510857e-05
1,6,3.874167439446393e-05
1,6,4.120575707202704e-05
1,6,4.365168980484621e-05
1,6,4.6077821900726087e-05
1,6,4.848255547509418e-05
1,6,5.086421113124289e-05
1,6,5.322168290043496e-05
1,6,5.555365518733984e-05
1,6,5.785834012273572e-05
1,6,6.0134328972876064e-05
1,6,6.238029789218311e-05
1,6,6.459481053956897e-05
1,6,6.677668966934312e-05
1,6,6.892447212854623e-05
1,6,7.10367761783612e-05
1,6,7.31122643276612e-05
1,6,7.51495730264446e-05
1,6,7.714740709438098e-05
1,6,7.91042716235655e-05
1,6,8.101875865466467e-05
1,6,8.288969199565659e-05
1,6,8.471572197282937e-05
1,6,8.649526761440414e-05
1,6,8.822706963195925e-05
1,6,8.991021545303925e-05
1,6,9.1543395938547e-05
1,6,9.312498857253496e-05
1,6,9.465389993450116e-05
1,6,9.612944722686883e-05
1,6,9.75504790202576e-05
1,6,9.891587876836026e-05
1,6,0.0001002247903343
1,6,0.0001014762398343
1,6,0.0001026693522565
1,6,0.0001038032940511
1,6,0.0001048770874454
1,6,0.0001058898602345
1,6,0.0001068410686647
1,6,0.0001077300595375
1,6,0.0001085560994314
1,6,0.0001093184535068
1,6,0.0001100166217501
1,6,0.0001106500564149
1,6,0.0001112180375039
1,6,0.0001117200745284
1,6,0.0001121556038551
1,6,0.0001125243116849
1,6,0.0001128259662204
1,6,0.0001130597978305
1,6,0.0001132256649406
1,6,0.0001133235848652
1,6,0.000113353428311
1,6,0.000113315373501
1,6,0.0001132090719092
1,6,0.0001130343282501
1,6,0.0001127915075889
1,6,0.0001124809167987
1,6,0.0001121026904907
1,6,0.0001116570661561
1,6,0.0001111445809773
1,6,0.0001105657811132
1,6,0.0001099212054297
1,6,0.0001092114581757
1,6,0.0001084371222995
1,6,0.0001075990172256
1,6,0.0001066978696902
1,6,0.000105734129357
1,6,0.0001047080195057
1,6,0.0001036199408427
1,6,0.0001024704221927
1,6,0.0001012599791681
1,6,9.998890839365157e-05
1,6,9.865776632363324e-05
1,6,9.726752036220218e-05
1,6,9.581890774355764e-05
1,6,9.431279078521314e-05
1,6,9.275033742243204e-05
1,6,9.113268807924311e-05
1,6,8.946099780014588e-05
1,6,8.773629270733339e-05
1,6,8.595931410644335e-05
1,6,8.413102006694841e-05
1,6,8.225272882170883e-05
1,6,8.032561751105797e-05
1,6,7.835071040174685e-05
1,6,7.6329461678818e-05
1,6,7.426325475701281e-05
1,6,7.21529881695021e-05
1,6,6.999979937127353e-05
1,6,6.78050937754215e-05
1,6,6.557006459149007e-05
1,6,6.329599945004196e-05
1,6,6.098383033545035e-05
1,6,5.863482228699615e-05
1,6,5.625046002082092e-05
1,6,5.383157162242744e-05
1,6,5.1379533729382485e-05
1,6,4.889616732141814e-05
1,6,4.638275774075813e-05
1,6,4.384067286971892e-05
1,6,4.12714395222103e-05
1,6,3.867638643010071e-05
1,6,3.605696556456165e-05
1,6,3.3414819119348205e-05
1,6,3.075156726172812e-05
1,6,2.806879071793643e-05
1,6,2.536797556114464e-05
1,6,2.2650845001791627e-05
1,6,1.9919429688320563e-05
1,6,1.7175434886613704e-05
1,6,1.4420700335785596e-05
1,6,1.1657236103413318e-05
1,6,8.886954421677019e-06
1,6,6.111705306331207e-06
1,6,3.333231630220707e-06
1,6,5.537384857767957e-07
1,6,-2.2251862641555238e-06
1,6,-5.002016493260448e-06
1,6,-7.774947861698116e-06
1,6,-1.0542345527173788e-05
1,6,-1.330231800626142e-05
1,6,-1.605304114896919e-05
1,6,-1.879262550695046e-05
1,6,-2.1519592221079263e-05
1,6,-2.4231931071348115e-05
1,6,-2.6927363099074348e-05
1,6,-2.960447960229568e-05
1,6,-3.226181581210863e-05
1,6,-3.489746349604384e-05
1,6,-3.750992532880011e-05
1,6,-4.009748461742572e-05
1,6,-4.265823244929069e-05
1,6,-4.519095168725629e-05
1,6,-4.76942619498544e-05
1,6,-5.016637982793004e-05
1,6,-5.260595887844075e-05
1,6,-5.501192857221704e-05
1,6,-5.73826878917062e-05
1,6,-5.971660491872862e-05
1,6,-6.201243354041421e-05
1,6,-6.426875775673407e-05
1,6,-6.648415091522346e-05
1,6,-6.86571766875572e-05
1,6,-7.078612623834528e-05
1,6,-7.286926802056589e-05
1,6,-7.490524235012796e-05
1,6,-7.689279657746132e-05
1,6,-7.883040327368603e-05
1,6,-8.071687707992102e-05
1,6,-8.255133876293363e-05
1,6,-8.433255447067584e-05
1,6,-8.605963941505839e-05
1,6,-8.773191576621739e-05
1,6,-8.934828931200237e-05
1,6,-9.090781452312332e-05
1,6,-9.240951492912767e-05
1,6,-9.385216599800655e-05
1,6,-9.523482390534514e-05
1,6,-9.655658825053508e-05
1,6,-9.781666845114448e-05
1,6,-9.901419773110552e-05
1,6,-0.0001001481493449
1,6,-0.0001012180481731
1,6,-0.0001022234188084
1,6,-0.0001031635449572
1,6,-0.000104038213558
1,6,-0.0001048471689801
1,6,-0.0001055896453604
1,6,-0.0001062651028906
1,6,-0.0001068731833398
1,6,-0.0001074134199125
1,6,-0.0001078853313037
1,6,-0.0001082885012142
1,6,-0.000108622426219
1,6,-0.0001088863869415
1,6,-0.0001090800259269
1,6,-0.0001092033193186
1,6,-0.0001092560720132
1,6,-0.0001092382611678
1,6,-0.000109150273797
1,6,-0.0001089925679527
1,6,-0.0001087652920845
1,6,-0.0001084686589818
1,6,-0.0001081030015125
1,6,-0.0001076686278486
1,6,-0.000107165913097
1,6,-0.0001065953786655
1,6,-0.0001059570443392
1,6,-0.0001052512092872
1,6,-0.0001044782762398
1,6,-0.0001036383485156
1,6,-0.0001027321307521
1,6,-0.0001017603855913
1,6,-0.0001007236956184
1,6,-9.962290807736434e-05
1,6,-9.845904893327171e-05
1,6,-9.723314667933416e-05
1,6,-9.594623770370182e-05
1,6,-9.459925511677348e-05
1,6,-9.319303195332478e-05
1,6,-9.17287799162589e-05
1,6,-9.020756772634724e-05
1,6,-8.863026380007424e-05
1,6,-8.699830033420619e-05
1,6,-8.53128720728971e-05
1,6,-8.357486704844623e-05
1,6,-8.178573458570715e-05
1,6,-7.994733077251489e-05
1,6,-7.806109071714153e-05
1,6,-7.61283461446876e-05
1,6,-7.415072828900689e-05
1,6,-7.212931518567922e-05
1,6,-7.006520235790933e-05
1,6,-6.795990242608697e-05
1,6,-6.58145160700372e-05
1,6,-6.363029029660186e-05
1,6,-6.140860112372406e-05
1,6,-5.915067897674549e-05
1,6,-5.685804158605639e-05
1,6,-5.453203370559454e-05
1,6,-5.217409490138112e-05
1,6,-4.978595381883664e-05
1,6,-4.736914211559497e-05
1,6,-4.4924949251231966e-05
1,6,-4.245488465633907e-05
1,6,-3.996067083507852e-05
1,6,-3.7443907264316186e-05
1,6,-3.4905826022439615e-05
1,6,-3.23480663970203e-05
1,6,-2.9772480801989997e-05
1,6,-2.7180743054000244e-05
1,6,-2.4574658233014287e-05
1,6,-2.195576756663152e-05
1,6,-1.9325877301093468e-05
1,6,-1.6686600607868093e-05
1,6,-1.40396830619348e-05
1,6,-1.1386730482392374e-05
1,6,-8.728927705783553e-06
1,6,-6.06755744981941e-06
1,6,-3.403990498702192e-06
1,6,-7.395453951439247e-07
1,6,1.924505211754705e-06
1,6,4.586604894957321e-06
1,6,7.2449887104214014e-06
1,6,9.89808229210108e-06
1,6,1.2544434426381404e-05
1,6,1.5182307188120898e-05
1,6,1.7809972704420518e-05
1,6,2.042612068429703e-05
1,6,2.302918487179939e-05
1,6,2.561742416058823e-05
1,6,2.8189365265492288e-05
1,6,3.074312233118626e-05
1,6,3.327695908764358e-05
1,6,3.5789374858742055e-05
1,6,3.8278464268358975e-05
1,6,4.074251246846133e-05
1,6,4.317988187999089e-05
1,6,4.558870562376717e-05
1,6,4.796753702430568e-05
1,6,5.0315058306889104e-05
1,6,5.262992263478684e-05
1,6,5.491070871875426e-05
1,6,5.715592558614471e-05
1,6,5.936427904479799e-05
1,6,6.153445404642159e-05
1,6,6.366509548909698e-05
1,6,6.575482742579155e-05
1,6,6.780260826101657e-05
1,6,6.980721014745538e-05
1,6,7.176706330244874e-05
1,6,7.368113625229956e-05
1,6,7.55482522024742e-05
1,6,7.736741430440878e-05
1,6,7.91382726530222e-05
1,6,8.085995913734711e-05
1,6,8.253145547724986e-05
1,6,8.415176356930589e-05
1,6,8.57199094151555e-05
1,6,8.723520105897218e-05
1,6,8.869681603825954e-05
1,6,9.010367374239624e-05
1,6,9.14550200072433e-05
1,6,9.275027281281466e-05
1,6,9.39884323990881e-05
1,6,9.516880233065511e-05
1,6,9.629138376119722e-05
1,6,9.735554294877924e-05
1,6,9.836032252687324e-05
1,6,9.930550885820933e-05
1,6,0.0001001907440431
1,6,0.0001010155322941
1,6,0.0001017795313094
1,6,0.0001024824205035
1,6,0.0001031237029102
1,6,0.000103703163505
1,6,0.0001042205048231
1,6,0.0001046753031254
1,6,0.0001050673718102
1,6,0.0001053967377778
1,6,0.0001056636292599
1,6,0.0001058679597092
1,6,0.0001060095792229
1,6,0.0001060887359395
1,6,0.000106105638378
1,6,0.0001060604053349
1,6,0.0001059532709053
1,6,0.0001057846805063
1,6,0.0001055547180816
1,6,0.0001052635242691
1,6,0.0001049117108735
1,6,0.0001044994718957
1,6,0.0001040269625017
1,6,0.0001034945238258
1,6,0.000102902502165
1,6,0.0001022511779624
1,6,0.0001015411735194
1,6,0.0001007728331527
1,6,9.994661812346688e-05
1,6,9.906304855081328e-05
1,6,9.81227190884985e-05
1,6,9.712646674355538e-05
1,6,9.60750994815146e-05
1,6,9.496930915121376e-05
1,6,9.380980751503515e-05
1,6,9.259762523429208e-05
1,6,9.133373074015656e-05
1,6,9.001937707567038e-05
1,6,8.86555466524822e-05
1,6,8.7242949925249e-05
1,6,8.578272434077639e-05
1,6,8.427613713528471e-05
1,6,8.272400462519534e-05
1,6,8.112743833541449e-05
1,6,7.948808201102945e-05
1,6,7.780691533767184e-05
1,6,7.608478786715071e-05
1,6,7.432346375164959e-05
1,6,7.252460771749418e-05
1,6,7.068952889483021e-05
1,6,6.881920676844304e-05
1,6,6.691525064739386e-05
1,6,6.49795360157144e-05
1,6,6.301326091575637e-05
1,6,6.10178778287064e-05
1,6,5.899476652125525e-05
1,6,5.694505300111952e-05
1,6,5.487023304150011e-05
1,6,5.2771896234730974e-05
1,6,5.06515107785693e-05
1,6,4.85104655115652e-05
1,6,4.635025739055577e-05
1,6,4.4172643719375245e-05
1,6,4.1979277631819416e-05
1,6,3.977205244319293e-05
1,6,3.755300288083408e-05
1,6,3.532347248135412e-05
1,6,3.308476484343081e-05
1,6,3.083861793370759e-05
1,6,2.8586117729743516e-05
1,6,2.632875163278913e-05
1,6,2.4067703942720004e-05
1,6,2.1803695646750407e-05
1,6,1.9538018260170856e-05
1,6,1.7271980703793288e-05
