list,n_ts,ref,sim
1,1,4.297525838153544e-07,3.073151880991068e-07
1,1,4.536830390475192e-07,3.1415037799302186e-07
1,1,4.774880137419729e-07,3.207927081782657e-07
1,1,5.010926253535776e-07,3.2723940348518774e-07
1,1,5.246047352959573e-07,3.334877469503067e-07
1,1,5.482037005623052e-07,3.3953507993178555e-07
1,1,5.718120986200852e-07,3.453788023509435e-07
1,1,5.95387743754129e-07,3.510163730587594e-07
1,1,6.189382238172699e-07,3.564453103258967e-07
1,1,6.423520533929553e-07,3.616631924543955e-07
1,1,6.654549176614368e-07,3.666676585088329e-07
1,1,6.880405572057808e-07,3.7145640916444495e-07
1,1,7.100558825838242e-07,3.7602720766942633e-07
1,1,7.314143137889392e-07,3.803778809183795e-07
1,1,7.520075449668807e-07,3.845063206336649e-07
1,1,7.718508606281626e-07,3.884104846512052e-07
1,1,7.910478257015301e-07,3.9208839830712374e-07
1,1,8.096609683524417e-07,3.955381559214377e-07
1,1,8.277547672423993e-07,3.987579223748807e-07
1,1,8.454142003519316e-07,4.017459347748042e-07
1,1,8.627148518576613e-07,4.0450050420597827e-07
1,1,8.797894477930672e-07,4.070200175620068e-07
1,1,8.967173696607181e-07,4.093029394529594e-07
1,1,9.13452865542602e-07,4.1134781418471877e-07
1,1,9.29931127968466e-07,4.131532678054416e-07
1,1,9.46067227156798e-07,4.1471801021442584e-07
1,1,9.616021816579638e-07,4.160408373285753e-07
1,1,9.764534443710415e-07,4.171206333015395e-07
1,1,9.906559558138552e-07,4.179563727905005e-07
1,1,1.0041224100434386e-06,4.185471232654522e-07
1,1,1.016828592332894e-06,4.1889204735569516e-07
1,1,1.0289091506769813e-06,4.189904052281331e-07
1,1,1.040505328903143e-06,4.188415569918104e-07
1,1,1.0516804508889158e-06,4.184449651229762e-07
1,1,1.0625811130986162e-06,4.1780019690479087e-07
1,1,1.0732381786931893e-06,4.169069268756119e-07
1,1,1.0834960609658892e-06,4.1576493927960296e-07
1,1,1.0933685891220116e-06,4.1437413051320373e-07
1,1,1.1026023027797583e-06,4.1273451156077834e-07
1,1,1.1109562005468237e-06,4.108462104125273e-07
1,1,1.118398919946668e-06,4.08709474457501e-07
1,1,1.1247363438093508e-06,4.0632467284429127e-07
1,1,1.1298915914311405e-06,4.036922988017064e-07
1,1,1.1339142013950096e-06,4.0081297191144946e-07
1,1,1.1368342209308622e-06,3.976874403245245e-07
1,1,1.1387942852906603e-06,3.9431658291278916e-07
1,1,1.1399676423059627e-06,3.9070141134676206e-07
1,1,1.1402719316311516e-06,3.8684307209047526e-07
1,1,1.1399009730458837e-06,3.8274284830383957e-07
1,1,1.1390307976822647e-06,3.784021616426766e-07
1,1,1.1375816962222072e-06,3.7382257394624995e-07
1,1,1.1355047155194908e-06,3.690057888018269e-07
1,1,1.1328712106920138e-06,3.6395365297550607e-07
1,1,1.129660423148785e-06,3.586681576982725e-07
1,1,1.12562109994151e-06,3.5315143979599375e-07
1,1,1.120725765719044e-06,3.4740578265185105e-07
1,1,1.1150167046369454e-06,3.4143361698952056e-07
1,1,1.1084988050058374e-06,3.3523752146529053e-07
1,1,1.1013210066707587e-06,3.288202230572206e-07
1,1,1.0936585769481823e-06,3.221845972394383e-07
1,1,1.085754732280837e-06,3.1533366792973213e-07
1,1,1.0778189554203938e-06,3.082706071987446e-07
1,1,1.0698960390282126e-06,3.00998734729312e-07
1,1,1.0618703831925835e-06,2.935215170148428e-07
1,1,1.0537578372022016e-06,2.8584256628608793e-07
1,1,1.0456975769590036e-06,2.77965639156245e-07
1,1,1.037584123510429e-06,2.698946349750576e-07
1,1,1.0291517924093535e-06,2.616335938834386e-07
1,1,1.0202856707792806e-06,2.531866945611622e-07
1,1,1.0108858846439087e-06,2.445582516613439e-07
1,1,1.0010106126850995e-06,2.357527129267629e-07
1,1,9.90688827510851e-07,2.2677465598458153e-07
1,1,9.797518837825026e-07,2.1762878481767919e-07
1,1,9.681734953486692e-07,2.0831992591264112e-07
1,1,9.559776268928811e-07,1.9885302408641813e-07
1,1,9.432893638423636e-07,1.8923313799579322e-07
1,1,9.302015613599486e-07,1.7946543533603876e-07
1,1,9.167099781840156e-07,1.6955518773750704e-07
1,1,9.027609982967352e-07,1.5950776537134475e-07
1,1,8.884869597273527e-07,1.4932863127803161e-07
1,1,8.738034354429731e-07,1.3902333543498693e-07
1,1,8.586049665102534e-07,1.285975085820271e-07
1,1,8.430145683992465e-07,1.1805685582596147e-07
1,1,8.269163874076374e-07,1.0740715004803684e-07
1,1,8.102571395220142e-07,9.665422514024734e-08
1,1,7.931853553797353e-07,8.58039690986686e-08
1,1,7.757211780094321e-07,7.486231700391447e-08
1,1,7.579165628083103e-07,6.383524392050769e-08
1,1,7.399015884927367e-07,5.272875774836342e-08
1,1,7.217017314240115e-07,4.15488920606725e-08
1,1,7.033853941890178e-07,3.03016989632055e-08
1,1,6.84968644965846e-07,1.899324201041616e-08
1,1,6.66452582288738e-07,7.629589213682488e-09
1,1,6.478809695620577e-07,-3.783193823425347e-09
1,1,6.293160851439189e-07,-1.5239050608822918e-08
1,1,6.107971141689332e-07,-2.6731940271777835e-08
1,1,5.923335764944245e-07,-3.825584384787198e-08
1,1,5.737337627455295e-07,-4.9804770310005795e-08
1,1,5.549088636083047e-07,-6.137276231877319e-08
1,1,5.359063735674023e-07,-7.295390166822598e-08
1,1,5.16567860219037e-07,-8.454231440600074e-08
1,1,4.968175398819846e-07,-9.613217560995151e-08
1,1,4.766816928052564e-07,-1.0771771380676613e-07
1,1,4.560421971769699e-07,-1.1929321502148705e-07
1,1,4.348001567922606e-07,-1.308530264503544e-07
1,1,4.130580309160414e-07,-1.4239155975288345e-07
1,1,3.90862404535155e-07,-1.5390329396252743e-07
1,1,3.681856521296942e-07,-1.6538277801860898e-07
1,1,3.45061097061669e-07,-1.7682463292538345e-07
1,1,3.21553627985398e-07,-1.8822355354708294e-07
1,1,2.9769460068399697e-07,-1.9957431005054642e-07
1,1,2.7352645554027975e-07,-2.1087174900954016e-07
1,1,2.492413407473026e-07,-2.221107941870902e-07
1,1,2.2500702029151922e-07,-2.3328644701407154e-07
1,1,2.0094115169939398e-07,-2.4439378678391613e-07
1,1,1.7695862445505532e-07,-2.554279705846121e-07
1,1,1.5318027519415574e-07,-2.663842329901743e-07
1,1,1.296661038864986e-07,-2.772578855344768e-07
1,1,1.0633037407067877e-07,-2.880443159907682e-07
1,1,8.313799261465623e-08,-2.9873898748035426e-07
1,1,6.014074854277378e-08,-3.0933743743385187e-07
1,1,3.7321371735938815e-08,-3.1983527642811433e-07
1,1,1.4534415035365423e-08,-3.3022818692142446e-07
1,1,-8.085307544124125e-09,-3.4051192190887493e-07
1,1,-3.056316762463652e-08,-3.5068230351902913e-07
1,1,-5.2988495355369967e-08,-3.6073522157200205e-07
1,1,-7.53663230839502e-08,-3.7066663211805186e-07
1,1,-9.758509731123693e-08,-3.8047255597463817e-07
1,1,-1.1951480971398934e-07,-3.901490772787197e-07
1,1,-1.413135255735707e-07,-3.9969234206983625e-07
1,1,-1.6292475519642066e-07,-4.090985569182788e-07
1,1,-1.842368247788492e-07,-4.1836398761140305e-07
1,1,-2.0528474622461086e-07,-4.2748495790990523e-07
1,1,-2.26191349692765e-07,-4.364578483846646e-07
1,1,-2.4714402282124864e-07,-4.452790953435749e-07
1,1,-2.6824569280023705e-07,-4.539451898566468e-07
1,1,-2.895354712876324e-07,-4.624526768865686e-07
1,1,-3.111791966779993e-07,-4.7079815453087163e-07
1,1,-3.3321067227263895e-07,-4.789782733808622e-07
1,1,-3.555596726596189e-07,-4.869897360015533e-07
1,1,-3.782957982845056e-07,-4.948292965359664e-07
1,1,-4.013613028167079e-07,-5.024937604363617e-07
1,1,-4.24641830723124e-07,-5.099799843242133e-07
1,1,-4.4799929517454186e-07,-5.172848759800541e-07
1,1,-4.714511495782125e-07,-5.244053944636835e-07
1,1,-4.950819842188881e-07,-5.313385503646563e-07
1,1,-5.18882259055293e-07,-5.380814061824416e-07
1,1,-5.427170651433325e-07,-5.446310768351667e-07
1,1,-5.664431727125595e-07,-5.50984730295431e-07
1,1,-5.900279415607862e-07,-5.571395883512837e-07
1,1,-6.134392034894417e-07,-5.63092927490114e-07
1,1,-6.366614515241011e-07,-5.688420799028895e-07
1,1,-6.595913309509527e-07,-5.743844346058973e-07
1,1,-6.8198794025109e-07,-5.797174386768964e-07
1,1,-7.037525399219685e-07,-5.848385986023635e-07
1,1,-7.25008763362851e-07,-5.897454817323174e-07
1,1,-7.456998587985649e-07,-5.94435717839028e-07
1,1,-7.657297600351127e-07,-5.98907000775753e-07
1,1,-7.851990981222445e-07,-6.031570902315034e-07
1,1,-8.040331412500931e-07,-6.071838135777025e-07
1,1,-8.222427709219569e-07,-6.109850678024812e-07
1,1,-8.399580012439255e-07,-6.145588215282373e-07
1,1,-8.57302855840777e-07,-6.179031171079777e-07
1,1,-8.742201847897386e-07,-6.210160727958549e-07
1,1,-8.907564659285074e-07,-6.238958849872072e-07
1,1,-9.068656054297726e-07,-6.265408305233061e-07
1,1,-9.224969516015664e-07,-6.28949269055911e-07
1,1,-9.376201860260126e-07,-6.311196454666177e-07
1,1,-9.521384439805988e-07,-6.33050492335881e-07
1,1,-9.662114642724069e-07,-6.347404324564611e-07
1,1,-9.797558231002202e-07,-6.361881813859271e-07
1,1,-9.927547675566476e-07,-6.373925500327051e-07
1,1,-1.005301768904793e-06,-6.383524472700198e-07
1,1,-1.017441386443814e-06,-6.390668825719181e-07
1,1,-1.029256189963311e-06,-6.395349686653951e-07
1,1,-1.0406662408681706e-06,-6.397559241924668e-07
1,1,-1.051645106689995e-06,-6.397290763758365e-07
1,1,-1.0620771100249086e-06,-6.394538636815965e-07
1,1,-1.0717971334972468e-06,-6.389298384721919e-07
1,1,-1.0808488023334734e-06,-6.381566696426315e-07
1,1,-1.0892231749816929e-06,-6.371341452326947e-07
1,1,-1.0969053884024045e-06,-6.358621750076124e-07
1,1,-1.1038645894065268e-06,-6.343407929994372e-07
1,1,-1.1100942108896672e-06,-6.32570160001026e-07
1,1,-1.115527379414093e-06,-6.305505660042669e-07
1,1,-1.120166233839012e-06,-6.282824325738797e-07
1,1,-1.1240700378161463e-06,-6.257663151477994e-07
1,1,-1.1271160131859755e-06,-6.230029052548446e-07
1,1,-1.1292547609500384e-06,-6.199930326400456e-07
1,1,-1.13043232515684e-06,-6.167376672876902e-07
1,1,-1.130740705659861e-06,-6.13237921331831e-07
1,1,-1.130175099620844e-06,-6.09495050843688e-07
1,1,-1.128738681095788e-06,-6.055104574850907e-07
1,1,-1.1264669587950545e-06,-6.012856900168239e-07
1,1,-1.1232510668354818e-06,-5.968224456504965e-07
1,1,-1.1192809070958783e-06,-5.921225712323259e-07
1,1,-1.1147955710191356e-06,-5.871880642470596e-07
1,1,-1.1099145634404789e-06,-5.820210736301097e-07
1,1,-1.1046064145427086e-06,-5.766239003759085e-07
1,1,-1.0989958717496328e-06,-5.709989979304683e-07
1,1,-1.0932522938790049e-06,-5.65148972356195e-07
1,1,-1.0871979080685709e-06,-5.590765822571416e-07
1,1,-1.080767289065659e-06,-5.527847384531294e-07
1,1,-1.073917989825736e-06,-5.462765033915025e-07
1,1,-1.0666115107879625e-06,-5.39555090285737e-07
1,1,-1.058851028505408e-06,-5.3262386197071e-07
1,1,-1.0506161950518646e-06,-5.25486329465146e-07
1,1,-1.04208677548076e-06,-5.181461502326171e-07
1,1,-1.0333438252608344e-06,-5.106071261334847e-07
1,1,-1.0244265723978818e-06,-5.028732010613345e-07
1,1,-1.0154046456976388e-06,-4.949484582587872e-07
1,1,-1.0063259117717568e-06,-4.868371173090571e-07
1,1,-9.971350623491473e-07,-4.785435308012866e-07
1,1,-9.877491545249242e-07,-4.700721806695023e-07
1,1,-9.782086388549563e-07,-4.614276742070046e-07
1,1,-9.68395438012477e-07,-4.526147397601184e-07
1,1,-9.581218054436735e-07,-4.436382221074742e-07
1,1,-9.472107950837746e-07,-4.345030775333457e-07
1,1,-9.356829828046984e-07,-4.2521436860601046e-07
1,1,-9.234874717119756e-07,-4.1577725867461763e-07
1,1,-9.104280800039956e-07,-4.0619700610057994e-07
1,1,-8.965678711422206e-07,-3.9647895824205914e-07
1,1,-8.820549244269835e-07,-3.866285452126166e-07
1,1,-8.669481444027082e-07,-3.76651273437535e-07
1,1,-8.512772079644698e-07,-3.6655271903362914e-07
1,1,-8.351937148733992e-07,-3.5633852104052164e-07
1,1,-8.188028710892441e-07,-3.4601437453331073e-07
1,1,-8.02205134544346e-07,-3.3558602364826653e-07
1,1,-7.854628802555836e-07,-3.2505925455462e-07
1,1,-7.684877615231376e-07,-3.144398884066151e-07
1,1,-7.510691856994497e-07,-3.037337743107531e-07
1,1,-7.332245007929061e-07,-2.929467823435358e-07
1,1,-7.149607194420382e-07,-2.820847966550025e-07
1,1,-6.962374050104304e-07,-2.71153708692926e-07
1,1,-6.7718194543988e-07,-2.601594105817006e-07
1,1,-6.578953764033978e-07,-2.491077886887064e-07
1,1,-6.384399874958902e-07,-2.3800471740929302e-07
1,1,-6.188955791940113e-07,-2.2685605319951065e-07
1,1,-5.99365287208978e-07,-2.156676288833524e-07
1,1,-5.797777112971887e-07,-2.0444524825860064e-07
1,1,-5.602210956599061e-07,-1.9319468102243146e-07
1,1,-5.408182583150022e-07,-1.8192165803477373e-07
1,1,-5.213528782828646e-07,-1.7063186693409428e-07
1,1,-5.016402008577649e-07,-1.593309481168461e-07
1,1,-4.815071158283957e-07,-1.4802449108832149e-07
1,1,-4.6084001684634886e-07,-1.367180311891604e-07
1,1,-4.395663691085286e-07,-1.2541704669832292e-07
1,1,-4.17644673322768e-07,-1.1412695630999755e-07
1,1,-3.950132906219171e-07,-1.0285311697873111e-07
1,1,-3.7160036033627706e-07,-9.160082212407045e-08
1,1,-3.475430889863724e-07,-8.037530018323974e-08
1,1,-3.229441746489335e-07,-6.918171349786578e-08
1,1,-2.9797635568158305e-07,-5.802515751853291e-08
1,1,-2.728221419236269e-07,-4.6910660309013005e-08
1,1,-2.4771010631161733e-07,-3.584318233038388e-08
1,1,-2.2264486186061114e-07,-2.482761648392505e-08
1,1,-1.9751747264798534e-07,-1.3868788390659032e-08
1,1,-1.7222849260013688e-07,-2.9714568846817903e-09
1,1,-1.4675992978419798e-07,7.859685303016019e-09
1,1,-1.211438491069482e-07,1.86200106937108e-08
1,1,-9.523414346129389e-08,2.9304956066493786e-08
1,1,-6.90440306608583e-08,3.99100213433129e-08
1,1,-4.2739919868744574e-08,5.0430768376121244e-08
1,1,-1.6438776471113317e-08,6.086281965807377e-08
1,1,9.71924409935114e-09,7.120185697989145e-08
1,1,3.5637903135798734e-08,8.144362005156471e-08
1,1,6.128119349208222e-08,9.158390510851716e-08
1,1,8.651410183619308e-08,1.0161856352022197e-07
1,1,1.1128206071806954e-07,1.1154350041807555e-07
1,1,1.3568267200794068e-07,1.2135467335810813e-07
1,1,1.5974318957562546e-07,1.3104809103286468e-07
1,1,1.8347991593651786e-07,1.406198120455405e-07
1,1,2.0717692133839785e-07,1.5006594375821513e-07
1,1,2.310568153174693e-07,1.5938264122480992e-07
1,1,2.552088500887637e-07,1.685661062182082e-07
1,1,2.799111390184668e-07,1.7761258635983148e-07
1,1,3.052321611455148e-07,1.865183743588656e-07
1,1,3.310174878127232e-07,1.9527980736728468e-07
1,1,3.571783315632473e-07,2.0389326645582959e-07
1,1,3.837691742974126e-07,2.1235517621516583e-07
1,1,4.107990424753878e-07,2.206620044855736e-07
1,1,4.378994108977361e-07,2.2881026221770943e-07
1,1,4.64923472313184e-07,2.3679650346622782e-07
1,1,4.918453613157432e-07,2.4461732551735657e-07
1,1,5.187928734673548e-07,2.5226936915088236e-07
1,1,5.459315983812043e-07,2.597493190364211e-07
1,1,5.731038519385363e-07,2.6705390426331673e-07
1,1,6.003719333514074e-07,2.741798990030315e-07
1,1,6.277818360865452e-07,2.81124123302455e-07
1,1,6.553950268102061e-07,2.878834440061677e-07
1,1,6.831999903265819e-07,2.94454775805342e-07
1,1,7.11187405769252e-07,3.0083508241064834e-07
1,1,7.393235054785127e-07,3.070213778462503e-07
1,1,7.675078299523839e-07,3.1301072786171993e-07
1,1,7.956803814226337e-07,3.1880025145847975e-07
1,1,8.235724649524123e-07,3.243871225271741e-07
1,1,8.510437561780495e-07,3.297685715921905e-07
1,1,8.779288265339678e-07,3.3494188765939167e-07
1,1,9.04060562530868e-07,3.3990442016296576e-07
1,1,9.294683308121868e-07,3.446535810071717e-07
1,1,9.541250306187858e-07,3.491868466986279e-07
1,1,9.779488122413398e-07,3.5350176056467823e-07
1,1,1.0010603818268452e-06,3.575959350532569e-07
1,1,1.0235908585875496e-06,3.6146705410956554e-07
1,1,1.0455706178848958e-06,3.651128756247739e-07
1,1,1.0670369219585278e-06,3.6853123395184566e-07
1,1,1.0879262258034912e-06,3.7172004248348814e-07
1,1,1.1082184896122114e-06,3.746772962871119e-07
1,1,1.1280466642912723e-06,3.774010747915735e-07
1,1,1.1474639509996873e-06,3.798895445203518e-07
1,1,1.1664480741728825e-06,3.8214096186568265e-07
1,1,1.1850813576941775e-06,3.8415367589803783e-07
1,1,1.2033072088933884e-06,3.859261312051898e-07
1,1,1.2210280642825227e-06,3.874568707549471e-07
1,1,1.2383501385539335e-06,3.887445387754747e-07
1,1,1.2552948017219302e-06,3.8978788364693814e-07
1,1,1.2718950166781424e-06,3.905857607980134e-07
1,1,1.288079359011818e-06,3.911371356006002e-07
1,1,1.3037358059328436e-06,3.914410862558581e-07
1,1,1.3187690550444735e-06,3.9149680666444974e-07
1,1,1.3332218617493864e-06,3.9130360927363186e-07
1,1,1.3471470878694831e-06,3.908609278935718e-07
1,1,1.360258751519378e-06,3.9016832047499935e-07
1,1,1.3725076346497047e-06,3.8922547184001563e-07
1,1,1.383909898496194e-06,3.8803219635758887e-07
1,1,1.3944521662940393e-06,3.865884405549611e-07
1,1,1.4041555473861236e-06,3.848942856558789e-07
1,1,1.4129801325976614e-06,3.82949950036244e-07
1,1,1.4210022309927902e-06,3.807557915874603e-07
1,1,1.428259689487094e-06,3.7831230997743284e-07
1,1,1.434848731139611e-06,3.756201487988626e-07
1,1,1.440714565295214e-06,3.7268009759416816e-07
1,1,1.4457401068200808e-06,3.6949309374607795e-07
1,1,1.4499986221124603e-06,3.6606022422265394e-07
1,1,1.4534599926731492e-06,3.623827271652619e-07
1,1,1.4559305927415203e-06,3.5846199330777876e-07
1,1,1.457388371429577e-06,3.5429956721514743e-07
1,1,1.4580527388700942e-06,3.4989714832925145e-07
1,1,1.4580463482068707e-06,3.4525659181000133e-07
1,1,1.4573343080755555e-06,3.403799091595062e-07
1,1,1.4558674329404432e-06,3.352692686172597e-07
1,1,1.4538262217058028e-06,3.299269953144066e-07
1,1,1.4514414135976372e-06,3.243555711753914e-07
1,1,1.4488444550276067e-06,3.1855763455562334e-07
1,1,1.4458593024236308e-06,3.1253597960424476e-07
1,1,1.4424503024726798e-06,3.062935553416639e-07
1,1,1.4388486555969705e-06,2.998334644422222e-07
1,1,1.4350324195889426e-06,2.9315896171321747e-07
1,1,1.4309761617387048e-06,2.86273452262508e-07
1,1,1.4265649398441196e-06,2.7918048934808064e-07
1,1,1.4218191782899972e-06,2.718837719042864e-07
1,1,1.4167613330950572e-06,2.643871417409331e-07
1,1,1.4113656615726504e-06,2.56694580413071e-07
1,1,1.4056974265092444e-06,2.4881020576111704e-07
1,1,1.3997612512477585e-06,2.4073826812292506e-07
1,1,1.3936423448130525e-06,2.3248314622151887e-07
1,1,1.3872512043933147e-06,2.2404934273444053e-07
1,1,1.3805563737445784e-06,2.154414795530195e-07
1,1,1.3734516178905742e-06,2.0666429274230974e-07
1,1,1.3659626986730449e-06,1.977226272149508e-07
1,1,1.3580566766557e-06,1.886214311347524e-07
1,1,1.3493894966750763e-06,1.7936575006834903e-07
1,1,1.3399403027783773e-06,1.6996072090578367e-07
1,1,1.3298165463558483e-06,1.6041156557331735e-07
1,1,1.3190326647742649e-06,1.5072358456408728e-07
1,1,1.307589703786138e-06,1.4090215031440144e-07
1,1,1.2955268529945733e-06,1.3095270045542605e-07
1,1,1.2828946223047836e-06,1.2088073097174757e-07
1,1,1.269704395603669e-06,1.1069178929973652e-07
1,1,1.256069004184733e-06,1.0039146739976825e-07
1,1,1.2419695027734487e-06,8.9985394837135e-08
1,1,1.2273779651190563e-06,7.947923190688744e-08
1,1,1.2124068373722957e-06,6.887866283785193e-08
1,1,1.1969946515394451e-06,5.818938911067075e-08
1,1,1.181133243754688e-06,4.741712292389978e-08
1,1,1.164764474296361e-06,3.656758084097697e-08
1,1,1.1478720705636614e-06,2.564647764925743e-08
1,1,1.1305657253376785e-06,1.4659520460315801e-08
1,1,1.1128673052996227e-06,3.612403078375626e-09
1,1,1.0949286367097812e-06,-7.489199338928778e-09
1,1,1.0767559744292828e-06,-1.8639635306174928e-08
1,1,1.0583269987376092e-06,-2.983328170402064e-08
1,1,1.0396892242680631e-06,-4.10645481264936e-08
1,1,1.0208761986490465e-06,-5.232788087030651e-08
1,1,1.0020295286065616e-06,-6.361776655829031e-08
1,1,9.830500324910563e-07,-7.492873539253076e-08
1,1,9.638063027761858e-07,-8.625536403623534e-08
1,1,9.441596675982972e-07,-9.759227812669855e-08
1,1,9.2410082927165e-07,-1.0893415442492765e-07
1,1,9.036439257963908e-07,-1.2027572261049323e-07
1,1,8.826264966054985e-07,-1.3161176673294767e-07
1,1,8.611095875097237e-07,-1.429371263336768e-07
1,1,8.389566007853181e-07,-1.542466972542941e-07
1,1,8.16186130115644e-07,-1.655354321496368e-07
1,1,7.929142053557732e-07,-1.7679834072506892e-07
1,1,7.690250232257035e-07,-1.880304897191353e-07
1,1,7.446643493461196e-07,-1.992270026536438e-07
1,1,7.198686943567816e-07,-2.1038305937399285e-07
1,1,6.945029181822975e-07,-2.2149389540301317e-07
1,1,6.686201617168628e-07,-2.325548011317808e-07
1,1,6.425197425462564e-07,-2.435611208707977e-07
1,1,6.163318141859514e-07,-2.5450825178465027e-07
1,1,5.89985198395893e-07,-2.653916427327673e-07
1,1,5.636088454345787e-07,-2.7620679303823546e-07
1,1,5.372593817472611e-07,-2.869492512058122e-07
1,1,5.108705513156826e-07,-2.976146136093322e-07
1,1,4.845516414162677e-07,-3.081985231676551e-07
1,1,4.5830426147974434e-07,-3.186966680271751e-07
1,1,4.32109522279588e-07,-3.2910478026772433e-07
1,1,4.059285424355528e-07,-3.39418634647477e-07
1,1,3.7979138666059865e-07,-3.496340474012126e-07
1,1,3.537904368708524e-07,-3.597468751050454e-07
1,1,3.278438419128842e-07,-3.697530136194809e-07
1,1,3.018755651093558e-07,-3.796483971214423e-07
1,1,2.759083881804208e-07,-3.8942899723471476e-07
1,1,2.498657400644962e-07,-3.9909082226710705e-07
1,1,2.237296381519766e-07,-4.086299165615245e-07
1,1,1.9744162681219445e-07,-4.180423599670977e-07
1,1,1.7093642744583185e-07,-4.273242674355124e-07
1,1,1.441826948119967e-07,-4.3647178874675025e-07
1,1,1.1712640356551537e-07,-4.454811083675711e-07
1,1,8.965300675466065e-08,-4.54348445445251e-07
1,1,6.164145581069264e-08,-4.630700539383302e-07
1,1,3.3151926717639765e-08,-4.716422228854287e-07
1,1,4.181838132703813e-09,-4.800612768125425e-07
1,1,-2.533244677045269e-08,-4.883235762786473e-07
1,1,-5.531275474742334e-08,-4.964255185589013e-07
1,1,-8.555369816842889e-08,-5.04363538464252e-07
1,1,-1.1607050915753661e-07,-5.121341092958134e-07
1,1,-1.4681793259068e-07,-5.197337439319846e-07
1,1,-1.777334234226131e-07,-5.271589960459201e-07
1,1,-2.088199944346109e-07,-5.344064614506489e-07
1,1,-2.398765449645902e-07,-5.414727795688479e-07
1,1,-2.7077868075695626e-07,-5.48354635024022e-07
1,1,-3.0160891688822733e-07,-5.550487593496112e-07
1,1,-3.3246288593117e-07,-5.615519328123445e-07
1,1,-3.631922120421989e-07,-5.678609863459709e-07
1,1,-3.936482907247373e-07,-5.739728035913362e-07
1,1,-4.237709876537117e-07,-5.79884323038622e-07
1,1,-4.535996392175192e-07,-5.855925402674251e-07
1,1,-4.831222953711943e-07,-5.910945102802316e-07
1,1,-5.122383529242891e-07,-5.963873499247175e-07
1,1,-5.408475061736993e-07,-6.014682404001986e-07
1,1,-5.68976513153745e-07,-6.063344298434407e-07
1,1,-5.965594826075595e-07,-6.109832359889375e-07
1,1,-6.233153462248164e-07,-6.154120488986545e-07
1,1,-6.493333183769348e-07,-6.196183337561318e-07
1,1,-6.74691028205654e-07,-6.235996337197264e-07
1,1,-6.99359404991768e-07,-6.273535728296603e-07
1,1,-7.234082070787416e-07,-6.308778589634175e-07
1,1,-7.469258881176306e-07,-6.341702868339086e-07
1,1,-7.699739287076596e-07,-6.3722874102468e-07
1,1,-7.926712371457186e-07,-6.400511990563008e-07
1,1,-8.150921883493461e-07,-6.42635734477907e-07
1,1,-8.370357221896167e-07,-6.449805199777073e-07
1,1,-8.585023597751093e-07,-6.470838305060822e-07
1,1,-8.795233531831562e-07,-6.48944046404712e-07
1,1,-9.000190986226207e-07,-6.505596565349633e-07
1,1,-9.199791000276994e-07,-6.519292613985483e-07
1,1,-9.393227899742044e-07,-6.530515762432329e-07
1,1,-9.580042693187371e-07,-6.539254341461318e-07
1,1,-9.761121360912448e-07,-6.545497890668612e-07
1,1,-9.937881388510213e-07,-6.549237188625559e-07
1,1,-1.0110220554750116e-06,-6.550464282564676e-07
1,1,-1.0277381653443384e-06,-6.549172517515723e-07
1,1,-1.044116691636761e-06,-6.545356564803093e-07
1,1,-1.060248225166485e-06,-6.539012449812598e-07
1,1,-1.0760912919792446e-06,-6.530137578932644e-07
1,1,-1.091499750910895e-06,-6.518730765571491e-07
1,1,-1.1062120012975609e-06,-6.504792255149212e-07
1,1,-1.120101585955875e-06,-6.488323748959721e-07
1,1,-1.1330420201041734e-06,-6.469328426795226e-07
1,1,-1.1448105516364357e-06,-6.447810968222485e-07
1,1,-1.155303680310998e-06,-6.42377757239752e-07
1,1,-1.1645569704319269e-06,-6.397235976302848e-07
1,1,-1.1724766625153542e-06,-6.368195471289156e-07
1,1,-1.1791597354529869e-06,-6.336666917801447e-07
1,1,-1.1849309867554912e-06,-6.302662758168316e-07
1,1,-1.190020230794495e-06,-6.266197027332198e-07
1,1,-1.1946494660104994e-06,-6.227285361398183e-07
1,1,-1.199069338061329e-06,-6.185945003879553e-07
1,1,-1.2033204072625603e-06,-6.142194809519528e-07
1,1,-1.207391212114811e-06,-6.096055245570976e-07
1,1,-1.2112138075314542e-06,-6.047548390419176e-07
1,1,-1.214738631682754e-06,-5.996697929437175e-07
1,1,-1.2179501639058638e-06,-5.943529147968946e-07
1,1,-1.2207227802714278e-06,-5.888068921342621e-07
1,1,-1.222831292259589e-06,-5.830345701824485e-07
1,1,-1.2241452447589592e-06,-5.770389502434399e-07
1,1,-1.224655230496482e-06,-5.708231877554839e-07
1,1,-1.2245282997565177e-06,-5.643905900278841e-07
1,1,-1.2238345350504322e-06,-5.577446136456968e-07
1,1,-1.2226621815777797e-06,-5.508888615419764e-07
1,1,-1.2212391369035863e-06,-5.438270797370219e-07
1,1,-1.2196694224103445e-06,-5.365631537460324e-07
1,1,-1.2181448722802251e-06,-5.291011046586796e-07
1,1,-1.2167878290628606e-06,-5.21445084896341e-07
1,1,-1.2155355122198363e-06,-5.135993736550819e-07
1,1,-1.2141620574180985e-06,-5.055683720449186e-07
1,1,-1.2124465079195043e-06,-4.973565979383986e-07
1,1,-1.210312655004035e-06,-4.889686805440811e-07
1,1,-1.2076343890200808e-06,-4.804093547230494e-07
1,1,-1.2043012513618307e-06,-4.7168345506910374e-07
1,1,-1.2002217646370024e-06,-4.627959097757321e-07
