list,n_ts,ref,sim
1,6,1.0488557819843836e-05,-4.1982222056704925e-05
1,6,1.1965449387697086e-05,-4.1018257968924054e-05
1,6,1.3425637116556636e-05,-4.00354762413721e-05
1,6,1.486854047367144e-05,-3.9034319554300175e-05
1,6,1.629353817029518e-05,-3.801523704539581e-05
1,6,1.7699797651129007e-05,-3.6978684261332644e-05
1,6,1.908668722692389e-05,-3.5925123115249074e-05
1,6,2.045345947661443e-05,-3.485502184975288e-05
1,6,2.179933455712831e-05,-3.376885500503482e-05
1,6,2.3123868376282752e-05,-3.266710339165941e-05
1,6,2.442663497439765e-05,-3.155025406758504e-05
1,6,2.5706886589397456e-05,-3.0418800318948556e-05
1,6,2.6964248255285525e-05,-2.9273241644130648e-05
1,6,2.8198592136512637e-05,-2.8114083740598845e-05
1,6,2.9409434171931516e-05,-2.6941838494003612e-05
1,6,3.059618722089617e-05,-2.575702396898013e-05
1,6,3.175879738565929e-05,-2.4560164401084457e-05
1,6,3.289637946371555e-05,-2.3351790189266922e-05
1,6,3.400807847325135e-05,-2.213243788825849e-05
1,6,3.509371375881063e-05,-2.0902650200217405e-05
1,6,3.6152654615944e-05,-1.9662975964953235e-05
1,6,3.71841867913829e-05,-1.8413970148014574e-05
1,6,3.818780348500266e-05,-1.715619382589404e-05
1,6,3.916320661634789e-05,-1.5890214167571016e-05
1,6,4.011017726624772e-05,-1.4616604411578368e-05
1,6,4.102832039575242e-05,-1.3335943837744831e-05
1,6,4.191732956082917e-05,-1.2048817732729648e-05
1,6,4.277731695050968e-05,-1.0755817348431329e-05
1,6,4.360821748320462e-05,-9.457539852317939e-06
1,6,4.441012978949066e-05,-8.154588268692815e-06
1,6,4.518323581260649e-05,-6.847571409877669e-06
1,6,4.592727318752589e-05,-5.537103796264847e-06
1,6,4.664197270111043e-05,-4.223805564163206e-06
1,6,4.7327285462718726e-05,-2.9083023603379054e-06
1,6,4.798297633339921e-05,-1.5912252221245152e-06
1,6,4.860880184186152e-05,-2.7321044198275754e-07
1,6,4.9204880705344765e-05,1.045100584653944e-06
1,6,4.9770721839937744e-05,2.363061529379343e-06
1,6,5.03057799067192e-05,3.6800213198064997e-06
1,6,5.080966083146463e-05,4.995324348677744e-06
1,6,5.128219109735901e-05,6.30831070419492e-06
1,6,5.17231286008649e-05,7.618316422637219e-06
1,6,5.213203137710179e-05,8.924673764286799e-06
1,6,5.250906823200263e-05,1.022671151362209e-05
1,6,5.285436716620289e-05,1.1523755304664434e-05
1,6,5.3167827583566415e-05,1.281512797227445e-05
1,6,5.3449379051066864e-05,1.4100149930089622e-05
1,6,5.369931689148207e-05,1.5378139575673198e-05
1,6,5.39180762649099e-05,1.6648413723306618e-05
1,6,5.4105806137364366e-05,1.791028806470258e-05
1,6,5.426291576473056e-05,1.9163077657744004e-05
1,6,5.438967483088077e-05,2.040609744316582e-05
1,6,5.448638010547704e-05,2.1638662788892304e-05
1,6,5.455335696621782e-05,2.286009006152378e-05
1,6,5.459089036595208e-05,2.406969722423453e-05
1,6,5.459968821535588e-05,2.5266804460100122e-05
1,6,5.458011820707847e-05,2.645073481962016e-05
1,6,5.453269072970581e-05,2.7620814890943504e-05
1,6,5.445792950434846e-05,2.877637549104125e-05
1,6,5.435591215829655e-05,2.9916752375811168e-05
1,6,5.4226949711357576e-05,3.1041286966839875e-05
1,6,5.407178610678361e-05,3.214932709229992e-05
1,6,5.389092096453092e-05,3.324022773922241e-05
1,6,5.368497819938606e-05,3.4313351814166004e-05
1,6,5.3454554411443634e-05,3.536807090910491e-05
1,6,5.319990586831609e-05,3.640376606918558e-05
1,6,5.292150878948313e-05,3.74198285588586e-05
1,6,5.261970532234319e-05,3.841566062278253e-05
1,6,5.2295009440848826e-05,3.9390676237823057e-05
1,6,5.194780203012331e-05,4.0344301852436464e-05
1,6,5.1578496681979175e-05,4.1275977109733857e-05
1,6,5.118748708346141e-05,4.2185155550571694e-05
1,6,5.0774725084544326e-05,4.3071305293106464e-05
1,6,5.03406125436044e-05,4.393390968538609e-05
1,6,4.988570360539463e-05,4.477246792772599e-05
1,6,4.9410512153062753e-05,4.5586495661832345e-05
1,6,4.891572603838322e-05,4.637552552388501e-05
1,6,4.840219678947968e-05,4.713910765907521e-05
1,6,4.787098708434764e-05,4.78768101954024e-05
1,6,4.732284714511605e-05,4.858821967486768e-05
1,6,4.675849189473406e-05,4.9272941440550604e-05
1,6,4.617843704754103e-05,4.993059997841772e-05
1,6,4.558307997187273e-05,5.056083921307859e-05
1,6,4.49729956397244e-05,5.1163322757072185e-05
1,6,4.434879093495999e-05,5.17377341136289e-05
1,6,4.371092534552689e-05,5.228377683320459e-05
1,6,4.3059674575680114e-05,5.2801174624419205e-05
1,6,4.2395485808680105e-05,5.3289671420348204e-05
1,6,4.171851292229952e-05,5.3749031401408387e-05
1,6,4.102944592500395e-05,5.4179038976345085e-05
1,6,4.0329195925627474e-05,5.4579498723065484e-05
1,6,3.961849783432343e-05,5.495023529126915e-05
1,6,3.8898339047639376e-05,5.529109326900225e-05
1,6,3.816929746745124e-05,5.5601937015405064e-05
1,6,3.743203049915872e-05,5.5882650462034005e-05
1,6,3.668704174364975e-05,5.6133136885220436e-05
1,6,3.593483810553537e-05,5.635331865197992e-05
1,6,3.5176232022183825e-05,5.6543136942008925e-05
1,6,3.44114537530754e-05,5.6702551448304345e-05
1,6,3.364076011479611e-05,5.683154005891509e-05
1,6,3.2864667195000226e-05,5.693009852228858e-05
1,6,3.208370948565436e-05,5.6998240098609796e-05
1,6,3.129808988035006e-05,5.703599519944925e-05
1,6,3.0508222107594852e-05,5.704341101794181e-05
1,6,2.971497965659684e-05,5.7020551151613016e-05
1,6,2.89187501602469e-05,5.6967495219855295e-05
1,6,2.812001768799828e-05,5.6884338477936454e-05
1,6,2.7319497034650946e-05,5.677119142929823e-05
1,6,2.6517639312548746e-05,5.6628179437775904e-05
1,6,2.571481986688339e-05,5.645544234124205e-05
1,6,2.491175911104464e-05,5.625313406805114e-05
1,6,2.4109143976710232e-05,5.602142225753649e-05
1,6,2.330732569762706e-05,5.5760487885689695e-05
1,6,2.250698794032736e-05,5.547052489703474e-05
1,6,2.1708820050031183e-05,5.5151739843596225e-05
1,6,2.091330288473813e-05,5.480435153175339e-05
1,6,2.012084872653888e-05,5.442859067766965e-05
1,6,1.9332133783505867e-05,5.402469957189142e-05
1,6,1.8548009443082773e-05,5.359293175361982e-05
1,6,1.7769050924079656e-05,5.313355169507557e-05
1,6,1.6995834886724427e-05,5.264683449629952e-05
1,6,1.6229077559506533e-05,5.213306559065957e-05
1,6,1.5469177130535863e-05,5.159254046126947e-05
1,6,1.4716622454669626e-05,5.102556436846462e-05
1,6,1.3971954980590877e-05,5.043245208842535e-05
1,6,1.3235494392925266e-05,4.981352766298891e-05
1,6,1.250785703920734e-05,4.916912416064604e-05
1,6,1.1789291342300405e-05,4.849958344867834e-05
1,6,1.108004070891454e-05,4.780525597635593e-05
1,6,1.0380648806242288e-05,4.708650056908273e-05
1,6,9.691114222693925e-06,4.634368423334768e-05
1,6,9.011469911254042e-06,4.557718197231417e-05
1,6,8.342182530234836e-06,4.478737661185717e-05
1,6,7.683814557336567e-06,4.397465863683666e-05
1,6,7.03645578081678e-06,4.313942603737762e-05
1,6,6.40008065853098e-06,4.2282084164910175e-05
1,6,5.775447895344241e-06,4.140304559770859e-05
1,6,5.162597286858716e-06,4.0502730015653883e-05
1,6,4.561361933305105e-06,3.958156408393249e-05
1,6,3.972209046223962e-06,3.8639981345371264e-05
1,6,3.3952292082925226e-06,3.767842212109809e-05
1,6,2.83056774671055e-06,3.669733341920649e-05
1,6,2.278228298713272e-06,3.569716885109178e-05
1,6,1.737927659121188e-06,3.46783885551159e-05
1,6,1.2095507599335172e-06,3.364145912724683e-05
1,6,6.93042616947634e-07,3.258685355830752e-05
1,6,1.8839764963417202e-07,3.151505117745729e-05
1,6,-3.044517131063346e-07,3.0426537601516424e-05
1,6,-7.853903928562898e-07,2.932180468973117e-05
1,6,-1.254421421998944e-06,2.820135050356247e-05
1,6,-1.71187081591297e-06,2.7065679271066396e-05
1,6,-2.1578400535989614e-06,2.591530135541792e-05
1,6,-2.592276688406409e-06,2.475073322711216e-05
1,6,-3.0155046344655224e-06,2.3572497439358314e-05
1,6,-3.427834816005691e-06,2.2381122606161234e-05
1,6,-3.829492492672779e-06,2.117714338256396e-05
1,6,-4.221016395850935e-06,1.9961100446501276e-05
1,6,-4.602659344776467e-06,1.873354048168988e-05
1,6,-4.974600836243939e-06,1.7495016160954503e-05
1,6,-5.337157543419116e-06,1.624608612936183e-05
1,6,-5.690246088692837e-06,1.4987314986505021e-05
1,6,-6.033809654083868e-06,1.3719273267251359e-05
1,6,-6.368087203116324e-06,1.2442537420233946e-05
1,6,-6.693230736009219e-06,1.1157689783335658e-05
1,6,-7.009322862137226e-06,9.86531855538001e-06
1,6,-7.316153023046903e-06,8.56601776320915e-06
1,6,-7.61376195042559e-06,7.2603872232944845e-06
1,6,-7.9026781296929e-06,5.949032496990324e-06
1,6,-8.183129782011704e-06,4.632564838506199e-06
1,6,-8.455461018327327e-06,3.3116011346392497e-06
1,6,-8.719780607575841e-06,1.986763835274882e-06
1,6,-8.976119617044128e-06,6.58680873632332e-07
1,6,-9.225041956743766e-06,-6.720144247976855e-07
1,6,-9.466772309955094e-06,-2.0046834457026465e-06
1,6,-9.701417989657358e-06,-3.3386824028876687e-06
1,6,-9.929415897213118e-06,-4.673362469825915e-06
1,6,-1.0151119501229624e-05,-6.008069926954638e-06
1,6,-1.0366755035226597e-05,-7.342146325858967e-06
1,6,-1.0576229214619636e-05,-8.674928671485893e-06
1,6,-1.077996871801371e-05,-1.0005749623523144e-05
1,6,-1.0978605487231634e-05,-1.1333937718060773e-05
1,6,-1.1172031877723943e-05,-1.2658817610626226e-05
1,6,-1.1360098617149772e-05,-1.397971034164524e-05
1,6,-1.1542839456546145e-05,-1.529593362533027e-05
1,6,-1.172025682026148e-05,-1.6606802162934062e-05
1,6,-1.1892298902612646e-05,-1.7911627981227605e-05
1,6,-1.2059338019021806e-05,-1.9209720796968165e-05
1,6,-1.2221653683365152e-05,-2.050038840801362e-05
1,6,-1.2379275080096928e-05,-2.17829371116134e-05
1,6,-1.2532332999191462e-05,-2.305667215026355e-05
1,6,-1.2680778250684245e-05,-2.432089818535374e-05
1,6,-1.2824563568209696e-05,-2.5574919798657527e-05
1,6,-1.296387774395367e-05,-2.681804202152422e-05
1,6,-1.3099095263204978e-05,-2.8049570891422323e-05
1,6,-1.3230413833326706e-05,-2.926881403526201e-05
1,6,-1.335819976682498e-05,-3.047508127868829e-05
1,6,-1.34826872369463e-05,-3.1667685280290684e-05
1,6,-1.360406946737558e-05,-3.2845942189420594e-05
1,6,-1.372265468266682e-05,-3.4009172326047745e-05
1,6,-1.383878363300446e-05,-3.515670088082496e-05
1,6,-1.3953415026178856e-05,-3.628785863326985e-05
1,6,-1.4067325080547477e-05,-3.740198268571659e-05
1,6,-1.4180941066981049e-05,-3.84984172104451e-05
1,6,-1.4294608180727477e-05,-3.957651420716281e-05
1,6,-1.4408434730862582e-05,-4.063563426779993e-05
1,6,-1.4522809567327136e-05,-4.167514734538823e-05
1,6,-1.4637963991220706e-05,-4.26944335236281e-05
1,6,-1.4753803671384044e-05,-4.369288378361504e-05
1,6,-1.487055338852621e-05,-4.4669900764096676e-05
1,6,-1.498808793367409e-05,-4.562489951156945e-05
1,6,-1.5106059316944332e-05,-4.6557308216501185e-05
1,6,-1.5224604139315686e-05,-4.746656893198504e-05
1,6,-1.5343715001307065e-05,-4.8352138271192063e-05
1,6,-1.546332935910601e-05,-4.921348808009378e-05
1,6,-1.5583820623712165e-05,-5.0050106082072926e-05
1,6,-1.5705262993546875e-05,-5.086149649122738e-05
1,6,-1.5827655897571227e-05,-5.1647180591397165e-05
1,6,-1.5951087699179086e-05,-5.240669727820435e-05
1,6,-1.6075421526188715e-05,-5.313960356168634e-05
1,6,-1.6200687118383734e-05,-5.3845475027419706e-05
1,6,-1.632688212290234e-05,-5.452390625437e-05
1,6,-1.645435117505032e-05,-5.517451118805658e-05
1,6,-1.6583315158733248e-05,-5.5796923467985294e-05
1,6,-1.6713626131537945e-05,-5.639079670866983e-05
1,6,-1.6845459397425834e-05,-5.69558047339292e-05
1,6,-1.697884828725842e-05,-5.749164176450816e-05
1,6,-1.711382908248836e-05,-5.799802255941533e-05
1,6,-1.7250387065837002e-05,-5.847468251170416e-05
1,6,-1.7388479805287434e-05,-5.8921377699732134e-05
1,6,-1.7527983581848852e-05,-5.9337884895218804e-05
1,6,-1.766866734684333e-05,-5.972400152968169e-05
1,6,-1.7810406879618977e-05,-6.00795456210577e-05
1,6,-1.795334709206272e-05,-6.040435566251572e-05
1,6,-1.8097446449272014e-05,-6.069829047563214e-05
1,6,-1.8242429967790365e-05,-6.0961229030235405e-05
1,6,-1.838830050574572e-05,-6.119307023332859e-05
1,6,-1.853508010368813e-05,-6.139373268957156e-05
1,6,-1.8682264530800695e-05,-6.156315443584742e-05
1,6,-1.8829796184573757e-05,-6.170129265245446e-05
1,6,-1.897799254166093e-05,-6.180812335345563e-05
1,6,-1.9126586000902814e-05,-6.188364105868573e-05
1,6,-1.927496412218925e-05,-6.192785844986467e-05
1,6,-1.9422882111688014e-05,-6.194080601319497e-05
1,6,-1.957000517966711e-05,-6.192253167073666e-05
1,6,-1.971601669697652e-05,-6.187310040275495e-05
1,6,-1.9860694067757616e-05,-6.179259386312811e-05
1,6,-2.000358083022237e-05,-6.168110998978693e-05
1,6,-2.014461262770885e-05,-6.15387626120357e-05
1,6,-2.0283831324504894e-05,-6.13656810564794e-05
1,6,-2.0421311251753022e-05,-6.116200975315424e-05
1,6,-2.055688484216071e-05,-6.092790784333183e-05
1,6,-2.0690260968749296e-05,-6.066354879034029e-05
1,6,-2.0821302823760333e-05,-6.036911999462228e-05
1,6,-2.095010951392553e-05,-6.004482241412893e-05
1,6,-2.107664463519576e-05,-5.969087019103247e-05
1,6,-2.12003611931118e-05,-5.930749028562894e-05
1,6,-2.132094351561017e-05,-5.8894922118196364e-05
1,6,-2.14383064163852e-05,-5.8453417219473364e-05
1,6,-2.1551975962180105e-05,-5.79832388903292e-05
1,6,-2.1661749876187605e-05,-5.74846618711078e-05
1,6,-2.1767524712915506e-05,-5.695797202104681e-05
1,6,-2.186908693141508e-05,-5.640346600809658e-05
1,6,-2.1966585611373256e-05,-5.582145100939427e-05
1,6,-2.206019185256908e-05,-5.521224442258453e-05
1,6,-2.2149932213735304e-05,-5.45761735881191e-05
1,6,-2.22356252931851e-05,-5.391357552261544e-05
1,6,-2.2317267601092317e-05,-5.3224796663305594e-05
1,6,-2.239511124631621e-05,-5.251019262356346e-05
1,6,-2.246907254952603e-05,-5.17701279594595e-05
1,6,-2.2538883968165552e-05,-5.100497594725683e-05
1,6,-2.260406926586115e-05,-5.021511837173114e-05
1,6,-2.266424361469311e-05,-4.940094532516927e-05
1,6,-2.271916443631639e-05,-4.8562855016875586e-05
1,6,-2.276834460392009e-05,-4.770125359299375e-05
1,6,-2.281110637626257e-05,-4.681655496643088e-05
1,6,-2.28471459620283e-05,-4.5909180656653554e-05
1,6,-2.287616933526447e-05,-4.4979559639109107e-05
1,6,-2.289753488066826e-05,-4.4028128204010585e-05
1,6,-2.2910907303778e-05,-4.3055329824211014e-05
1,6,-2.2916116760103063e-05,-4.20616150318798e-05
1,6,-2.2912970438089984e-05,-4.104744130368267e-05
1,6,-2.2901212191771776e-05,-4.0013272954155444e-05
1,6,-2.2880326130492256e-05,-3.895958103695107e-05
1,6,-2.284995190566733e-05,-3.7886843253628955e-05
1,6,-2.280997985988792e-05,-3.679554386964448e-05
1,6,-2.27601403360555e-05,-3.568617363718612e-05
1,6,-2.269995910817949e-05,-3.455922972449579e-05
1,6,-2.262910331931396e-05,-3.341521565129629e-05
1,6,-2.2547166953917477e-05,-3.22546412299371e-05
1,6,-2.245376774200068e-05,-3.107802251185626e-05
1,6,-2.2348220738772188e-05,-2.988588173894149e-05
1,6,-2.223007632734221e-05,-2.8678747299358464e-05
1,6,-2.209899181160112e-05,-2.7457153687397256e-05
1,6,-2.19544262849961e-05,-2.622164146687006e-05
1,6,-2.1795836839111167e-05,-2.4972757237574186e-05
1,6,-2.1622658985190584e-05,-2.371105360431344e-05
1,6,-2.143469832794271e-05,-2.243708914794905e-05
1,6,-2.1231414938715895e-05,-2.1151428397927705e-05
1,6,-2.101291592537536e-05,-1.9854641805709107e-05
1,6,-2.0778960622408452e-05,-1.854730571848902e-05
1,6,-2.0528751517561574e-05,-1.7230002352585746e-05
1,6,-2.0262295379339396e-05,-1.5903319765828528e-05
1,6,-1.9979431147698845e-05,-1.4567851828255729e-05
1,6,-1.967960198090638e-05,-1.3224198190398662e-05
1,6,-1.9362666370498934e-05,-1.1872964248393975e-05
1,6,-1.90286294551677e-05,-1.0514761105133597e-05
1,6,-1.8676950433088245e-05,-9.150205526626743e-06
1,6,-1.830733900637511e-05,-7.779919892713502e-06
1,6,-1.7919866197792447e-05,-6.40453214123456e-06
1,6,-1.7514349878677285e-05,-5.024675704726846e-06
1,6,-1.7090735854965605e-05,-3.6409894386808895e-06
1,6,-1.6649139466529992e-05,-2.25411754036286e-06
1,6,-1.6189845341186764e-05,-8.647094571731646e-07
1,6,-1.5712906665939217e-05,5.265802165152418e-07
1,6,-1.5218410783668009e-05,1.9190918551214e-06
1,6,-1.470661882845095e-05,3.3121609313282423e-06
1,6,-1.4177398010453664e-05,4.705118160383718e-06
1,6,-1.3630697932259366e-05,6.097289660364946e-06
1,6,-1.3066496607039296e-05,7.487997129544757e-06
1,6,-1.248481397958551e-05,8.876558041998161e-06
1,6,-1.1885403510997557e-05,1.026228586257614e-05
1,6,-1.1268080577540813e-05,1.1644490282354504e-05
1,6,-1.0633103449819249e-05,1.302247747563546e-05
1,6,-9.980275056698385e-06,1.4395550379537837e-05
1,6,-9.309826475895544e-06,1.5763008997157536e-05
1,6,-8.622375768182024e-06,1.712415072521187e-05
1,6,-7.918135944677115e-06,1.8478270706998804e-05
1,6,-7.19738407828717e-06,1.982466221140431e-05
1,6,-6.46063443249994e-06,2.1162617038576882e-05
1,6,-5.708079122732884e-06,2.249142595275775e-05
1,6,-4.939547646565756e-06,2.3810379142607708e-05
1,6,-4.155610047367459e-06,2.5118766709207122e-05
1,6,-3.3569235588487724e-06,2.6415879181724476e-05
1,6,-2.5434622446977783e-06,2.770100806055139e-05
1,6,-1.7152750151659232e-06,2.8973446387489742e-05
1,6,-8.729395193927493e-07,3.0232489342349855e-05
1,6,-1.6855100700714123e-08,3.147743486508029e-05
1,6,8.528460316124968e-07,3.270758430230081e-05
1,6,1.7354095726696068e-06,3.392224307685417e-05
1,6,2.630334597091457e-06,3.512072137873134e-05
1,6,3.53705905719425e-06,3.630233487546294e-05
1,6,4.455133985613356e-06,3.746640543981002e-05
1,6,5.384749667851727e-06,3.861226189233446e-05
1,6,6.325563694955472e-06,3.9739240756186655e-05
1,6,7.277227755739053e-06,4.084668702122096e-05
1,6,8.239602262110888e-06,4.193395491434139e-05
1,6,9.212712436879732e-06,4.3000408672795855e-05
1,6,1.019626222316598e-05,4.4045423316980904e-05
1,6,1.119000349133055e-05,4.506838541919456e-05
1,6,1.2193917317742726e-05,4.6068693864685204e-05
1,6,1.320730087280268e-05,4.704576060129375e-05
1,6,1.4229729480982616e-05,4.799901137397504e-05
1,6,1.526053039748846e-05,4.892788644051612e-05
1,6,1.629847312070301e-05,4.983184126484238e-05
1,6,1.734271095505238e-05,5.0710347184419676e-05
1,6,1.839267097899608e-05,5.156289204841851e-05
1,6,1.9447702908735874e-05,5.23889808235045e-05
1,6,2.0506876195893228e-05,5.318813616435466e-05
1,6,2.156950045685812e-05,5.3959898946268345e-05
1,6,2.263502146314342e-05,5.470382875753987e-05
1,6,2.370252474033326e-05,5.541950434958399e-05
1,6,2.477121390576926e-05,5.6106524043147846e-05
1,6,2.5840334211228052e-05,5.676450608930094e-05
1,6,2.690909491835868e-05,5.739308898425992e-05
1,6,2.797680780057199e-05,5.799193173747316e-05
1,6,2.9042677036293325e-05,5.856071409275568e-05
1,6,3.0105807293655696e-05,5.909913670262143e-05
1,6,3.116564997395986e-05,5.9606921256303365e-05
1,6,3.222116092842132e-05,6.008381056227724e-05
1,6,3.327138493666965e-05,6.052956858640806e-05
1,6,3.431595268119814e-05,6.094398044711687e-05
1,6,3.535436129476206e-05,6.13268523692148e-05
1,6,3.6386054982578834e-05,6.167801159827249e-05
1,6,3.741015038819412e-05,6.199730627758112e-05
1,6,3.842600432670772e-05,6.228460528991928e-05
1,6,3.9432867447586144e-05,6.253979806646462e-05
1,6,4.042985450812199e-05,6.276279436528405e-05
1,6,4.141634442941953e-05,6.295352402189996e-05
1,6,4.239160171565925e-05,6.311193667446579e-05
1,6,4.33548622119525e-05,6.323800146609289e-05
1,6,4.430517429787122e-05,6.333170672685538e-05
1,6,4.524139591487022e-05,6.339305963796147e-05
1,6,4.6162590941627686e-05,6.342208588052303e-05
1,6,4.706795069341614e-05,6.341882927128007e-05
1,6,4.7956632277102e-05,6.338335138754847e-05
1,6,4.882797363753466e-05,6.331573118355813e-05
1,6,4.968109444022733e-05,6.321606460023857e-05
1,6,5.051504435174263e-05,6.308446417039101e-05
1,6,5.1329214668629385e-05,6.292105862106363e-05
1,6,5.212272948933256e-05,6.272599247482035e-05
1,6,5.289492415223733e-05,6.24994256514666e-05
1,6,5.364541357349146e-05,6.224153307166778e-05
1,6,5.437362675816781e-05,6.195250426377107e-05
1,6,5.507893924099664e-05,6.163254297501774e-05
1,6,5.57607282530957e-05,6.128186678821402e-05
1,6,5.641829484070896e-05,6.090070674481355e-05
1,6,5.705083342893602e-05,6.048930697525452e-05
1,6,5.765794589748053e-05,6.004792433729051e-05
1,6,5.823912987342108e-05,5.957682806295514e-05
1,6,5.879350126307176e-05,5.907629941470857e-05
1,6,5.932065640728972e-05,5.854663135122742e-05
1,6,5.982022925897978e-05,5.798812820321969e-05
1,6,6.029162546995652e-05,5.740110535957208e-05
1,6,6.073429146989515e-05,5.678588896406933e-05
1,6,6.114787829899845e-05,5.614281562286235e-05
1,6,6.153208271239992e-05,5.547223212280578e-05
1,6,6.188663260208567e-05,5.477449516073324e-05
1,6,6.22111242913401e-05,5.4049971083692445e-05
1,6,6.250553360625242e-05,5.329903564011986e-05
1,6,6.276962047312291e-05,5.2522073741897e-05
1,6,6.300277496450132e-05,5.171947923719617e-05
1,6,6.320486707246043e-05,5.089165469399369e-05
1,6,6.337550609533453e-05,5.003901119410098e-05
1,6,6.351422610851652e-05,4.916196813754003e-05
1,6,6.362064834271021e-05,4.826095305706821e-05
1,6,6.36944365809271e-05,4.73364014426379e-05
1,6,6.373537334296787e-05,4.6388756575559394e-05
1,6,6.374307950797906e-05,4.541846937211962e-05
1,6,6.371706896562215e-05,4.4425998236395355e-05
1,6,6.365720258013599e-05,4.3411808921986397e-05
1,6,6.356320375179746e-05,4.2376374402382126e-05
1,6,6.343475613232559e-05,4.1320174749663515e-05
1,6,6.327164991289768e-05,4.024369702123168e-05
1,6,6.307357595936071e-05,3.914743515424335e-05
1,6,6.284017295179788e-05,3.8031889867423084e-05
1,6,6.257113227812569e-05,3.689756856991129e-05
1,6,6.226626859908979e-05,3.5744985276795964e-05
1,6,6.192525489951492e-05,3.457466053096475e-05
1,6,6.154782082930595e-05,3.3387121330901656e-05
1,6,6.113362696996733e-05,3.2182901064040044e-05
1,6,6.0682364627669664e-05,3.096253944526963e-05
1,6,6.019404934414719e-05,2.9726582460180706e-05
1,6,5.966863727805552e-05,2.8475582312612844e-05
1,6,5.910596908241408e-05,2.721009737605832e-05
1,6,5.850620448468908e-05,2.5930692148452347e-05
1,6,5.7869615705219134e-05,2.463793720986238e-05
1,6,5.719627663916258e-05,2.3332409182567796e-05
1,6,5.648633881875936e-05,2.2014690692998756e-05
1,6,5.57397749863686e-05,2.0685370334979e-05
1,6,5.495673229658885e-05,1.934504263369184e-05
1,6,5.4137450970648656e-05,1.7994308009761774e-05
1,6,5.3281775134816366e-05,1.6633772742815596e-05
1,6,5.2390007285267257e-05,1.5264048933857158e-05
1,6,5.146231019107367e-05,1.3885754465758885e-05
1,6,5.049859812015528e-05,1.2499512961140856e-05
1,6,4.94991726868109e-05,1.1105953736875011e-05
1,6,4.846435596573549e-05,9.705711754417936e-06
1,6,4.7394141177803416e-05,8.299427565140985e-06
1,6,4.628913866812301e-05,6.8877472497915175e-06
1,6,4.514986098146097e-05,5.471322351183993e-06
1,6,4.397663156657999e-05,4.05080979918515e-06
1,6,4.27700481606789e-05,2.626871827023648e-06
1,6,4.1530676579892105e-05,1.200175877922272e-06
1,6,4.025932471404637e-05,-2.2860549897982459e-07
1,6,3.895665644575933e-05,-1.6587947644752515e-06
1,6,3.762353289078513e-05,-3.089709517992079e-06
1,6,3.626089903003807e-05,-4.52066264025904e-06
1,6,3.486928277051242e-05,-5.950962451054125e-06
1,6,3.344936050588737e-05,-7.3799128831686905e-06
1,6,3.200196627447708e-05,-8.806813673722817e-06
1,6,3.052790790561827e-05,-1.023096057396361e-05
1,6,2.902845927075488e-05,-1.16516455786654e-05
1,6,2.7504182645010345e-05,-1.3068157176228392e-05
1,6,2.5955535638120343e-05,-1.4479780620538994e-05
1,6,2.438330081053301e-05,-1.5885798225609967e-05
1,6,2.278815087490718e-05,-1.7285489683960432e-05
1,6,2.117106943108315e-05,-1.8678132409623782e-05
1,6,1.95328754004752e-05,-2.006300190658481e-05
1,6,1.7874492831105202e-05,-2.143937216334492e-05
1,6,1.6197276930091222e-05,-2.2806516074195614e-05
1,6,1.450222374270429e-05,-2.41637058876452e-05
1,6,1.2790195093120035e-05,-2.551021368229128e-05
1,6,1.1062195666196075e-05,-2.6845311870262445e-05
1,6,9.319163897392758e-06,-2.8168273728166793e-05
1,6,7.562268039300979e-06,-2.9478373955283272e-05
1,6,5.792772474598611e-06,-3.0774889258515186e-05
1,6,4.011674326715998e-06,-3.205709896339524e-05
1,6,2.219910477524857e-06,-3.3324285650189796e-05
1,6,4.184865103921831e-07,-3.4575735813898906e-05
1,6,-1.3916303728215502e-06,-3.581074054669107e-05
1,6,-3.209590956926049e-06,-3.7028596241050034e-05
1,6,-5.034207804457466e-06,-3.82286053116495e-05
1,6,-6.864294349850332e-06,-3.9410076933713507e-05
1,6,-8.698905500558548e-06,-4.05723277953699e-05
1,6,-1.0536503105799682e-05,-4.1714682861265824e-05
1,6,-1.237581687359462e-05,-4.28364761444918e-05
1,6,-1.421563397902638e-05,-4.3937051483659766e-05
1,6,-1.6054942829487835e-05,-4.501576332180324e-05
1,6,-1.7892822392988992e-05,-4.6071977483621036e-05
1,6,-1.972819029257264e-05,-4.710507194747019e-05
1,6,-2.1560071761633443e-05,-4.811443760843603e-05
1,6,-2.338750491911718e-05,-4.9099479028766685e-05
1,6,-2.520973912713374e-05,-5.005961517196103e-05
1,6,-2.7025822796432857e-05,-5.099428011684198e-05
1,6,-2.883461716480228e-05,-5.190292374803353e-05
1,6,-3.063539306198929e-05,-5.278501241938824e-05
1,6,-3.2427107963684874e-05,-5.364002958708221e-05
1,6,-3.420809284504136e-05,-5.446747640930304e-05
1,6,-3.597711867820658e-05,-5.5266872309702236e-05
1,6,-3.773290110733538e-05,-5.603775550206128e-05
1,6,-3.947390312008137e-05,-5.677968347392659e-05
1,6,-4.119876139402211e-05,-5.749223342729906e-05
1,6,-4.290613401386835e-05,-5.8175002674810864e-05
1,6,-4.4594444562421794e-05,-5.8827608990183136e-05
1,6,-4.626215208370458e-05,-5.944969091212482e-05
1,6,-4.790794168910679e-05,-6.004090800120125e-05
1,6,-4.9530692051628015e-05,-6.060094104956424e-05
