sim,ref_pos,ref_neg
0.00043647024453178534,0.0010350519660479,-0.0011308010035586
0.0004505898359633424,0.0010747911863322,-0.0011607450917894
0.00046441990600509943,0.0011124324008234,-0.0011883274225932
0.0004779516023548358,0.0011479020273406,-0.0012134944854099
0.0004911762553883245,0.0011811236006802,-0.0012361979401786
0.0005040853838450615,0.0012120289863697,-0.0012563873126984
0.0005166707004201562,0.0012405571774255,-0.0012740192149377
0.0005289241172579828,0.0012666486469147,-0.0012890665053188
0.0005408377513432321,0.0012902473003245,-0.0013015063906609
0.000552403929785055,0.0013113056699295,-0.0013113099649802
0.0005636151949900372,0.0013297829264093,-0.001318451516927
0.000574464309719797,0.0013456419857593,-0.0013229171467821
0.0005849442620290521,0.0013588517142245,-0.0013246965340745
0.0005950482700800553,0.0013693875064662,-0.0013237776523118
0.0006047697868293522,0.0013772257732327,-0.0013201577047995
0.0006141025045828703,0.0013823460683449,-0.0013138531487846
0.0006230403594153981,0.0013847389399688,-0.0013048894310712
0.0006315775354505684,0.0013844018581756,-0.0012932823891394
0.0006397084689975074,0.0013813282332059,-0.0012790436202259
0.0006474278525403616,0.0013755113602723,-0.0012622017675487
0.000654730638576958,0.0013669624581741,-0.0012428049904324
0.0006616120433028969,0.0013557145045928,-0.0012209017202812
0.0006680675501374208,0.0013418026105907,-0.0011965286280397
0.0006740929130874351,0.0013252482414961,-0.001169718844783
0.0006796841599460952,0.0013060692384709,-0.0011405185832204
0.0006848375953224059,0.0012843001492365,-0.0011089936920641
0.0006895498034983077,0.0012599987180483,-0.0010752192830528
0.0006938176511097534,0.0012332286280689,-0.0010392659778972
0.0006976382896482999,0.0012040423085933,-0.0010011989719177
0.0007010091577797678,0.0011724820948193,-0.0009610883289225
0.0007039279834765391,0.0011385966730931,-0.0009190165570172
0.0007063927859600869,0.0011024530914925,-0.0008750782531808
0.0007084018774503574,0.001064132438509,-0.0008293697518561
0.00070995386471864,0.0010237186350059,-0.0007819819395694
0.0007110476504405981,0.000981293710152,-0.0007330071690865
0.0007116824343461595,0.0009369399105797,-0.0006825426516495
0.0007118577141630077,0.0008907441722726,-0.0006306841446448
0.0007115732863504604,0.0008428005838606,-0.0005775252088159
0.000710829246620582,0.0007932059955679,-0.0005231694746397
0.0007096259902434476,0.0007420567107942,-0.0004677365634836
0.0007079642121335661,0.0006894520322148,-0.0004113485314366
0.0007058449067145736,0.0006354996427084,-0.0003541181434814
0.000703269367559445,0.0005803087860979,-0.0002961510002783
0.0007002391868036196,0.0005239812116281,-0.0002375578081803
0.0006967562543286279,0.0004666198626182,-0.0001784598520146
0.0006928227567140205,0.0004083425056898,-0.0001189812058025
0.0006884411759556562,0.0003492774075641,-5.924347542355643e-05
0.0006836142879486977,0.0002895478825268,-1.4950317556211576e-05
0.0006783451607339994,0.0002292682395948,-7.617727059090313e-05
0.0006726371525069529,0.0001685559476387,-0.0001372298372566
0.0006664939093882824,0.0001075351641759,-0.0001979911280174
0.0006599193629567563,4.632740881678128e-05,-0.0002583462948668
0.0006529177275443104,6.364325567199615e-07,-0.0003181747546635
0.0006454934972946476,6.0546432040228754e-05,-0.0003773526065853
0.0006376514429869987,0.0001203728825671,-0.0004357566689781
0.0006293966086273973,0.0001799931077282,-0.0004932664818486
0.0006207343078105212,0.0002392784430513,-0.0005497657802285
0.0006116701198558909,0.0002981036566175,-0.000605145385743
0.0006022098857229832,0.0003563518092403,-0.0006592996915764
0.0005923597037105937,0.0004139090255042,-0.0007121236471429
0.0005821259249465762,0.0004706612341725,-0.0007635164609508
0.0005715151486748673,0.0005264920866702,-0.0008133785349985
0.0005605342173474714,0.0005812825396768,-0.0008616042765461
0.0005491902115298177,0.0006349217192426,-0.0009080849280998
0.0005374904446285881,0.0006873136196201,-0.000952724451841
0.0005254424574517443,0.0007383642351194,-0.0009954439733795
0.0005130540126110375,0.0007879652722456,-0.001036162659777
0.0005003330887777489,0.0008360004541363,-0.0010747888665251
0.0004872878748027767,0.0008823673767843,-0.0011112408069083
0.00047392676371244084,0.0009269811866393,-0.0011454612174617
0.00046025834659151207,0.000969757264574,-0.0011773989261759
0.00044629140636498726,0.0010106050514983,-0.0012069876536674
0.0004320349114900159,0.0010494401266759,-0.0012341524983455
0.00041749800956914477,0.0010861892853488,-0.0012588318559176
0.00040269002089568116,0.0011207809814534,-0.0012809851646102
0.00038762043194149915,0.0011531420440705,-0.0013005803629884
0.00037229888879702677,0.0011832051036483,-0.001317578465558
0.00035673519057247404,0.0012109160449002,-0.0013319322100573
0.0003409392827686079,0.0012362274294122,-0.0013436024772898
0.00032492125062456075,0.0012590872392391,-0.001352571140612
0.00030869131244930123,0.0012794369267669,-0.0013588321299927
0.00029225981294251377,0.0012972190601186,-0.0013623743004771
0.00027563721650974174,0.0013123931015915,-0.0013631831471375
0.00025883410057577627,0.0013249407377457,-0.0013612542854609
0.00024186114889942727,0.001334851962663,-0.0013565961437835
0.00022472914489201409,0.0013421074867221,-0.0013492195005651
0.0002074489649411745,0.0013466809830626,-0.0013391336304148
0.00019003157174092222,0.0013485558174917,-0.0013263531767952
0.00017248800762829447,0.0013477309940068,-0.0013109016554934
0.00015482938792642792,0.0013442137104346,-0.0012928153106722
0.00013706689429348874,0.0013380099083972,-0.0012721437517005
0.00011921176807655807,0.0013291240607099,-0.0012489395872695
0.00010127530366934306,0.0013175652671477,-0.001223247425156
8.326884187243514e-05,0.0013033569259772,-0.0011951073185084
6.520376325477291e-05,0.001286537992936,-0.0011645713216235
4.709148151497775e-05,0.0012671513721638,-0.0011317069925217
2.8943436841309708e-05,0.0012452333737844,-0.0010965839604095
1.07710892691299e-05,0.0012208206070596,-0.0010592686535955
-7.414087965051351e-06,0.0011939624343374,-0.0010198321433859
-2.5600615073626985e-05,0.0011647160858105,-0.0009783531622938
-4.377701237246129e-05,0.001133138825559,-0.0009349134606643
-6.193180694009138e-05,0.001099291249067,-0.0008895992692076
-8.005353928136255e-05,0.0010632400946233,-0.0008425086975092
-9.813076999496896e-05,0.0010250533559668,-0.0007937463717607
-0.00011615208644403563,0.0009848001835036,-0.0007434115395584
-0.00013410610942854323,0.0009425627589446,-0.000691599701868
-0.00015198149985806643,0.00089843746926,-0.0006384106933112
-0.00016976696542297522,0.0008525191827061,-0.0005839505285089
-0.00018745126726194125,0.0008048935150461,-0.0005283311600818
-0.00020502322662329677,0.0007556480120697,-0.0004716698384628
-0.00022247173151751956,0.0007048838629722,-0.0004140810022486
-0.00023978574335786025,0.0006527086804787,-0.0003556700001667
-0.00025695430358589253,0.0005992271132783,-0.0002965441118007
-0.0002739665402785524,0.000544541494094,-0.0002368269187005
-0.00029081167473303787,0.0004887530374663,-0.0001766507654474
-0.0003074790280257673,0.0004319625427288,-0.0001161389827285
-0.00032395802754144314,0.0003742793940471,-5.5405380058788e-05
-0.0003402382134681341,0.0003158290083519,-4.414479319475263e-05
-0.00035630924525417647,0.0002567432659021,-0.0001045980805535
-0.0003721609080225983,0.000197144790173,-0.0001648666453906
-0.0003877831189386951,0.0001371428061059,-0.0002248301872501
-0.0004031659335263196,7.684666574078046e-05,-0.0002843687862561
-0.00041829955192840534,5.430451330064559e-06,-0.0003433661875746
-0.000433174325107207,1.637638077692474e-05,-0.0004017030712292
-0.0004477807609797207,6.62392462032694e-05,-0.0004592546921591
-0.0004621095304837409,0.0001268948088931,-0.0005159002559723
-0.000476151473570006,0.0001872781191884,-0.0005715309348821
-0.0004898976051159008,0.0002472699977228,-0.0006260432552126
-0.0005033391207562,0.0003067522972189,-0.0006793293588637
-0.0005164674026263615,0.0003656129033469,-0.0007312804200897
-0.0005292740250139151,0.0004237411440579,-0.0007817933330526
-0.0005417507599135251,0.0004810189545764,-0.0008307685275633
-0.0005538895824813502,0.0005373206291885,-0.0008781071550878
-0.0005656826763843706,0.0005925214291328,-0.0009237149535304
-0.0005771224390404015,0.0006465068780021,-0.0009675070728695
-0.0005882014867445624,0.0006991743653852,-0.0010094013860647
-0.0005989126596780276,0.0007504273719093,-0.0010493072677879
-0.0006092490267949365,0.0008001675133223,-0.0010871310772752
-0.0006192038905833974,0.0008482908994077,-0.001122794676918
-0.0006287707916965769,0.0008946928397136,-0.0011562410891137
-0.0006379435134499158,0.0009392752714021,-0.0011874191460102
-0.0006467160861805738,0.000981951831936,-0.0012162674939114
-0.0006550827914652525,0.0010226457145363,-0.0012427180615372
-0.0006630381661925979,0.0010612796850553,-0.0012667116397814
-0.0006705770064864382,0.0010977673409603,-0.0012882040189205
-0.0006776943714761498,0.0011320180718449,-0.0013071570505869
-0.0006843855869104953,0.0011639555380276,-0.0013235299171422
-0.0006906462486113181,0.0011935261561479,-0.0013372813109965
-0.0006964722257635153,0.0012206877973451,-0.0013483789357674
-0.0007018596640377442,0.0012453941259559,-0.0013568042644043
-0.000706804988542354,0.0012675911749001,-0.0013625458831445
-0.0007113049066010651,0.0012872273340277,-0.0013655956114002
-0.0007153564103529387,0.0013042603971814,-0.0013659478083691
-0.0007189567791712155,0.0013186553615407,-0.0013635983718221
-0.0007221035818976169,0.0013303800385569,-0.0013585485292752
-0.0007247946788887287,0.001339404470143,-0.0013508110849961
-0.0007270282238711125,0.0013457070821656,-0.0013404066312365
-0.0007288026656018074,0.0013492783035187,-0.0013273534865583
-0.0007301167493309131,0.0013501146933685,-0.0013116727849711
-0.0007309695180629779,0.0013482142786509,-0.0012933992702071
-0.0007313603136139393,0.0013435770978814,-0.0012725774123785
-0.0007312887774604155,0.0013362094059799,-0.0012492494508156
-0.0007307548513781869,0.0013261281734021,-0.0012234569221186
-0.0007297587778667744,0.0013133575036721,-0.0011952544303567
-0.0007283011003570883,0.0012979227248267,-0.0011647111158036
-0.0007263826631992169,0.0012798487874021,-0.0011318942602986
-0.000724004611427536,0.0012591653904941,-0.0010968599615915
-0.0007211683903004447,0.0012359146381068,-0.0010596651394374
-0.0007178757446122044,0.0012101485417118,-0.0010203790893795
-0.0007141287177745344,0.0011819195958476,-0.000979084122174
-0.0007099296506658503,0.0011512808649345,-0.000935870602505
-0.0007052811802462809,0.0011182953900335,-0.0008908293555719
-0.0007001862379369008,0.0010830399485755,-0.0008440485877241
-0.0006946480477619589,0.001045593617514,-0.0007956188575759
-0.0006886701242532626,0.0010060240429982,-0.0007456405238184
-0.0006822562701163157,0.0009643935831451,-0.000694220297333
-0.0006754105736582865,0.0009207768534952,-0.0006414603649173
-0.0006681374059784132,0.0008752680454462,-0.000587458811244
-0.0006604414179220334,0.0008279699955943,-0.0005323202062732
-0.0006523275368000472,0.0007789789633025,-0.0004761581264144
-0.0006438009628762962,0.0007283869215885,-0.0004190864159579
-0.0006348671656260422,0.0006762944290553,-0.0003612144906254
-0.0006255318797694762,0.0006228139791731,-0.0003026545560698
-0.0006158011010849508,0.000568059943418,-0.0002435255261725
-0.0006056810820074126,0.0005121392656663,-0.0001839491542478
-0.0005951783270182993,0.0004551566154411,-2.499514411685161e-05
-0.0005842995878339479,0.0003972254008829,-0.0001240489425859
-0.0005730518584003255,0.0003384663031364,-8.625143958605775e-05
-0.0005614423697026204,0.0002789940278103,-6.394589802866158e-05
-0.000549478584398917,0.0002189176552065,-0.000147372834956
-0.000537168191287797,0.0001583547198336,-3.756002195978165e-06
-0.0005245190996202531,9.74315136885658e-05,-0.0002082394058109
-0.0005115394332667585,3.627372183234908e-05,-0.000268727193906
-0.0004982375247506862,5.640168980051077e-05,-0.0003287099608731
-0.0004846219091595161,0.0001164016922587,-0.000388069997897
-0.00047070131794538933,0.0001761222813072,-0.0004466985752742
-0.00045648467262656626,0.0002354538130667,-0.0005044805748053
-0.0004419810784012167,0.0002942903437748,-0.0005612880568473
-0.00042719981768471357,0.0003525144993548,-0.0006170014602342
-0.00041215034358122414,0.0004100008569765,-0.0006715185568321
-0.00039684227329990073,0.0004666304653194,-0.0007247363521287
-0.0003812853815253749,0.0005222923580178,-0.0007765378775434
-0.0003654895937515727,0.0005768757013165,-0.0008268059844817
-0.0003494649795871006,0.0006302687545957,-0.0008754393814015
-0.0003332217460396325,0.0006823654545101,-0.000922347766277
-0.00031677023078586066,0.0007330625019066,-0.0009674425704482
-0.0003001208954326888,0.0007822552305425,-0.0010106381661156
-0.0002832843187744568,0.0008298463711891,-0.0010518524740603
-0.0002662711900501122,0.0008757496522449,-0.0010909958385754
-0.00024909230220340246,0.0009198809260856,-0.0011279738530746
-0.00023175854514836795,0.0009621463818987,-0.0011627075803724
-0.00021428089904168383,0.001002450231558,-0.0011951413576383
-0.00019667042756273687,0.001040713622386,-0.0012252207745197
-0.0001789382712017436,0.001076873738121,-0.0012528730902538
-0.00016109564055572238,0.0011108652731763,-0.0012780236949109
-0.00014315380963172647,0.0011426089687331,-0.0013006229471328
-0.0001251241091564334,0.0011720272740017,-0.0013206445406337
-0.0001070179198909593,0.0011990644506083,-0.0013380589048879
-8.884666594962987e-05,0.0012236853714847,-0.0013528199806179
-7.062180812138227e-05,0.0012458561285945,-0.0013648814384237
-5.2354837192489345e-05,0.0012655296512761,-0.0013742162549464
-3.4057267269383216e-05,0.001282655453177,-0.0013808147755208
-1.5740629100499967e-05,0.0012971957114078,-0.0013846673005229
2.583536603736994e-06,0.0013091220899013,-0.0013857568836065
2.0903685853438593e-05,0.0013184077858096,-0.001384071144838
3.9208278064647704e-05,0.0013250318906343,-0.0013796098351188
5.7485782747684475e-05,0.001328983922737,-0.0013723816993046
7.572468619819378e-05,0.0013302580371428,-0.0013624019914244
9.391349819032006e-05,0.0013288507457084,-0.0013496946563996
0.0001120407586711008,0.0013247655030553,-0.0013342925340073
0.00013009504445483613,0.0013180138549197,-0.0013162307117471
0.00014806497591586412,0.0013086162698399,-0.0012955385593482
0.00016593922367785235,0.0012965981376387,-0.0012722432168494
0.00018370651529741125,0.0012819862110073,-0.0012463821104558
0.00020135564193954401,0.0012648050656543,-0.0012180120048036
0.00021887546504217658,0.0012450762272928,-0.0011872025525688
0.00023625492296675774,0.0012228347713465,-0.0011540192425958
0.0002534830376316871,0.0011981399657916,-0.0011185193596088
0.0002705489211251178,0.0011710603879823,-0.001080764696823
0.00028744178229348925,0.0011416541428661,-0.0010408336116794
0.00030415093330197617,0.0011099720695265,-0.0009988164949086
0.00032066579616289183,0.001076073605118,-0.000954801981386
0.00033697590922795263,0.0010400276607713,-0.0009088729507305
0.0003530709336402024,0.0010019059467848,-0.0008611138739024
0.0003689406597413011,0.0009617846462412,-0.0008116167766785
0.0003845750134298096,0.0009197477616559,-0.0007604789311525
0.00039996406246604026,0.0008758834794882,-0.0007077971454146
0.0004150980227190006,0.0008302781587487,-0.000653674456341
0.00042996726435092614,0.0007830161660007,-0.0005982275826909
0.00044456231793487815,0.0007341896868865,-0.0005415771760327
0.00045887388050087886,0.0006839069934455,-0.000483836568732
0.0004728928215060548,0.0006322837591666,-0.0004251131263713
0.000486610188724276,0.0005794270848508,-0.0003655211811311
0.0005000172140507957,0.0005254349477678,-0.0003051849788915
0.0005131053192174253,0.0004704112016031,-0.0002442251646233
0.0005258661214138104,0.0004144717091344,-0.0001827539478289
0.0005382914388104158,0.0003577306255489,-0.0001208846056989
0.00055037329597887,0.0003002933418733,-5.873976562235775e-05
0.0005621039292053654,0.0002422683243709,-5.243798268368624e-05
0.0005734757916928638,0.0001837759152467,-0.000111441061705
0.000584481558647907,0.0001249381797794,-0.0001701954150049
0.0005951141322478894,3.5529577290020367e-06,-0.0002285845449697
0.0006053666464847016,6.587368100643466e-05,-0.0002864805944604
0.000615232471880713,6.586455570501272e-05,-0.0003437633842341
0.0006247052200731156,6.705988060757526e-06,-0.0004003280111697
0.0006337787482627074,0.0001280646214826,-0.0004560674274654
0.0006424471635232483,0.0001900286281794,-0.0005108623511663
0.0006507048269675713,0.0002516419347779,-0.0005645973117378
0.0006585463577666917,0.0003127908378866,-0.0006171714168063
0.0006659666370181921,0.0003733476758116,-0.0006684851639535
0.0006729608114602242,0.0004331766353129,-0.0007184293748459
0.0006795242970274971,0.0004921584998347,-0.0007668925553967
0.0006856527822456755,0.0005501921287188,-0.0008137721927042
0.0006913422314606412,0.0006071727822147,-0.0008589753575271
0.000696588887899112,0.0006629826524,-0.0009024160416347
0.0007013892765571423,0.0007175026013079,-0.0009440133053706
0.0007057402069130599,0.0007706209411667,-0.00098368440037
0.0007096387754614224,0.0008222287580537,-0.0010213435523192
0.0007130823680646007,0.000872217929521,-0.0010569093276156
0.0007160686621186205,0.0009204868299309,-0.0010903139679574
0.000718595628529917,0.0009669465989421,-0.0011215007130565
0.0007206615334996814,0.001011513727225,-0.001150408815322
0.0007222649401124969,0.0010540980741512,-0.0011769695731774
0.0007234047097259923,0.0010946086453376,-0.0012011196449973
0.0007240800031582712,0.0011329653583114,-0.0012228131471648
0.0007242902816699025,0.0011690993157198,-0.0012420141168014
0.0007240353077373066,0.0012029433510487,-0.0012586871849225
0.0007233151456144157,0.0012344265852339,-0.0012728002114036
0.0007221301616795561,0.001263478861654,-0.0012843278235275
0.0007204810245645666,0.0012900361935636,-0.00129324931686
0.0007183687050632673,0.0013140421139239,-0.0012995449666182
0.0007157944758165032,0.0013354502288698,-0.0013031940457082
0.0007127599107711218,0.0013542273043862,-0.0013041793296147
0.0007092668844104066,0.0013703461045783,-0.0013024935995128
0.0007053175707536826,0.001383771545347,-0.001298143259861
0.0007009144421230317,0.0013944633396697,-0.0012911442882297
0.0006960602676753216,0.0014023925714913,-0.0012815148545979
0.0006907581116980517,0.0014075492172325,-0.0012692724770346
0.0006850113316678679,0.0014099308593028,-0.0012544395024077
0.0006788235760709833,0.0014095287964469,-0.0012370515997561
0.0006721987819851875,0.0014063319120865,-0.0012171526995162
0.0006651411724236043,0.0014003402268515,-0.0011947811759414
0.0006576552534409047,0.0013915686764945,-0.0011699710639921
0.000649745811003252,0.0013800431647605,-0.0011427689655544
0.0006414179076239008,0.0013657909530525,-0.0011132358501506
0.0006326768787670281,0.001348834089026,-0.0010814340332247
0.0006235283290231038,0.0013292001314027,-0.0010474225996505
0.0006139781280598356,0.0013069357790966,-0.0010112685864948
0.0006040324063535017,0.0012820988827708,-0.0009730525606068
0.0005936975507062645,0.0012547396539321,-0.0009328604488697
0.0005829801995558445,0.0012249016861053,-0.0008907746407627
0.0005718872380847191,0.0011926371735923,-0.0008468731947382
0.0005604257931367641,0.0011580146994208,-0.0008012371755185
0.000548603227949985,0.0011211073319721,-0.0007539579581154
0.0005364271367146602,0.0010819869792519,-0.0007051366156056
0.0005239053389668291,0.0010407337229391,-0.0006548724350672
0.0005110458738275927,0.0009974365873404,-0.0006032590986867
0.0004978569940991393,0.000952184490148,-0.0005503948746168
0.0004843471602287479,0.0009050626233086,-0.000496395166432
0.00047052503415224804,0.0008561591235588,-0.0004413862510543
0.00045639947302852745,0.00080556978314,-0.0003854839624196
0.00044197952287665674,0.0007533965167764,-0.000328788107885
0.00042727441212705964,0.0006997465619034,-0.0002713979928167
0.000412293545097884,0.0006447284750055,-0.0002134252208652
0.00039704649540734055,0.0005884450680418,-0.000154992960779
0.0003815429993322677,0.0005310013357365,-9.622774568874437e-05
0.00036579294912257435,0.0004725204048133,-3.7249282607108913e-05
0.00034980638628051385,0.0004131370121466,-1.795766158644139e-05
0.00033359349481296944,0.0003529757563477,-8.028722748849898e-05
0.00031716459446410233,0.0002921432054739,-0.0001424449105598
0.00030053013393484615,0.0002307452266944,-0.0002043019109442
0.00028370068409484215,0.0001689045792661,-0.000265719344647
0.0002666869311915228,0.0001067551014667,-0.0003265633808296
0.0002494996700601792,4.442751147182329e-05,-0.0003867171738741
0.00023214979733801103,2.1836238352419205e-05,-0.0004460740549622
0.00021464830468436938,8.09257490544599e-05,-0.0005045236622693
0.00019700627200867785,0.0001399001800801,-0.0005619484747043
0.0001792348607068648,0.000198622421017,-0.0006182298908565
0.0001613453069065681,0.0002569580129899,-0.0006732551720359
0.00014334891472089003,0.0003147886173621,-0.0007269178667662
0.0001252570495100845,0.0003720064969971,-0.0007791132067671
0.00010708113115025633,0.0004285049533701,-0.0008297351822852
8.883262730793623e-05,0.0004841749202891,-0.0008786792291302
7.052304671926656e-05,0.0005389056271651,-0.0009258449205409
5.216393247248394e-05,0.000592583066198,-0.0009711353204115
3.376685529241073e-05,0.0006450942458295,-0.0010144595641161
1.5343406825758403e-05,0.0006963317466161,-0.0010557336157434
-3.0948070738024453e-06,0.0007461935296879,-0.0010948779095224
-2.1536173061650458e-05,0.00079458090283,-0.0011318149779887
-3.996907701990227e-05,0.0008413973628195,-0.0011664700835846
-5.8381910777107936e-05,0.0008865468250454,-0.0011987761788223
-7.676307882997797e-05,0.0009299343430109,-0.0012286739022267
-9.51010050668482e-05,0.0009714689867259,-0.0012561058922341
-0.00011338413949225902,0.0010110669314031,-0.0012810155526312
-0.00013160096495169141,0.0010486522453052,-0.0013033528924975
-0.0001497400038551693,0.0010841548483059,-0.001323073453996
-0.0001677898248981108,0.0011175054499976,-0.0013401311942197
-0.00018573904977749414,0.0011486335228959,-0.0013544840132778
-0.0002035763599010991,0.0011774703842324,-0.0013661067325061
-0.0002212905030872995,0.0012039575399933,-0.001374991327384
-0.00023887030025260964,0.0012280473275301,-0.0013811284186985
-0.0002563046520839397,0.0012496918663468,-0.0013844970629071
-0.00027358254569228365,0.001268837716149,-0.0013850794533672
-0.0002906930612443556,0.0012854355170187,-0.0013828729698172
-0.00030762537856850154,0.0012994545690184,-0.0013778862708874
-0.00032436878373104773,0.0013108794560151,-0.0013701298932096
-0.0003409126755790988,0.0013196933187461,-0.0013596155947137
-0.00035724657224567356,0.0013258707847219,-0.0013463615091075
-0.00037336011761295756,0.001329389599967,-0.0013303942159078
-0.0003892430877293617,0.0013302415929095,-0.0013117468716598
-0.00040488539717600347,0.0013284288505209,-0.0012904599586586
-0.00042027710537816923,0.001323955904133,-0.0012665817331585
-0.00043540842285727527,0.001316827137573,-0.001240164941768
-0.0004502697174188126,0.0013070492819133,-0.0012112661587527
-0.0004648515202717492,0.0012946392200786,-0.0011799441826894
-0.0004791445320748508,0.0012796257044522,-0.0011462593222791
-0.0004931396289053924,0.0012620424245494,-0.0011102750082893
-0.0005068278681457419,0.0012419263253116,-0.0010720632950641
-0.0005202004942833206,0.0012193221410521,-0.0010317041168705
-0.0005332489446194736,0.0011942803634328,-0.0009892785854062
-0.0005459648548828179,0.0011668500131998,-0.0009448671005246
-0.0005583400647426752,0.0011370783596941,-0.0008985549582831
-0.0005703666232182438,0.0011050183593479,-0.0008504422505847
-0.0005820367939792066,0.0010707350952152,-0.0008006395771919
-0.0005933430605335298,0.001034303377251,-0.0007492500555157
-0.0006042781312982556,0.0009957997319989,-0.0006963643250106
-0.0006148349445491476,0.0009552972265341,-0.000642076983081
-0.0006250066732451068,0.0009128707299595,-0.0005865017174903
-0.0006347867297233268,0.0008686077150893,-0.000529758892168
-0.0006441687702612202,0.0008226072764996,-0.0004719576008381
-0.000653146699501195,0.0007749644341575,-0.0004132066829774
-0.0006617146747344244,0.0007257647372944,-0.0003536318316391
-0.0006698671100397979,0.0006750996246785,-0.0002933680423931
-0.0006775986802742989,0.0006230782059495,-0.0002325407220993
-0.0006849043249110977,0.0005698122056671,-0.000171263065984
-0.0006917792517217042,0.0005153992061167,-0.000109650417513
-0.000698218940298559,0.0004599341222921,-4.782780622331196e-05
-0.0007042191454144895,0.0004035297055611,-7.5694837123591745e-06
-0.0007097759002154944,0.000346311324043,-6.723496640498718e-05
-0.0007148855192433562,0.0002883979917322,-0.000126791550957
-0.0007195446012846127,0.0002299029615647,-0.0001861201965766
-0.000723750032042449,0.0001709422639914,-0.0002450916812323
-0.0007274989866281021,0.0001116331281535,-0.0003035805012139
-0.0007307889318683916,1.4078903253328605e-05,-0.0003614750741142
-0.0007336176284260159,5.20912206015818e-05,-0.0004186671563317
-0.0007359831327292781,7.594934462356134e-05,-0.0004750381885643
-0.0007378837987079285,0.0001376649613661,-0.0005304675028525
-0.0007393182793318303,0.0001991023778421,-0.0005848449032147
-0.0007402855279491905,0.0002601334644505,-0.0006380684660599
-0.0007407847994211194,0.0003206308446924,-0.000690038380333
-0.0007408156510493243,0.0003804705530422,-0.0007406540350068
-0.0007403779432937793,0.0004395305922172,-0.00078981370667
-0.0007394718402772729,0.0004976914911903,-0.0008374136477565
-0.0007380978100737909,0.0005548377330295,-0.0008833529185676
-0.000736256624777777,0.0006108564453564,-0.000927540212354
-0.0007339493603514039,0.0006656360584166,-0.0009698908719669
-0.0007311773962471056,0.0007190664714543,-0.0010103180607429
-0.0007279424148027618,0.0007710427718646,-0.0010487343722751
-0.0007242464004070895,0.0008214670084294,-0.0010850625990298
-0.0007200916384329925,0.0008702379736964,-0.0011192394414079
-0.0007154807139368542,0.0009172475490895,-0.0011512085175922
-0.0007104165101220188,0.0009623951900618,-0.0011809100360182
-0.0007049022065650236,0.0010055954203381,-0.0012082779280669
-0.0006989412772034863,0.001046767566116,-0.0012332476194922
-0.000692537488084954,0.0010858217742587,-0.0012557667148006
-0.0006856948948764626,0.0011226654950916,-0.0012757943060429
-0.0006784178401350486,0.0011572231929604,-0.0012932942596532
-0.0006707109503399965,0.0011894357408633,-0.0013082311450977
-0.0006625791326881941,0.0012192463443667,-0.0013205715202618
-0.0006540275716546057,0.0012465980265428,-0.0013302856642016
-0.0006450617253205485,0.0012714345725476,-0.0013373488623161
-0.0006356873214731781,0.0012936998547135,-0.0013417465127099
-0.000625910353480329,0.001313341135343,-0.0013434774508871
-0.0006157370759456371,0.0013303168714409,-0.0013425493856639
-0.0006051740001496454,0.0013445998349379,-0.0013389684495634
-0.0005942278892833913,0.0013561692864084,-0.0013327322256218
-0.000582905753481749,0.0013650022194104,-0.0013238384454142
-0.0005712148446645559,0.0013710738069363,-0.0013122988064052
-0.0005591626511942768,0.0013743642044858,-0.0012981422725312
-0.0005467568923596268,0.0013748616438389,-0.0012814101824523
-0.0005340055126951784,0.0013725633475039,-0.0012621433325123
-0.0005209166761475049,0.0013674788712732,-0.0012403750473789
-0.0005074987600988449,0.0013596283294778,-0.0012161411974109
-0.0004937603492596003,0.0013490323415364,-0.0011894956557393
-0.00047971022944119906,0.0013357022591768,-0.0011605088212581
-0.0004653573812209444,0.001319646760662,-0.0011292467614951
-0.0004507109735104441,0.0013008920870759,-0.001095761897818
-0.0004357803570390538,0.001279487610469,-0.0010601066337505
-0.00042057505776348596,0.0012554882600097,-0.0010223480698375
-0.00040510477021432926,0.001228935704886,-0.0009825702592113
-0.00038937935078970845,0.0011998695233515,-0.0009408657158328
-0.0003734088110056946,0.0011683502644916,-0.0008973219215417
-0.00035720331071236876,0.0011344567615687,-0.0008520151495652
-0.00034077315128366295,0.0010982672957635,-0.000805024405507
-0.00032412876878826804,0.0010598515274438,-0.0007564489117491
-0.00030728072714802696,0.0010192775348111,-0.0007064008573908
-0.0002902397112893439,0.0009766198122651,-0.0006549847543192
-0.0002730165202922527,0.0009319609480804,-0.0006022948247906
-0.0002556220605409196,0.0008853928046918,-0.0005484280649251
-0.00023806733887852454,0.0008370128259704,-0.0004934949891616
-0.00022036345576868303,0.0007869156121043,-0.000437612076662
-0.0002025215984648541,0.0007351973326091,-0.0003808887933531
-0.00018455303418853585,0.0006819662742854,-0.0003234342718308
-0.00016646910331648927,0.0006273393070661,-0.0002653674165303
-0.0001482812125767573,0.0005714281799191,-0.0002068127971033
-0.00013000082825286076,0.0005143378005995,-0.0001478899038778
-0.00011163946939526156,0.0004561788433192,-8.870952142800594e-05
-9.320870103897643e-05,0.0003970711610974,-3.322975066576086e-05
-7.472012742610666e-05,0.0003371336410297,-2.938372537732541e-05
-5.6185385232008326e-05,0.0002764784136217,-9.556674023411108e-05
-3.761613679386126e-05,0.0002152194358575,-0.0001577564966743
-1.90240633404942e-05,0.0001534848278929,-0.0002196725076314
