nc,md,U,d,m,L,H,Nt,Dt,tf,ymax,time,y/d
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.7555999999999821,-1.4277787826846409e-06
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.755999999999982,-1.4378194576657185e-06
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.756399999999982,-1.4473592955730141e-06
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.7567999999999819,-1.4562062401442964e-06
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.7571999999999819,-1.4642170500668096e-06
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.7575999999999818,-1.4714985111896602e-06
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.7579999999999818,-1.4780366854181686e-06
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.7583999999999818,-1.4839084807505952e-06
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.7587999999999817,-1.4889927060751094e-06
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.7591999999999817,-1.4931606641993812e-06
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.7595999999999816,-1.4966403495086491e-06
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.7599999999999816,-1.4995230460978988e-06
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.7603999999999815,-1.5018524196273556e-06
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.7607999999999815,-1.5036332945337182e-06
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.7611999999999814,-1.5047589980790776e-06
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.7615999999999814,-1.5052867248323593e-06
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.7619999999999814,-1.505302867388852e-06
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.7623999999999813,-1.5047121749222034e-06
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.7627999999999813,-1.5035727253350368e-06
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.7631999999999812,-1.5018720740317829e-06
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.7635999999999812,-1.499587913028874e-06
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.7639999999999811,-1.4966878242458095e-06
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.7643999999999811,-1.4931874864832766e-06
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.764799999999981,-1.489024155601676e-06
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.765199999999981,-1.4840962171723482e-06
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.765599999999981,-1.4785774600813667e-06
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.7659999999999809,-1.4725705457235272e-06
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.7663999999999809,-1.466137639885556e-06
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.7667999999999808,-1.4593208945235692e-06
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.7671999999999808,-1.4520869634479238e-06
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.7675999999999807,-1.4444437136527439e-06
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.7679999999999807,-1.4363854976161338e-06
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.7683999999999807,-1.4277546886112015e-06
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.7687999999999806,-1.4185527781445583e-06
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.7691999999999806,-1.4087744709712422e-06
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.7695999999999805,-1.398339911286512e-06
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.7699999999999805,-1.3872561683042962e-06
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.7703999999999804,-1.3755639705982549e-06
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.7707999999999804,-1.3632079818504422e-06
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.7711999999999803,-1.350214912379176e-06
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.7715999999999803,-1.336611417771341e-06
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.7719999999999803,-1.3222042698387023e-06
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.7723999999999802,-1.3070545756737796e-06
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.7727999999999802,-1.2911646619625996e-06
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.7731999999999801,-1.2745470514757474e-06
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.7735999999999801,-1.2572061171229492e-06
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.77399999999998,-1.2390885364167115e-06
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.77439999999998,-1.2202533066377798e-06
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.77479999999998,-1.2005643501139103e-06
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.7751999999999799,-1.1800749379144267e-06
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.7755999999999799,-1.1589286187866097e-06
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.7759999999999798,-1.1371363963733065e-06
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.7763999999999798,-1.114728874149311e-06
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.7767999999999797,-1.091678982250555e-06
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.7771999999999797,-1.0680771949242055e-06
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.7775999999999796,-1.0440414100886858e-06
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.7779999999999796,-1.0196014600862853e-06
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.7783999999999796,-9.946857442971116e-07
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.7787999999999795,-9.691699381568705e-07
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.7791999999999795,-9.430467416808496e-07
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.7795999999999794,-9.162405541984225e-07
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.7799999999999794,-8.88756387452799e-07
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.7803999999999793,-8.607105208405659e-07
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.7807999999999793,-8.320443704657689e-07
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.7811999999999792,-8.027024232336818e-07
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.7815999999999792,-7.726852079798448e-07
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.7819999999999792,-7.421184378853351e-07
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.7823999999999791,-7.110397313792086e-07
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.7827999999999791,-6.794204770078211e-07
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.783199999999979,-6.473869871905656e-07
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.783599999999979,-6.149687573672491e-07
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.7839999999999789,-5.821213529283517e-07
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.7843999999999789,-5.48800689121156e-07
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.7847999999999788,-5.150274704597573e-07
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.7851999999999788,-4.808940173373826e-07
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.7855999999999788,-4.4637356329672136e-07
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.7859999999999787,-4.113559524664623e-07
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.7863999999999787,-3.756872241807501e-07
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.7867999999999786,-3.394688401250757e-07
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.7871999999999786,-3.028394761965169e-07
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.7875999999999785,-2.657411067473577e-07
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.7879999999999785,-2.2825601946924227e-07
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.7883999999999785,-1.9049845905898164e-07
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.7887999999999784,-1.5257421234098103e-07
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.7891999999999784,-1.1441717746847475e-07
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.7895999999999783,-7.607005579558679e-08
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.7899999999999783,-3.761600605164165e-08
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.7903999999999782,9.510925101484465e-10
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.7907999999999782,3.949850212332955e-08
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.7911999999999781,7.806895625553579e-08
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.7915999999999781,1.1665296508045386e-07
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.791999999999978,1.5519927738183775e-07
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.792399999999978,1.936418581395161e-07
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.792799999999978,2.3201497859245024e-07
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.7931999999999779,2.7041734590437243e-07
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.7935999999999779,3.087857370124286e-07
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.7939999999999778,3.4720739716920524e-07
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.7943999999999778,3.855809771959529e-07
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.7947999999999777,4.237689259931643e-07
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.7951999999999777,4.617783630748676e-07
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.7955999999999777,4.995379363322002e-07
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.7959999999999776,5.371141361436569e-07
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.7963999999999776,5.745232491420678e-07
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.7967999999999775,6.117026198835529e-07
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.7971999999999775,6.485807461223818e-07
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.7975999999999774,6.851786592106731e-07
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.7979999999999774,7.215809594783286e-07
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.7983999999999774,7.577229237398903e-07
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.7987999999999773,7.935850038249812e-07
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.7991999999999773,8.290935905547383e-07
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.7995999999999772,8.642780762275782e-07
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.7999999999999772,8.993364227747031e-07
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.8003999999999771,9.342346537588709e-07
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.8007999999999771,9.688573465715476e-07
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.801199999999977,1.0031975935893315e-06
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.801599999999977,1.037281876092225e-06
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.801999999999977,1.070961914421103e-06
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.8023999999999769,1.1042842519140744e-06
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.8027999999999769,1.1372960004599203e-06
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.8031999999999768,1.16976770781857e-06
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.8035999999999768,1.201634830110258e-06
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.8039999999999767,1.2330252198382759e-06
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.8043999999999767,1.263839475360355e-06
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.8047999999999766,1.2938328998801526e-06
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.8051999999999766,1.3230274572938154e-06
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.8055999999999766,1.3515271835201885e-06
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.8059999999999765,1.3793197595470368e-06
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.8063999999999765,1.406375281718009e-06
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.8067999999999764,1.4327131786705951e-06
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.8071999999999764,1.4583885971227106e-06
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.8075999999999763,1.483487626046905e-06
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.8079999999999763,1.5080223926642669e-06
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.8083999999999762,1.5320675144907044e-06
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.8087999999999762,1.555645687381607e-06
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.8091999999999762,1.5787327076077332e-06
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.8095999999999761,1.6013129006528534e-06
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.8099999999999761,1.6232775501372512e-06
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.810399999999976,1.6445959164072667e-06
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.810799999999976,1.6652708835525474e-06
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.8111999999999759,1.6853074111776053e-06
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.8115999999999759,1.7047036837554766e-06
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.8119999999999759,1.723313236172177e-06
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.8123999999999758,1.7412839974981183e-06
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.8127999999999758,1.7585785966017244e-06
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.8131999999999757,1.7751299454513363e-06
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.8135999999999757,1.7909740020541083e-06
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.8139999999999756,1.8060759543405095e-06
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.8143999999999756,1.8204729239031346e-06
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.8147999999999755,1.8341974921492103e-06
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.8151999999999755,1.8471128176841787e-06
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.8155999999999755,1.8590963879303435e-06
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.8159999999999754,1.8701973414624619e-06
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.8163999999999754,1.8804553891992337e-06
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.8167999999999753,1.8898304836554096e-06
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.8171999999999753,1.8982626715750796e-06
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.8175999999999752,1.9056657072147665e-06
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.8179999999999752,1.912130720880541e-06
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.8183999999999751,1.9178321140273544e-06
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.8187999999999751,1.922719505713771e-06
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.8191999999999751,1.926936429609721e-06
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.819599999999975,1.930493318037439e-06
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.819999999999975,1.933482165644095e-06
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.8203999999999749,1.9360086132991445e-06
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.8207999999999749,1.937828744076676e-06
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.8211999999999748,1.9389848315469827e-06
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.8215999999999748,1.939469687252848e-06
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.8219999999999748,1.9393295220823786e-06
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.8223999999999747,1.9385458823351933e-06
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.8227999999999747,1.9369504062682063e-06
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.8231999999999746,1.9346213344767412e-06
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.8235999999999746,1.931460887167305e-06
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.8239999999999745,1.9274109664536884e-06
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.8243999999999745,1.922562992008203e-06
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.8247999999999744,1.916730590407586e-06
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.8251999999999744,1.909922614692976e-06
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.8255999999999744,1.9023658050919447e-06
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.8259999999999743,1.8940265908520875e-06
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.8263999999999743,1.8849203561474431e-06
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.8267999999999742,1.8749997099002147e-06
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.8271999999999742,1.8642479606784393e-06
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.8275999999999741,1.852733413501277e-06
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.8279999999999741,1.8404372443189257e-06
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.828399999999974,1.827226431541502e-06
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.828799999999974,1.8131025083295401e-06
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.829199999999974,1.7981465020485952e-06
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.8295999999999739,1.7822127668174848e-06
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.8299999999999739,1.7652751117043863e-06
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.8303999999999738,1.747383763030049e-06
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.8307999999999738,1.7283922561185796e-06
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.8311999999999737,1.7082703986530442e-06
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.8315999999999737,1.6871535267342318e-06
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.8319999999999736,1.665072962028249e-06
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.8323999999999736,1.6419202151310282e-06
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.8327999999999736,1.6177965000969692e-06
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.8331999999999735,1.5927819536148935e-06
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.8335999999999735,1.5668154706592595e-06
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.8339999999999734,1.5398866979260825e-06
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.8343999999999734,1.5120729376275657e-06
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.8347999999999733,1.4833851543917455e-06
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.8351999999999733,1.453813911869034e-06
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.8355999999999733,1.423472228808064e-06
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.8359999999999732,1.3922969013094538e-06
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.8363999999999732,1.3603678991000848e-06
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.8367999999999731,1.3277242020797483e-06
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.8371999999999731,1.2943058396587555e-06
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.837599999999973,1.2602342770991314e-06
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.837999999999973,1.2254760280505296e-06
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.838399999999973,1.190009945677279e-06
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.8387999999999729,1.153884032266413e-06
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.8391999999999729,1.117013652756127e-06
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.8395999999999728,1.0792998934972159e-06
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.8399999999999728,1.0407508712051504e-06
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.8403999999999727,1.001465872280793e-06
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.8407999999999727,9.613595087161427e-07
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.8411999999999726,9.203246234794798e-07
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.8415999999999726,8.784111643313561e-07
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.8419999999999725,8.356830565489767e-07
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.8423999999999725,7.922565264372971e-07
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.8427999999999725,7.482023416002692e-07
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.8431999999999724,7.034900727950753e-07
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.8435999999999724,6.582255787614052e-07
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.8439999999999723,6.124989561253668e-07
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.8443999999999723,5.663690576901371e-07
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.8447999999999722,5.19804584140469e-07
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.8451999999999722,4.727180862710666e-07
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.8455999999999722,4.251376058053785e-07
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.8459999999999721,3.7701892007976893e-07
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.8463999999999721,3.2836901808764055e-07
1,1,0.9,0.025,1.57,1,500,18015,0.0004,7.206,7.68195e-08,0.846799999999972,2.7926495931773044e-07
